bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,73.13959332807289,81.86372310628343,77.88382003660845,84.25630557944858,85.47295530475117,81.4102499291998,81.09079875819327,83.08828233593785,73.34213212060753,78.90914091762484,67.86200478531026,72.58836015066521
São José,9106966.415,291028.633,83.56636024355268,78.3013424627973,75.79158450538146,85.73359321689955,82.27442894497239,88.8247687667278,81.45777005489623,83.42433433035676,81.24817919276687,77.50303162960078,63.77012524703643,71.94223729921264
Recife Antigo,9109085.741,292919.623,81.69888899388646,68.86769340083436,74.75648655576694,76.48278854678061,76.33366483512818,82.95952019118327,86.63926725845394,88.15869841720821,76.83196641743062,74.57445378307087,74.99513200034515,82.54488149004202
Cabanga,9106406.495,290656.46,84.85941204565725,75.23143646877699,75.443606949078,81.58170256576238,78.29699978054174,84.0588695807106,81.95590845374734,82.75562146092231,78.5588573787959,73.28722342766977,67.60466148831766,79.51151597383819
Coelhos,9107760.014,291308.772,78.51399853478073,75.24235120781461,70.04287453915133,75.6272967549109,84.97275881244629,87.23633328722012,85.8532923837613,81.9311981020997,83.44207388422146,73.75901416863607,74.44567037832401,66.03278538944268
Ilha do Leite,9107978.96,291077.482,75.34457999678962,83.02673554195991,81.73992337556092,80.76225734075716,85.90444310135454,88.96844027264719,84.60536665208637,82.70884838941875,82.10895410301691,74.44207404708352,74.31979046871575,71.02754901183425
Paissandú,9108194.842,290416.08,82.58824753958174,85.22900980113948,82.676272825065,83.35267053604258,84.28257588494327,89.3056450776245,79.29928810325812,84.59035811702985,73.97408071085405,69.4292931527987,71.31952775518835,77.14909174239392
Ilha Joana Bezerra,9107310.114,290425.748,85.28940427974103,79.32891184981762,73.0204167308253,82.67711970207455,80.9906542446117,83.19878888362193,82.30101539672545,82.89945951242348,76.04938968816906,78.3745440563575,69.09640044323785,66.91067242297014
Boa Vista,9109077.387,290876.732,83.88734855876453,76.07859888894049,84.57153175635317,82.84355844406545,76.8915524498885,88.22158643301714,89.20203380613468,80.83261353581995,75.53233429989854,76.87113704040361,72.15757978523432,76.49305445029918
Soledade,9108960.796,291276.183,80.34027404029716,77.67289580458608,78.23715180354796,79.85214220020913,85.59320112630309,87.27046794037146,80.68793074757832,77.89114210012362,80.11105561569761,82.29916069750901,71.00140320876707,75.85764007208438
Santo Amaro,9109946.116,291880.247,85.13926320902635,80.92108650480043,79.87494171986094,78.57943846954805,78.31556974529222,84.0370300705737,87.41675688048736,76.87603243745839,78.17522566051647,74.81068686345563,70.05612953955189,73.53085417782202
Dois Unidos,9115506.345,288388.799,79.02290535545785,75.07916986006445,80.74137360130995,79.23336496088747,77.24602103252491,82.97406988253925,84.51926808284442,84.43854890870604,68.65342372185468,77.7350781587884,73.58707314061469,66.77336957291801
Beberibe,9114586.482,290525.705,86.23489786573448,75.02113370838134,79.82688838017594,88.70622219192333,85.30564696684885,80.75638028756207,84.67147994705144,80.60989936542417,78.8135633005098,73.91802603146279,63.81246522330741,72.44766990337254
Linha do Tiro,9114233.62,289504.946,82.55636216678437,75.11306557349653,79.36050549425042,85.15277962269025,82.27074523233601,82.89953771310383,81.26611152045577,82.73588592781438,78.64095881151503,70.40074152440248,74.52496922308923,76.67843160164574
Água Fria (Plana),9113172.84,291071.501,79.45590196330859,71.99963418281129,85.61938357697822,85.83787353701656,81.90639659671423,87.59842564314314,86.82062828375653,87.53419785309896,74.87902848491295,73.16416044296079,63.24276195387777,75.65396390966856
Água Fria (Alta),9113472.429,290156.813,83.0089796330669,77.6119734682498,77.70161850923223,80.46746378161394,85.24052134485346,86.67006677566599,83.15034356813527,78.72873811109261,78.18688016120477,71.79616706152652,71.35724886866296,80.35720063628739
Porto da Madeira,9114404.262,291240.722,80.69084203629926,77.46147955112374,71.12039975969148,82.5015074580782,84.83156260641123,81.06596650430639,84.53774378518159,84.26610174110547,68.88247526733197,74.70368119071276,66.06617739845863,73.51291327462857
Cajueiro,9113978.874,291787.251,80.17479324741107,75.37477443599171,81.38449302401133,84.59148317487512,81.67905382785713,86.2143079859369,80.6929255537849,85.8861733737274,82.78692759923065,78.93668915424955,70.88063029288784,72.53691292022611
