Bairro,latitude,longitude,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,predicao
AFLITOS,-8.03921,-34.89648,0,23.813155875677825,22.90407928381933,111.69917404492732,75.98874111257518,1.3854329180710805,1.0397322626428824,71.61462161982858,77.96087811403771,0,24.040656846557305,27.21695099695008,3.1505428104932776,48.34647718388865,1.644368642876376,0.4121237912077995,80.78564421021248,72.46856145233777,0,25.54977056054055,27.600191143904016,6.300398022551475,46.53018027996972,2.800245213511125,1.1706423993801134,77.75672051228005,74.00581235943564,3,25.56755988126912,27.1239003106222,14.755090903864309,14.078029209346964,0.0,0.9575131524542868,67.52224822646761,85.76708747749225,18,23.81119853968862,27.784201597183547,138.02614402919693,26.71443902122614,2.0554743770613677,0.1748935163923668,80.72853390946194,70.30703699996204,10,26.864457222705457,24.125533743682126,59.09616742283168,59.09616742283168,3.715074418545983,4.570730723399965,84.18834564620896,77.60358980127093,0
AFOGADOS,-8.07733,-34.90647,0,25.122905933698885,23.415327840621497,66.37572328980886,4.448119831763876,0.2586544653242286,0.7071165244031715,82.57629280288118,70.73392625008148,0,22.603519315824865,24.742987709667272,44.54513573749805,60.29686552808477,0.8751967678707421,0.217417950030776,80.30224878240085,72.98769718520175,0,25.96006227114357,25.116282839144056,8.804930717469805,28.71064191561648,3.7711283370920734,0.7792781386960004,75.22788711967735,65.11666748337686,35,25.775317239348954,27.446159165180617,35.31254788406761,17.643961518763497,0.0,3.029510165660014,64.35043991533637,68.47528722086707,276,26.1402448448618,27.89711770670552,221.68556798809007,5.236955252446105,0.2032415171257742,0.7736953290466655,79.33691764146437,77.63307882163862,74,27.65886456937925,26.69691592298749,35.44462059064034,35.44462059064034,3.060358989361349,2.8191344500704743,84.60180156988743,69.98178953103292,22
AGUA FRIA,-8.01697,-34.89823,1,25.2715110153474,24.69340332527347,95.35714411724976,98.90990837188744,3.381715688709417,2.793094164472833,85.2320455070377,79.9835541983824,1,24.022364486589694,24.900906655070315,120.8314209421832,18.75192670090824,2.89147162417278,3.0933441414653284,82.86210658343555,76.23721414677401,1,26.746298641619724,27.51157428470177,5.699886669600485,28.836802005599917,4.452020125442077,2.045226324655799,77.25633145886658,76.86198331447895,84,27.97110152652772,26.384540374867267,46.212384715077455,2.507052464832139,0.0,1.9859232336988617,72.02673347849529,70.75711671776052,383,27.13624759488821,26.58491269602601,193.6301067312712,21.02461802603045,0.6817400161621846,1.7669441394941583,77.72750136317424,86.18447224459969,208,25.659244814179328,23.248437489166168,106.12337594233756,106.12337594233756,0.3802552793561407,3.1468161156955032,74.96796677299562,77.11039646345587,46
ALTO DO MANDU,-8.02252,-34.9281,0,22.49048705727588,22.378104415667096,92.08042113888006,80.62392368693182,0.894738628280455,0.8500550778191232,77.19137263420902,77.16696603539008,0,25.487502134395577,24.91488458357021,117.75677288835396,100.98757506251592,0.5849195574577926,0.6093252970873746,81.00288574475678,78.7116415935065,0,27.99918063871064,26.706012672088058,17.912309138988448,11.380703836807353,0.5473625208653337,1.1416086894121438,87.56271532411193,77.6804765585789,58,28.335301658460263,26.692902953390497,18.86054229972816,19.805231664793368,0.0,0.139486891201263,74.71547418914707,79.08982539641745,20,26.919924765042783,27.467960327474437,5.60506717579095,2.534871660900844,1.4809696727829782,4.572141981632308,77.77325113976697,73.50126108642414,18,27.78113268751735,23.594290784415417,139.7770885418363,139.7770885418363,0.3378382948303813,2.181488450753414,82.11570276409739,77.00366892000217,3
ALTO JOSE BONIFACIO,-8.01299,-34.91279,0,22.705806241160943,26.034698956450217,41.42830822592312,42.31711960623456,3.2175774517087694,4.037832989045089,74.06075131614847,70.5968893611688,0,23.850426091613414,25.793758268295065,40.46370327705998,77.69634141667859,0.2011725333052301,1.5336731977925466,76.46330791367585,85.4844055689801,0,26.922024183353084,24.770257953088773,28.69012751964672,22.50470147383169,1.0829870192089757,1.3039324911224686,74.9623585083915,71.04743104228571,52,26.759424128310357,28.736935180949107,26.80716308908945,26.166219902084748,0.0,2.115806618831374,75.19004312635035,70.2776190500015,33,25.930139483868164,27.3805258838822,130.0716748307373,35.036590389227534,2.8959962772500787,0.0817874425657114,75.4667746410118,76.5543606490782,25,26.78682228623728,24.876732466041783,37.60710033088274,37.60710033088274,2.5879745877827527,2.1752700631232544,73.64328166131155,77.55179132580882,5
ALTO JOSE DO PINHO,-8.02141,-34.90814,0,24.756958298955585,24.52877899265618,17.65247015436458,28.4119411430012,1.7457784669770982,3.4557288928492884,71.28294400161332,72.22050948877256,0,25.600977571740728,21.50733174277355,17.39920532811449,53.75723914938741,1.2427159310970963,1.2989810656039555,72.98293184501344,76.34789493709431,0,29.000793104356283,27.682349260686383,18.620062857036057,4.791901157704679,0.1810740787925113,0.5621346801133715,74.26290717854151,75.25606936411685,67,28.623508413092708,26.70243145607894,21.503823191807992,5.24502798922253,0.0,0.4682971255806967,66.99091159823456,75.27042165129146,73,28.00523279295816,27.842998677515407,139.1351556130094,17.11220412130835,1.5725616375673654,0.0409771182160829,79.11722154521063,78.290851513454,26,25.5537823172624,26.83361607195088,63.88744322877344,63.88744322877344,1.367026753310031,3.863413768906491,71.79054673436713,79.57907650107407,12
ALTO SANTA TEREZINHA,-8.01548,-34.90836,0,25.131560126638075,23.20194479536368,49.51201893660984,40.73266582937893,1.303390121486491,0.9531068219234248,76.89896022536222,76.34311518029772,0,24.863534028842704,24.926411034799607,10.967429561858268,69.85122192674393,1.0936546648044052,6.725319719486095,82.42681903870754,78.97434986682012,0,26.61701789432653,26.89364268047381,21.14179862527273,29.141226507499915,0.6559940440275869,0.9033150376721428,70.41282653735279,70.69142704155395,11,27.69009558895032,29.12620171385038,1.2635321170678466,13.3176835072111,0.0,2.118572628361618,66.06105500704192,65.200290919115,28,26.316245902002493,27.08757506482137,95.69153022384592,10.870828887827663,1.379604760084057,1.6464940610109378,72.23452753965836,72.56238880682446,8,24.75249842250709,23.67104861121969,150.92679697493077,150.92679697493077,1.2574286165289923,1.4159380261023853,74.43318749317083,76.2192671782093,6
APIPUCOS,-8.01902,-34.93813,0,25.56392224520889,23.915716863545228,35.35284543029955,52.10986969638082,0.8663119250863174,0.0106294850824983,74.89203018354041,75.10359569364498,0,23.85667842074349,25.758071886806075,161.99220405727607,79.28129680257751,2.3903489825074864,3.914890763397151,82.70054674523078,87.43941014417379,0,24.857835285006026,25.22800135173058,18.50830492337964,31.52168201789236,2.2075190604137265,1.192942145730136,72.8903842765921,73.48609367859179,10,26.547622151376604,26.860272943523825,23.664758407935444,29.778261923557995,0.0,0.6118093421184736,74.5157391366519,75.31224607385128,22,26.44546941312754,27.72319709329704,23.73476654995295,43.13715075672408,1.9736394733746627,1.7198243974678002,74.23496072144532,75.7645763783478,15,25.1222626488928,24.39766984510813,8.892767694754951,8.892767694754951,0.9591984154257076,0.1216544558530949,79.97571746479646,78.72148864033498,2
AREIAS,-8.09423,-34.92781,2,24.372947883819933,23.134580125476333,157.33147603460856,28.59332421302721,0.7712889497869531,0.0150295282049408,78.18507557298496,80.66390187454209,2,25.298940991527143,25.109378244847917,145.6723989706668,27.196412890654848,0.221005692536943,1.507655432190819,77.26878462741804,81.7708496552834,2,27.563183880128957,26.651521522881627,26.8893121708097,4.097214136071695,1.8825729825383664,0.8341962067638162,65.20756034709791,68.36209093132162,76,26.425494972322294,26.7580687526123,29.95077302549894,13.608304107756704,0.0,1.409240760623852,71.21602950612025,79.16742605520265,399,27.70359237221971,24.085955301576824,72.87911453364211,6.748324947399881,4.816157613519909,3.21569579957196,73.62323355988289,83.25729729689823,127,26.591749855646643,24.584052387075545,64.39012174368202,64.39012174368202,0.4618086344967984,0.6530338165718318,89.17167756029926,83.08079796584968,22
ARRUDA,-8.02508,-34.89132,0,23.865732713955964,24.27613518718691,94.6610359389,72.61864545761661,2.890426553731083,2.964517336107982,72.52105621924288,76.86890997202923,0,25.127462247129134,25.424179186879904,149.23780456218608,87.92908191469101,1.2065157445045869,0.5553781995000235,81.42145711705156,86.67093231277028,0,25.901795444793937,26.95559832522532,12.84375519671581,20.196490658512506,2.1543261592999565,0.5267969163119497,81.9447447910924,70.90777518159763,56,25.55729081029559,28.0975243372171,17.385458774889454,19.517929443154124,0.0,0.6294273062286014,60.997640793263855,67.08689311863664,208,26.267339904820293,28.65045108857116,5.263177045164071,21.146575380319813,0.8402014637818758,1.0632425029047348,82.21497385353298,85.34742455042698,74,22.79749494114405,24.668868440949577,72.5545965678774,72.5545965678774,1.7666294100750086,1.6558867917090083,80.75546419740259,78.65764215445526,15
