bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2016,fev,1.297813380308273
AFOGADOS,9106661.8,289910.65,2016,fev,2.6414544049598865
AGUA FRIA,9113343.0,290787.7,2016,fev,2.4537640129673823
ALTO DO MANDU,9112712.9,287498.0,2016,fev,0.3141282382302179
ALTO JOSE BONIFACIO,9113775.0,289181.0,2016,fev,1.8822916842138735
ALTO JOSE DO PINHO,9112846.0,289698.0,2016,fev,0.3695729563417091
ALTO SANTA TEREZINHA,9113502.0,289671.0,2016,fev,0.0418539675003852
APIPUCOS,9113095.0,286390.0,2016,fev,1.5823753982298108
AREIAS,9104782.0,287566.7,2016,fev,0.0862625918131787
ARRUDA,9112449.1,291553.7,2016,fev,3.186183395807171
BARRO,9104647.9,285112.8,2016,fev,1.7374928924826245
BEBERIBE,9114684.0,290898.0,2016,fev,1.5466009336127295
BOA VIAGEM,9101556.0,290274.0,2016,fev,0.4366248549680129
BOA VISTA,9108394.0,292017.0,2016,fev,1.2500711560052722
BOMBA DO HEMETERIO,9112839.1,290413.0,2016,fev,0.1090780421323367
BONGI,9107910.4,288238.4,2016,fev,0.1170471695213977
BRASILIA TEIMOSA,9106073.0,292947.0,2016,fev,2.254499863770957
BREJO DA GUABIRABA,9116097.0,287054.0,2016,fev,2.740905467852333
BREJO DE BEBERIBE,9115386.1,287902.9,2016,fev,1.3553878519118585
CABANGA,9106392.0,290894.3,2016,fev,2.766192094146632
CACOTE,9104023.9,287032.9,2016,fev,0.8085097759528154
CAJUEIRO,9113888.0,292172.0,2016,fev,0.1473056483962864
CAMPINA DO BARRETO,9113399.0,292574.0,2016,fev,1.9988282022926085
CAMPO GRANDE,9111728.0,292874.0,2016,fev,3.9941183526398616
CASA AMARELA,9112482.0,288643.0,2016,fev,2.1875542077065653
CASA FORTE,9111470.0,288586.0,2016,fev,2.088419247329212
CAXANGA,9111832.0,285184.0,2016,fev,0.5871535610614509
CIDADE UNIVERSITARIA,9109172.0,284920.0,2016,fev,3.0481229683415005
COELHOS,9107816.0,291882.0,2016,fev,0.4799402596755182
COHAB,9101433.0,284767.0,2016,fev,1.4611091961507758
COQUEIRAL,9105465.0,283108.0,2016,fev,0.771886952042489
CORDEIRO,9109547.0,287467.0,2016,fev,3.437325499358838
CORREGO DO JENIPAPO,9114488.0,286627.0,2016,fev,2.661560152850474
CURADO,9107651.0,283800.0,2016,fev,0.4624356687219759
DERBY,9108825.0,290723.0,2016,fev,0.2707837192890203
DOIS IRMAOS,9114707.0,284762.0,2016,fev,1.4328435338529075
DOIS UNIDOS,9115967.0,289395.0,2016,fev,4.453798227624227
ENCRUZILHADA,9111158.0,291613.0,2016,fev,2.6012899158810496
ENGENHO DO MEIO,9108934.0,285940.0,2016,fev,0.5465482008147842
ESPINHEIRO,9110478.0,291571.0,2016,fev,0.6430953933544756
ESTANCIA,9105647.0,287423.0,2016,fev,1.907447255512596
FUNDAO,9113575.6,291651.2,2016,fev,1.245724092484585
GRACAS,9110179.5,290528.0,2016,fev,3.7285138409908263
GUABIRABA,9120358.0,284635.0,2016,fev,3.1460813420714184
HIPODROMO,9111621.2,292022.4,2016,fev,2.116483236351206
IBURA,9101668.1,287104.4,2016,fev,1.1008512952527727
