bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2019,dez,0.3857091597504194
AFOGADOS,9106661.8,289910.65,2019,dez,0.8757083838190152
AGUA FRIA,9113343.0,290787.7,2019,dez,0.3515615821200193
ALTO DO MANDU,9112712.9,287498.0,2019,dez,0.6072937339505077
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,dez,0.0882561272843064
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,dez,0.6669174105096677
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,dez,0.2599621960434813
APIPUCOS,9113095.0,286390.0,2019,dez,0.4519922659301137
AREIAS,9104782.0,287566.7,2019,dez,0.3795858079762046
ARRUDA,9112449.1,291553.7,2019,dez,0.6126547356652825
BARRO,9104647.9,285112.8,2019,dez,0.5673512213986146
BEBERIBE,9114684.0,290898.0,2019,dez,0.2885396998434779
BOA VIAGEM,9101556.0,290274.0,2019,dez,0.3182762666871551
BOA VISTA,9108394.0,292017.0,2019,dez,0.6959861452047706
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,dez,0.6954534304753016
BONGI,9107910.4,288238.4,2019,dez,0.0433990692001881
BRASILIA TEIMOSA,9106073.0,292947.0,2019,dez,0.5063322959936166
BREJO DA GUABIRABA,9116097.0,287054.0,2019,dez,0.4607272733245647
BREJO DE BEBERIBE,9115386.1,287902.9,2019,dez,0.4950333300212845
CABANGA,9106392.0,290894.3,2019,dez,0.5329517808755491
CACOTE,9104023.9,287032.9,2019,dez,0.2863245008911341
CAJUEIRO,9113888.0,292172.0,2019,dez,0.122780094614363
CAMPINA DO BARRETO,9113399.0,292574.0,2019,dez,0.2709498889354078
CAMPO GRANDE,9111728.0,292874.0,2019,dez,0.3045892761912553
CASA AMARELA,9112482.0,288643.0,2019,dez,0.6953468904088815
CASA FORTE,9111470.0,288586.0,2019,dez,0.3141243383227524
CAXANGA,9111832.0,285184.0,2019,dez,0.5976785415164331
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,dez,0.5433924544701313
COELHOS,9107816.0,291882.0,2019,dez,0.4441781852724369
COHAB,9101433.0,284767.0,2019,dez,0.2972297140040258
COQUEIRAL,9105465.0,283108.0,2019,dez,0.6885344229899801
CORDEIRO,9109547.0,287467.0,2019,dez,0.2951819311757979
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,dez,0.1353508096769869
CURADO,9107651.0,283800.0,2019,dez,0.3725914973553347
DERBY,9108825.0,290723.0,2019,dez,0.5433499370131311
DOIS IRMAOS,9114707.0,284762.0,2019,dez,0.397393523822797
DOIS UNIDOS,9115967.0,289395.0,2019,dez,0.4555998845897128
ENCRUZILHADA,9111158.0,291613.0,2019,dez,0.4880557961646544
ENGENHO DO MEIO,9108934.0,285940.0,2019,dez,0.5683195586424435
ESPINHEIRO,9110478.0,291571.0,2019,dez,0.3453381462793616
ESTANCIA,9105647.0,287423.0,2019,dez,0.2097482399229753
FUNDAO,9113575.6,291651.2,2019,dez,0.1985954795013169
GRACAS,9110179.5,290528.0,2019,dez,0.5621225673417569
