bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2019,ago,1.9793690458999549
AFOGADOS,9106661.8,289910.65,2019,ago,2.870980636285026
AGUA FRIA,9113343.0,290787.7,2019,ago,1.6326636778678527
ALTO DO MANDU,9112712.9,287498.0,2019,ago,0.5146537666089191
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,ago,3.345485148299161
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,ago,1.6477277564802093
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,ago,1.5312818440586553
APIPUCOS,9113095.0,286390.0,2019,ago,3.4448628387922824
AREIAS,9104782.0,287566.7,2019,ago,3.5445455088027518
ARRUDA,9112449.1,291553.7,2019,ago,1.7074743748218215
BARRO,9104647.9,285112.8,2019,ago,3.0721642921654926
BEBERIBE,9114684.0,290898.0,2019,ago,1.747212608814001
BOA VIAGEM,9101556.0,290274.0,2019,ago,0.5802072904216187
BOA VISTA,9108394.0,292017.0,2019,ago,0.1566539945687208
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,ago,1.0882235308737884
BONGI,9107910.4,288238.4,2019,ago,2.6961355037300647
BRASILIA TEIMOSA,9106073.0,292947.0,2019,ago,4.66671608243154
BREJO DA GUABIRABA,9116097.0,287054.0,2019,ago,2.833934240253772
BREJO DE BEBERIBE,9115386.1,287902.9,2019,ago,4.072283308257629
CABANGA,9106392.0,290894.3,2019,ago,0.9541360565195368
CACOTE,9104023.9,287032.9,2019,ago,0.4524999604026558
CAJUEIRO,9113888.0,292172.0,2019,ago,0.0134171103798197
CAMPINA DO BARRETO,9113399.0,292574.0,2019,ago,4.157752217554421
CAMPO GRANDE,9111728.0,292874.0,2019,ago,1.3132600383422792
CASA AMARELA,9112482.0,288643.0,2019,ago,2.390243558317122
CASA FORTE,9111470.0,288586.0,2019,ago,3.822988061529816
CAXANGA,9111832.0,285184.0,2019,ago,1.2737788028203685
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,ago,0.6948061057118745
COELHOS,9107816.0,291882.0,2019,ago,1.33062517964613
COHAB,9101433.0,284767.0,2019,ago,0.411104381490365
COQUEIRAL,9105465.0,283108.0,2019,ago,1.4248492149923824
CORDEIRO,9109547.0,287467.0,2019,ago,0.5698637813230706
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,ago,1.7741752298391025
CURADO,9107651.0,283800.0,2019,ago,2.1756784426993727
DERBY,9108825.0,290723.0,2019,ago,2.484221517631211
DOIS IRMAOS,9114707.0,284762.0,2019,ago,2.33400293915542
DOIS UNIDOS,9115967.0,289395.0,2019,ago,0.2833123483715523
ENCRUZILHADA,9111158.0,291613.0,2019,ago,1.5192777948732294
ENGENHO DO MEIO,9108934.0,285940.0,2019,ago,1.1516561741850704
ESPINHEIRO,9110478.0,291571.0,2019,ago,1.2251757981411544
ESTANCIA,9105647.0,287423.0,2019,ago,2.7759424750303325
FUNDAO,9113575.6,291651.2,2019,ago,0.3331103676095144
GRACAS,9110179.5,290528.0,2019,ago,0.9741818183137584
GUABIRABA,9120358.0,284635.0,2019,ago,0.361913280018131
HIPODROMO,9111621.2,292022.4,2019,ago,0.7831885598419356
IBURA,9101668.1,287104.4,2019,ago,3.730718694654276
ILHA DO LEITE,9107953.6,291260.0,2019,ago,1.686890657158019
ILHA DO RETIRO,9108164.9,290198.2,2019,ago,0.6774615980182332
ILHA JOANA BEZERRA,9107504.0,290753.0,2019,ago,1.377089734280665
IMBIRIBEIRA,9103837.8,289440.3,2019,ago,1.802436851340884
IPSEP,9103015.3,288448.0,2019,ago,1.2115926897201406
IPUTINGA,9110794.2,286487.9,2019,ago,2.643843441918561
JAQUEIRA,9111235.3,290316.6,2019,ago,2.4678717220059143
JARDIM SAO PAULO,9106260.1,285989.0,2019,ago,1.1135337554374831
JIQUIA,9105794.0,288086.0,2019,ago,1.7232453500054778
JORDAO,9100464.0,286239.0,2019,ago,2.274488286768866
LINHA DO TIRO,9114147.0,290008.0,2019,ago,0.6155421670605041
MACAXEIRA,9113886.0,287156.0,2019,ago,1.422938316127986
MADALENA,9109267.0,289691.0,2019,ago,3.204312438262838
MANGABEIRA,9112518.0,290270.0,2019,ago,1.7478110907041038
MANGUEIRA,9106721.0,288365.0,2019,ago,1.408299853324385
MONTEIRO,9112291.0,287425.0,2019,ago,3.517681490932873
MORRO DA CONCEICAO,9113078.0,288997.0,2019,ago,0.8836392750347848
MUSTARDINHA,9107205.0,288581.0,2019,ago,0.1995042615972728
NOVA DESCOBERTA,9115154.0,287233.0,2019,ago,2.4221351939912057
PAISSANDU,9108269.0,290754.0,2019,ago,2.051373591485487
PARNAMIRIM,9111464.0,289457.0,2019,ago,0.8279634146805835
PASSARINHO,9117218.0,288021.0,2019,ago,5.1892876645165975
PAU FERRO,9118853.0,282335.0,2019,ago,0.7195280314030551
PEIXINHOS,9113220.0,293141.0,2019,ago,1.832307200776955
PINA,9104566.0,291222.0,2019,ago,1.1810055710183054
POCO,9111320.0,287974.0,2019,ago,1.3741918609612696
PONTO DE PARADA,9111936.0,291363.0,2019,ago,1.709149200540963
PORTO DA MADEIRA,9114446.0,291875.0,2019,ago,0.0075986434783155
PRADO,9108586.0,289083.0,2019,ago,0.4030351081545518
RECIFE,9108963.5,293824.9,2019,ago,2.327422539126181
ROSARINHO,9111653.0,290839.0,2019,ago,4.032819112316426
SAN MARTIN,9107439.0,287447.0,2019,ago,2.9511760903016
SANCHO,9105834.0,283826.0,2019,ago,2.340139658481587
SANTANA,9110875.0,288843.0,2019,ago,1.2856184591677766
SANTO AMARO,9109594.0,292657.0,2019,ago,1.2345016508584858
SANTO ANTONIO,9108074.0,293047.0,2019,ago,0.9744176827999352
SAO JOSE,9107439.0,292735.0,2019,ago,0.2929634920891135
SITIO DOS PINTOS,9113960.0,284132.0,2019,ago,2.7216427643012686
SOLEDADE,9109031.0,291653.0,2019,ago,0.5494083844116204
TAMARINEIRA,9111623.0,290489.0,2019,ago,1.5572738740396397
TEJIPIO,9105574.0,284554.0,2019,ago,1.3761181257743131
TORRE,9110512.0,289784.0,2019,ago,0.2917687081076194
TORREAO,9110768.0,292379.0,2019,ago,0.1951237918141337
TORROES,9108525.0,286617.0,2019,ago,1.3529050078033604
TOTO,9106121.0,283026.0,2019,ago,2.1393986728908057
VARZEA,9110202.0,282982.0,2019,ago,1.1496398362762186
VASCO DA GAMA,9113906.0,288489.0,2019,ago,3.1160482689025844
ZUMBI,9109277.0,288621.0,2019,ago,0.443721704467158
