bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2021,nov,2.7777351053442865
AFOGADOS,9106661.8,289910.65,2021,nov,0.9108554767377997
AGUA FRIA,9113343.0,290787.7,2021,nov,1.6514613169155654
ALTO DO MANDU,9112712.9,287498.0,2021,nov,0.6664233316796387
ALTO JOSE BONIFACIO,9113775.0,289181.0,2021,nov,0.9513461265082732
ALTO JOSE DO PINHO,9112846.0,289698.0,2021,nov,0.5981083544557839
ALTO SANTA TEREZINHA,9113502.0,289671.0,2021,nov,0.9456979361256306
APIPUCOS,9113095.0,286390.0,2021,nov,0.7500384237917912
AREIAS,9104782.0,287566.7,2021,nov,1.009202677466047
ARRUDA,9112449.1,291553.7,2021,nov,0.950900033903029
BARRO,9104647.9,285112.8,2021,nov,0.8894675423390295
BEBERIBE,9114684.0,290898.0,2021,nov,0.978776305756028
BOA VIAGEM,9101556.0,290274.0,2021,nov,0.0177637553946887
BOA VISTA,9108394.0,292017.0,2021,nov,1.1567867417991855
BOMBA DO HEMETERIO,9112839.1,290413.0,2021,nov,0.3331378386701485
BONGI,9107910.4,288238.4,2021,nov,3.1641935155998144
BRASILIA TEIMOSA,9106073.0,292947.0,2021,nov,0.130883176734093
BREJO DA GUABIRABA,9116097.0,287054.0,2021,nov,2.700279641850066
BREJO DE BEBERIBE,9115386.1,287902.9,2021,nov,0.8016092287462445
CABANGA,9106392.0,290894.3,2021,nov,0.8182068971449598
CACOTE,9104023.9,287032.9,2021,nov,2.7358106710855163
CAJUEIRO,9113888.0,292172.0,2021,nov,0.6953678599144849
CAMPINA DO BARRETO,9113399.0,292574.0,2021,nov,2.245374787575312
CAMPO GRANDE,9111728.0,292874.0,2021,nov,0.8200300907296983
CASA AMARELA,9112482.0,288643.0,2021,nov,0.9331266240858168
CASA FORTE,9111470.0,288586.0,2021,nov,0.8797098679321093
CAXANGA,9111832.0,285184.0,2021,nov,1.06215330506387
CIDADE UNIVERSITARIA,9109172.0,284920.0,2021,nov,2.496269748218189
COELHOS,9107816.0,291882.0,2021,nov,1.3266384256079384
COHAB,9101433.0,284767.0,2021,nov,1.5395962273312298
COQUEIRAL,9105465.0,283108.0,2021,nov,1.1012557011534962
CORDEIRO,9109547.0,287467.0,2021,nov,2.7502639746084108
CORREGO DO JENIPAPO,9114488.0,286627.0,2021,nov,0.0419825753490322
CURADO,9107651.0,283800.0,2021,nov,1.7637815847153784
DERBY,9108825.0,290723.0,2021,nov,1.2892267698787991
DOIS IRMAOS,9114707.0,284762.0,2021,nov,0.1966282533866769
DOIS UNIDOS,9115967.0,289395.0,2021,nov,2.391806199852127
ENCRUZILHADA,9111158.0,291613.0,2021,nov,0.6009876806621879
ENGENHO DO MEIO,9108934.0,285940.0,2021,nov,2.5013256890426754
ESPINHEIRO,9110478.0,291571.0,2021,nov,1.3479265422671665
ESTANCIA,9105647.0,287423.0,2021,nov,1.4686515697291809
FUNDAO,9113575.6,291651.2,2021,nov,2.9651675167636022
GRACAS,9110179.5,290528.0,2021,nov,2.1485103236578857
GUABIRABA,9120358.0,284635.0,2021,nov,0.4431276059506467
HIPODROMO,9111621.2,292022.4,2021,nov,0.4660534682823422
IBURA,9101668.1,287104.4,2021,nov,3.667015587323699
ILHA DO LEITE,9107953.6,291260.0,2021,nov,2.8452651156952165
ILHA DO RETIRO,9108164.9,290198.2,2021,nov,2.969492037134703
ILHA JOANA BEZERRA,9107504.0,290753.0,2021,nov,2.5132422373757777
IMBIRIBEIRA,9103837.8,289440.3,2021,nov,0.0516333647535109
IPSEP,9103015.3,288448.0,2021,nov,0.3931310890391774
IPUTINGA,9110794.2,286487.9,2021,nov,0.7414121554316687
JAQUEIRA,9111235.3,290316.6,2021,nov,1.172766862336212
JARDIM SAO PAULO,9106260.1,285989.0,2021,nov,2.2008061240486505
JIQUIA,9105794.0,288086.0,2021,nov,0.2742124755288261
JORDAO,9100464.0,286239.0,2021,nov,1.7480184177674722
LINHA DO TIRO,9114147.0,290008.0,2021,nov,2.461690734093276
MACAXEIRA,9113886.0,287156.0,2021,nov,1.1582705901017156
MADALENA,9109267.0,289691.0,2021,nov,0.8073057150836315
MANGABEIRA,9112518.0,290270.0,2021,nov,1.1876045670999211
MANGUEIRA,9106721.0,288365.0,2021,nov,0.11265772456009
MONTEIRO,9112291.0,287425.0,2021,nov,1.998647600671462
MORRO DA CONCEICAO,9113078.0,288997.0,2021,nov,0.9671663182667558
MUSTARDINHA,9107205.0,288581.0,2021,nov,0.3728986377219625
NOVA DESCOBERTA,9115154.0,287233.0,2021,nov,0.9020326529245938
PAISSANDU,9108269.0,290754.0,2021,nov,0.0160349698466505
PARNAMIRIM,9111464.0,289457.0,2021,nov,0.0917547996360194
PASSARINHO,9117218.0,288021.0,2021,nov,1.0507131046177496
PAU FERRO,9118853.0,282335.0,2021,nov,1.1655055422636196
PEIXINHOS,9113220.0,293141.0,2021,nov,0.6491525857650088
PINA,9104566.0,291222.0,2021,nov,1.8292535777519443
POCO,9111320.0,287974.0,2021,nov,0.1992999880237387
PONTO DE PARADA,9111936.0,291363.0,2021,nov,1.2538368180807236
PORTO DA MADEIRA,9114446.0,291875.0,2021,nov,0.6534024608449918
PRADO,9108586.0,289083.0,2021,nov,0.939515550753229
RECIFE,9108963.5,293824.9,2021,nov,0.7984380030445654
ROSARINHO,9111653.0,290839.0,2021,nov,0.4045383879061386
SAN MARTIN,9107439.0,287447.0,2021,nov,3.049259901007845
SANCHO,9105834.0,283826.0,2021,nov,0.2353753796126053
SANTANA,9110875.0,288843.0,2021,nov,1.2506323195995872
SANTO AMARO,9109594.0,292657.0,2021,nov,0.6883764707880692
SANTO ANTONIO,9108074.0,293047.0,2021,nov,2.0587190111840514
SAO JOSE,9107439.0,292735.0,2021,nov,1.300625799204083
SITIO DOS PINTOS,9113960.0,284132.0,2021,nov,0.5017827606153761
SOLEDADE,9109031.0,291653.0,2021,nov,2.2841258978933228
TAMARINEIRA,9111623.0,290489.0,2021,nov,3.1515500350487438
TEJIPIO,9105574.0,284554.0,2021,nov,2.3423297893922377
