bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2019,nov,0.638483823887873
AFOGADOS,9106661.8,289910.65,2019,nov,0.6530666080993898
AGUA FRIA,9113343.0,290787.7,2019,nov,0.3292127780559181
ALTO DO MANDU,9112712.9,287498.0,2019,nov,0.3889423155204624
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,nov,0.3880904013098269
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,nov,0.4501117484895989
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,nov,0.1175644977487334
APIPUCOS,9113095.0,286390.0,2019,nov,0.5616322167345809
AREIAS,9104782.0,287566.7,2019,nov,0.5401519572635896
ARRUDA,9112449.1,291553.7,2019,nov,0.4953307030137425
BARRO,9104647.9,285112.8,2019,nov,0.5547659447833271
BEBERIBE,9114684.0,290898.0,2019,nov,0.4702753214388444
BOA VIAGEM,9101556.0,290274.0,2019,nov,0.3536098827321104
BOA VISTA,9108394.0,292017.0,2019,nov,0.8540104805895657
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,nov,0.1806992480084271
BONGI,9107910.4,288238.4,2019,nov,0.327478961568425
BRASILIA TEIMOSA,9106073.0,292947.0,2019,nov,0.4719729309722281
BREJO DA GUABIRABA,9116097.0,287054.0,2019,nov,0.5689770232096157
BREJO DE BEBERIBE,9115386.1,287902.9,2019,nov,0.7094967917927237
CABANGA,9106392.0,290894.3,2019,nov,0.3013250664126261
CACOTE,9104023.9,287032.9,2019,nov,0.8252748095009843
CAJUEIRO,9113888.0,292172.0,2019,nov,0.4502960477136978
CAMPINA DO BARRETO,9113399.0,292574.0,2019,nov,0.496138224641775
CAMPO GRANDE,9111728.0,292874.0,2019,nov,0.3962374195403552
CASA AMARELA,9112482.0,288643.0,2019,nov,0.3812794517708571
CASA FORTE,9111470.0,288586.0,2019,nov,0.3299201813882672
CAXANGA,9111832.0,285184.0,2019,nov,0.495911891597998
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,nov,0.4133171227293256
COELHOS,9107816.0,291882.0,2019,nov,0.1803498075032491
COHAB,9101433.0,284767.0,2019,nov,0.6770836885003165
COQUEIRAL,9105465.0,283108.0,2019,nov,0.4928392368043509
CORDEIRO,9109547.0,287467.0,2019,nov,0.7054920116609016
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,nov,1.07412674798602
CURADO,9107651.0,283800.0,2019,nov,0.1792335731641123
DERBY,9108825.0,290723.0,2019,nov,0.4454321351734477
DOIS IRMAOS,9114707.0,284762.0,2019,nov,0.9948105737088616
DOIS UNIDOS,9115967.0,289395.0,2019,nov,0.1911302623650344
ENCRUZILHADA,9111158.0,291613.0,2019,nov,0.6742541681240368
ENGENHO DO MEIO,9108934.0,285940.0,2019,nov,0.4109255734227896
ESPINHEIRO,9110478.0,291571.0,2019,nov,0.8065099241378763
ESTANCIA,9105647.0,287423.0,2019,nov,0.699242710630154
FUNDAO,9113575.6,291651.2,2019,nov,0.4400325337113707
GRACAS,9110179.5,290528.0,2019,nov,0.5967989463611102
GUABIRABA,9120358.0,284635.0,2019,nov,0.2201999727671657
HIPODROMO,9111621.2,292022.4,2019,nov,0.6382655454570167
IBURA,9101668.1,287104.4,2019,nov,0.5171570926789731
ILHA DO LEITE,9107953.6,291260.0,2019,nov,0.8398646021692746
ILHA DO RETIRO,9108164.9,290198.2,2019,nov,0.5204123552889345
ILHA JOANA BEZERRA,9107504.0,290753.0,2019,nov,0.3951625561928196
IMBIRIBEIRA,9103837.8,289440.3,2019,nov,0.3733966397369763
IPSEP,9103015.3,288448.0,2019,nov,0.5673558572211508
IPUTINGA,9110794.2,286487.9,2019,nov,0.5381212643199532
JAQUEIRA,9111235.3,290316.6,2019,nov,0.0091813385138439
JARDIM SAO PAULO,9106260.1,285989.0,2019,nov,0.2689056370966446
JIQUIA,9105794.0,288086.0,2019,nov,0.0086207245589146
JORDAO,9100464.0,286239.0,2019,nov,0.5517483698673581
LINHA DO TIRO,9114147.0,290008.0,2019,nov,0.6113371436678601
MACAXEIRA,9113886.0,287156.0,2019,nov,0.5213410027691666
MADALENA,9109267.0,289691.0,2019,nov,0.6408757053362988
MANGABEIRA,9112518.0,290270.0,2019,nov,0.6568741407564817
MANGUEIRA,9106721.0,288365.0,2019,nov,0.8661973223764519
MONTEIRO,9112291.0,287425.0,2019,nov,0.4253083103979113
MORRO DA CONCEICAO,9113078.0,288997.0,2019,nov,0.4803605001232093
MUSTARDINHA,9107205.0,288581.0,2019,nov,0.455703456884536
NOVA DESCOBERTA,9115154.0,287233.0,2019,nov,0.2412601678998418
PAISSANDU,9108269.0,290754.0,2019,nov,0.5219887771999878
PARNAMIRIM,9111464.0,289457.0,2019,nov,0.6445360859961876
PASSARINHO,9117218.0,288021.0,2019,nov,0.5345500664681607
PAU FERRO,9118853.0,282335.0,2019,nov,0.3142419022528413
PEIXINHOS,9113220.0,293141.0,2019,nov,0.8993678180408999
PINA,9104566.0,291222.0,2019,nov,0.6743309889829918
POCO,9111320.0,287974.0,2019,nov,0.4509869952255989
PONTO DE PARADA,9111936.0,291363.0,2019,nov,0.6562805629854168
PORTO DA MADEIRA,9114446.0,291875.0,2019,nov,0.447387736936135
PRADO,9108586.0,289083.0,2019,nov,0.628583228774324
RECIFE,9108963.5,293824.9,2019,nov,0.7539776445957523
ROSARINHO,9111653.0,290839.0,2019,nov,0.2977275947485097
SAN MARTIN,9107439.0,287447.0,2019,nov,0.1351592086838988
SANCHO,9105834.0,283826.0,2019,nov,0.1622881413512343
SANTANA,9110875.0,288843.0,2019,nov,0.5562389509444058
SANTO AMARO,9109594.0,292657.0,2019,nov,0.5288105794857287
SANTO ANTONIO,9108074.0,293047.0,2019,nov,0.3584541208326943
SAO JOSE,9107439.0,292735.0,2019,nov,0.5892624905050249
SITIO DOS PINTOS,9113960.0,284132.0,2019,nov,0.331203040276411
SOLEDADE,9109031.0,291653.0,2019,nov,0.3372354752025722
TAMARINEIRA,9111623.0,290489.0,2019,nov,0.7119427632988928
TEJIPIO,9105574.0,284554.0,2019,nov,0.4632650039169917
TORRE,9110512.0,289784.0,2019,nov,0.7271198197938044
TORREAO,9110768.0,292379.0,2019,nov,0.8256697080448512
TORROES,9108525.0,286617.0,2019,nov,0.7969371215811949
TOTO,9106121.0,283026.0,2019,nov,0.6209086618681705
VARZEA,9110202.0,282982.0,2019,nov,0.3379967298435743
VASCO DA GAMA,9113906.0,288489.0,2019,nov,0.5316394784523882
ZUMBI,9109277.0,288621.0,2019,nov,0.7586508798528044
