bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2016,mai,0.7681521428100635
AFOGADOS,9106661.8,289910.65,2016,mai,2.1769685634193747
AGUA FRIA,9113343.0,290787.7,2016,mai,0.6864921362875603
ALTO DO MANDU,9112712.9,287498.0,2016,mai,4.715345574725976
ALTO JOSE BONIFACIO,9113775.0,289181.0,2016,mai,0.0736298713433023
ALTO JOSE DO PINHO,9112846.0,289698.0,2016,mai,0.6762013190282865
ALTO SANTA TEREZINHA,9113502.0,289671.0,2016,mai,1.3287533323928118
APIPUCOS,9113095.0,286390.0,2016,mai,0.8892214474896547
AREIAS,9104782.0,287566.7,2016,mai,1.724763504201817
ARRUDA,9112449.1,291553.7,2016,mai,0.3682704943464652
BARRO,9104647.9,285112.8,2016,mai,2.0980848109557657
BEBERIBE,9114684.0,290898.0,2016,mai,0.1623647457319847
BOA VIAGEM,9101556.0,290274.0,2016,mai,1.8605936452718852
BOA VISTA,9108394.0,292017.0,2016,mai,2.2433242077958706
BOMBA DO HEMETERIO,9112839.1,290413.0,2016,mai,1.565944410275757
BONGI,9107910.4,288238.4,2016,mai,0.9132790906152009
BRASILIA TEIMOSA,9106073.0,292947.0,2016,mai,1.3833726302033202
BREJO DA GUABIRABA,9116097.0,287054.0,2016,mai,2.11170897913732
BREJO DE BEBERIBE,9115386.1,287902.9,2016,mai,2.063253987359128
CABANGA,9106392.0,290894.3,2016,mai,1.8137455051139053
CACOTE,9104023.9,287032.9,2016,mai,2.17644460228524
CAJUEIRO,9113888.0,292172.0,2016,mai,0.6257970137859943
CAMPINA DO BARRETO,9113399.0,292574.0,2016,mai,2.136523423524845
CAMPO GRANDE,9111728.0,292874.0,2016,mai,2.033818808380328
CASA AMARELA,9112482.0,288643.0,2016,mai,4.33710433807393
CASA FORTE,9111470.0,288586.0,2016,mai,2.183324878004144
CAXANGA,9111832.0,285184.0,2016,mai,3.23526085624151
CIDADE UNIVERSITARIA,9109172.0,284920.0,2016,mai,3.8429157555086095
COELHOS,9107816.0,291882.0,2016,mai,1.1421261488444343
COHAB,9101433.0,284767.0,2016,mai,4.344963542863091
COQUEIRAL,9105465.0,283108.0,2016,mai,2.839470071071044
CORDEIRO,9109547.0,287467.0,2016,mai,0.7848721080417317
CORREGO DO JENIPAPO,9114488.0,286627.0,2016,mai,1.226957039113541
CURADO,9107651.0,283800.0,2016,mai,0.3289029296073231
DERBY,9108825.0,290723.0,2016,mai,0.9401182014239056
DOIS IRMAOS,9114707.0,284762.0,2016,mai,1.5135622104245874
DOIS UNIDOS,9115967.0,289395.0,2016,mai,4.027394446216302
ENCRUZILHADA,9111158.0,291613.0,2016,mai,0.1446874238626554
ENGENHO DO MEIO,9108934.0,285940.0,2016,mai,1.2196240888076737
ESPINHEIRO,9110478.0,291571.0,2016,mai,0.4725290709818842
ESTANCIA,9105647.0,287423.0,2016,mai,0.3698076717267156
FUNDAO,9113575.6,291651.2,2016,mai,3.0473357080434464
GRACAS,9110179.5,290528.0,2016,mai,0.465948204779389
GUABIRABA,9120358.0,284635.0,2016,mai,1.487293401986779
HIPODROMO,9111621.2,292022.4,2016,mai,0.0816514416322713
IBURA,9101668.1,287104.4,2016,mai,1.4649159432974914
ILHA DO LEITE,9107953.6,291260.0,2016,mai,1.617860142909926
ILHA DO RETIRO,9108164.9,290198.2,2016,mai,1.788195350313372
ILHA JOANA BEZERRA,9107504.0,290753.0,2016,mai,1.541172493366611
IMBIRIBEIRA,9103837.8,289440.3,2016,mai,1.796662294701145
IPSEP,9103015.3,288448.0,2016,mai,3.4776171898414607
IPUTINGA,9110794.2,286487.9,2016,mai,1.1163015046952671
JAQUEIRA,9111235.3,290316.6,2016,mai,3.103956913801724
JARDIM SAO PAULO,9106260.1,285989.0,2016,mai,0.0716699363528019
JIQUIA,9105794.0,288086.0,2016,mai,2.457868961826521
JORDAO,9100464.0,286239.0,2016,mai,0.6956105149346958
LINHA DO TIRO,9114147.0,290008.0,2016,mai,3.5758502766328126
MACAXEIRA,9113886.0,287156.0,2016,mai,0.6523768455920129
MADALENA,9109267.0,289691.0,2016,mai,1.505710429435928
MANGABEIRA,9112518.0,290270.0,2016,mai,1.3967253757450322
MANGUEIRA,9106721.0,288365.0,2016,mai,3.731761886850208
MONTEIRO,9112291.0,287425.0,2016,mai,1.4492839633830965
MORRO DA CONCEICAO,9113078.0,288997.0,2016,mai,0.8161820162386948
MUSTARDINHA,9107205.0,288581.0,2016,mai,0.6770136299399888
NOVA DESCOBERTA,9115154.0,287233.0,2016,mai,3.895960472909517
PAISSANDU,9108269.0,290754.0,2016,mai,5.856664269704815
PARNAMIRIM,9111464.0,289457.0,2016,mai,1.1596058241948966
PASSARINHO,9117218.0,288021.0,2016,mai,4.328675888117749
PAU FERRO,9118853.0,282335.0,2016,mai,1.1165131449154069
PEIXINHOS,9113220.0,293141.0,2016,mai,3.7670821131793946
PINA,9104566.0,291222.0,2016,mai,0.817782508975124
POCO,9111320.0,287974.0,2016,mai,0.9834295968266652
PONTO DE PARADA,9111936.0,291363.0,2016,mai,0.3365328799642073
PORTO DA MADEIRA,9114446.0,291875.0,2016,mai,1.3116536359595798
PRADO,9108586.0,289083.0,2016,mai,2.035860370465344
RECIFE,9108963.5,293824.9,2016,mai,4.911856056322422
ROSARINHO,9111653.0,290839.0,2016,mai,2.3499536090408286
SAN MARTIN,9107439.0,287447.0,2016,mai,0.3735802382317323
SANCHO,9105834.0,283826.0,2016,mai,0.8373454372079084
SANTANA,9110875.0,288843.0,2016,mai,0.9858437201262112
SANTO AMARO,9109594.0,292657.0,2016,mai,1.5101030914062614
SANTO ANTONIO,9108074.0,293047.0,2016,mai,0.0222062962148854
SAO JOSE,9107439.0,292735.0,2016,mai,0.6565067975971746
SITIO DOS PINTOS,9113960.0,284132.0,2016,mai,0.7057787648197718
SOLEDADE,9109031.0,291653.0,2016,mai,0.8118042244439375
TAMARINEIRA,9111623.0,290489.0,2016,mai,0.7735949358219381
TEJIPIO,9105574.0,284554.0,2016,mai,3.2968915194027284
TORRE,9110512.0,289784.0,2016,mai,0.3152355046266706
TORREAO,9110768.0,292379.0,2016,mai,0.8758859423983892
TORROES,9108525.0,286617.0,2016,mai,1.5821351675130657
TOTO,9106121.0,283026.0,2016,mai,0.507889671617908
VARZEA,9110202.0,282982.0,2016,mai,4.72863811612272
VASCO DA GAMA,9113906.0,288489.0,2016,mai,1.0570443398195255
ZUMBI,9109277.0,288621.0,2016,mai,2.1220723732357767
