bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2018,jun,0.3841251933933703
AFOGADOS,9106661.8,289910.65,2018,jun,2.68518558777149
AGUA FRIA,9113343.0,290787.7,2018,jun,2.1862735011772765
ALTO DO MANDU,9112712.9,287498.0,2018,jun,3.948372004069172
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,jun,1.2227471267512278
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,jun,0.5983929772110674
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,jun,1.6041268513457978
APIPUCOS,9113095.0,286390.0,2018,jun,2.0846785611974714
AREIAS,9104782.0,287566.7,2018,jun,3.178058446015161
ARRUDA,9112449.1,291553.7,2018,jun,2.19561294128724
BARRO,9104647.9,285112.8,2018,jun,1.284467896470865
BEBERIBE,9114684.0,290898.0,2018,jun,0.9671844444124884
BOA VIAGEM,9101556.0,290274.0,2018,jun,0.3496838692161613
BOA VISTA,9108394.0,292017.0,2018,jun,1.4687141813019198
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,jun,0.769744633682789
BONGI,9107910.4,288238.4,2018,jun,2.448549262660954
BRASILIA TEIMOSA,9106073.0,292947.0,2018,jun,3.2204180399769315
BREJO DA GUABIRABA,9116097.0,287054.0,2018,jun,0.1787182261306756
BREJO DE BEBERIBE,9115386.1,287902.9,2018,jun,1.2403507193371226
CABANGA,9106392.0,290894.3,2018,jun,2.319730587503362
CACOTE,9104023.9,287032.9,2018,jun,0.8710099616198441
CAJUEIRO,9113888.0,292172.0,2018,jun,1.0870913397825304
CAMPINA DO BARRETO,9113399.0,292574.0,2018,jun,0.0004964716312738
CAMPO GRANDE,9111728.0,292874.0,2018,jun,1.448424558483733
CASA AMARELA,9112482.0,288643.0,2018,jun,1.8966335179575269
CASA FORTE,9111470.0,288586.0,2018,jun,1.4101610633665862
CAXANGA,9111832.0,285184.0,2018,jun,0.7291030311887114
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,jun,0.1730485363419394
COELHOS,9107816.0,291882.0,2018,jun,0.2234920509964701
