bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2020,abr,2.5915269467905806
AFOGADOS,9106661.8,289910.65,2020,abr,2.5515885597535832
AGUA FRIA,9113343.0,290787.7,2020,abr,1.7204187433343976
ALTO DO MANDU,9112712.9,287498.0,2020,abr,3.403911081384283
ALTO JOSE BONIFACIO,9113775.0,289181.0,2020,abr,2.5926237687619054
ALTO JOSE DO PINHO,9112846.0,289698.0,2020,abr,3.810147395138751
ALTO SANTA TEREZINHA,9113502.0,289671.0,2020,abr,2.321798439577382
APIPUCOS,9113095.0,286390.0,2020,abr,1.9951402371393403
AREIAS,9104782.0,287566.7,2020,abr,1.9536098089972893
ARRUDA,9112449.1,291553.7,2020,abr,1.4567023971562238
BARRO,9104647.9,285112.8,2020,abr,3.78037038615154
BEBERIBE,9114684.0,290898.0,2020,abr,2.8682972158820697
BOA VIAGEM,9101556.0,290274.0,2020,abr,1.4370796252308655
BOA VISTA,9108394.0,292017.0,2020,abr,1.030848583839458
BOMBA DO HEMETERIO,9112839.1,290413.0,2020,abr,1.2791570761955549
BONGI,9107910.4,288238.4,2020,abr,2.129238327142823
BRASILIA TEIMOSA,9106073.0,292947.0,2020,abr,3.43412106887212
BREJO DA GUABIRABA,9116097.0,287054.0,2020,abr,2.856506001976922
BREJO DE BEBERIBE,9115386.1,287902.9,2020,abr,3.145735098276376
CABANGA,9106392.0,290894.3,2020,abr,2.671287203799843
CACOTE,9104023.9,287032.9,2020,abr,3.190435647515834
CAJUEIRO,9113888.0,292172.0,2020,abr,2.8028980457338872
CAMPINA DO BARRETO,9113399.0,292574.0,2020,abr,1.5491743306471464
CAMPO GRANDE,9111728.0,292874.0,2020,abr,3.2877351036509896
CASA AMARELA,9112482.0,288643.0,2020,abr,1.7115630258467132
CASA FORTE,9111470.0,288586.0,2020,abr,1.547359148813056
CAXANGA,9111832.0,285184.0,2020,abr,2.8910906849291544
CIDADE UNIVERSITARIA,9109172.0,284920.0,2020,abr,2.4543005864731784
COELHOS,9107816.0,291882.0,2020,abr,0.7166877575743098
COHAB,9101433.0,284767.0,2020,abr,2.510122199959003
COQUEIRAL,9105465.0,283108.0,2020,abr,4.486171033097691
CORDEIRO,9109547.0,287467.0,2020,abr,1.8730065519696992
CORREGO DO JENIPAPO,9114488.0,286627.0,2020,abr,2.8416006255023265
CURADO,9107651.0,283800.0,2020,abr,2.762844405850828
DERBY,9108825.0,290723.0,2020,abr,1.8349966145688383
DOIS IRMAOS,9114707.0,284762.0,2020,abr,2.8934382125911027
DOIS UNIDOS,9115967.0,289395.0,2020,abr,2.4172637841966806
ENCRUZILHADA,9111158.0,291613.0,2020,abr,1.6807252860013293
ENGENHO DO MEIO,9108934.0,285940.0,2020,abr,2.0086167466537206
ESPINHEIRO,9110478.0,291571.0,2020,abr,1.4074784749830282
ESTANCIA,9105647.0,287423.0,2020,abr,2.0411930537040104
FUNDAO,9113575.6,291651.2,2020,abr,2.3304443755992903
GRACAS,9110179.5,290528.0,2020,abr,2.255487642429632
GUABIRABA,9120358.0,284635.0,2020,abr,2.490699704389446
HIPODROMO,9111621.2,292022.4,2020,abr,1.4784816699480112
IBURA,9101668.1,287104.4,2020,abr,2.999139765563261
ILHA DO LEITE,9107953.6,291260.0,2020,abr,1.8899455815181367
ILHA DO RETIRO,9108164.9,290198.2,2020,abr,2.307626653933392
ILHA JOANA BEZERRA,9107504.0,290753.0,2020,abr,1.6356267125799278
IMBIRIBEIRA,9103837.8,289440.3,2020,abr,1.2720743529913272
IPSEP,9103015.3,288448.0,2020,abr,1.58009478972481
IPUTINGA,9110794.2,286487.9,2020,abr,2.141549328632536
JAQUEIRA,9111235.3,290316.6,2020,abr,2.7486209062683646
JARDIM SAO PAULO,9106260.1,285989.0,2020,abr,1.9563430821614096
JIQUIA,9105794.0,288086.0,2020,abr,2.9305347213781068
JORDAO,9100464.0,286239.0,2020,abr,3.473246779074014
LINHA DO TIRO,9114147.0,290008.0,2020,abr,0.7105259673077506
MACAXEIRA,9113886.0,287156.0,2020,abr,4.518762562350558
MADALENA,9109267.0,289691.0,2020,abr,3.47795404934568
MANGABEIRA,9112518.0,290270.0,2020,abr,2.16321952985919
MANGUEIRA,9106721.0,288365.0,2020,abr,3.190166003427248
MONTEIRO,9112291.0,287425.0,2020,abr,2.6171314890686808
MORRO DA CONCEICAO,9113078.0,288997.0,2020,abr,2.0791171563441955
MUSTARDINHA,9107205.0,288581.0,2020,abr,0.3033139840230379
NOVA DESCOBERTA,9115154.0,287233.0,2020,abr,2.8132734662239507
PAISSANDU,9108269.0,290754.0,2020,abr,2.272236782793408
PARNAMIRIM,9111464.0,289457.0,2020,abr,3.8179279501984302
PASSARINHO,9117218.0,288021.0,2020,abr,1.5973042267120128
PAU FERRO,9118853.0,282335.0,2020,abr,2.307568854999789
PEIXINHOS,9113220.0,293141.0,2020,abr,1.5784226637176062
