bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2018,set,0.360255306009835
AFOGADOS,9106661.8,289910.65,2018,set,0.3841398212373643
AGUA FRIA,9113343.0,290787.7,2018,set,0.610794297114132
ALTO DO MANDU,9112712.9,287498.0,2018,set,1.0455220052194856
ALTO JOSE BONIFACIO,9113775.0,289181.0,2018,set,2.576565977368936
ALTO JOSE DO PINHO,9112846.0,289698.0,2018,set,2.034132296363241
ALTO SANTA TEREZINHA,9113502.0,289671.0,2018,set,0.0138762683123987
APIPUCOS,9113095.0,286390.0,2018,set,0.7530360362838839
AREIAS,9104782.0,287566.7,2018,set,1.7770088430617277
ARRUDA,9112449.1,291553.7,2018,set,1.4702110933657313
BARRO,9104647.9,285112.8,2018,set,1.2370115567783582
BEBERIBE,9114684.0,290898.0,2018,set,1.6826175769944025
BOA VIAGEM,9101556.0,290274.0,2018,set,4.074019178614453
BOA VISTA,9108394.0,292017.0,2018,set,0.0568897758665423
BOMBA DO HEMETERIO,9112839.1,290413.0,2018,set,0.5688441225900391
BONGI,9107910.4,288238.4,2018,set,1.5841849110701212
BRASILIA TEIMOSA,9106073.0,292947.0,2018,set,0.2036543748438839
BREJO DA GUABIRABA,9116097.0,287054.0,2018,set,2.4895066163750053
BREJO DE BEBERIBE,9115386.1,287902.9,2018,set,0.713038641683185
CABANGA,9106392.0,290894.3,2018,set,2.667984480336125
CACOTE,9104023.9,287032.9,2018,set,0.510797043608479
CAJUEIRO,9113888.0,292172.0,2018,set,4.74762672397842
CAMPINA DO BARRETO,9113399.0,292574.0,2018,set,0.1420655073302972
CAMPO GRANDE,9111728.0,292874.0,2018,set,0.6311358066785075
CASA AMARELA,9112482.0,288643.0,2018,set,1.777390344675703
CASA FORTE,9111470.0,288586.0,2018,set,6.265449753098932
CAXANGA,9111832.0,285184.0,2018,set,0.7567511926515962
CIDADE UNIVERSITARIA,9109172.0,284920.0,2018,set,0.2990941850985908
COELHOS,9107816.0,291882.0,2018,set,1.4824773006195564
COHAB,9101433.0,284767.0,2018,set,2.5319072513848866
COQUEIRAL,9105465.0,283108.0,2018,set,4.490062179931483
CORDEIRO,9109547.0,287467.0,2018,set,1.8536256513115024
CORREGO DO JENIPAPO,9114488.0,286627.0,2018,set,2.6156030711325493
CURADO,9107651.0,283800.0,2018,set,1.391903763207639
DERBY,9108825.0,290723.0,2018,set,1.8221694294729112
DOIS IRMAOS,9114707.0,284762.0,2018,set,3.216632372865172
DOIS UNIDOS,9115967.0,289395.0,2018,set,2.293814182319564
ENCRUZILHADA,9111158.0,291613.0,2018,set,0.9959357611920824
ENGENHO DO MEIO,9108934.0,285940.0,2018,set,0.0971332562041404
ESPINHEIRO,9110478.0,291571.0,2018,set,0.7811925269959031
ESTANCIA,9105647.0,287423.0,2018,set,1.4881727325290108
FUNDAO,9113575.6,291651.2,2018,set,1.0063970872193184
GRACAS,9110179.5,290528.0,2018,set,2.046470738697475
GUABIRABA,9120358.0,284635.0,2018,set,3.662868783886744
HIPODROMO,9111621.2,292022.4,2018,set,0.3808311478382811
IBURA,9101668.1,287104.4,2018,set,0.4287033420819861
ILHA DO LEITE,9107953.6,291260.0,2018,set,0.6012370150537965
ILHA DO RETIRO,9108164.9,290198.2,2018,set,3.101366493500617
ILHA JOANA BEZERRA,9107504.0,290753.0,2018,set,1.67234603648041
IMBIRIBEIRA,9103837.8,289440.3,2018,set,1.5698520105662717
IPSEP,9103015.3,288448.0,2018,set,1.6730307323019722
IPUTINGA,9110794.2,286487.9,2018,set,0.8538046552408921
JAQUEIRA,9111235.3,290316.6,2018,set,1.236135107974541
JARDIM SAO PAULO,9106260.1,285989.0,2018,set,3.036221395388309
JIQUIA,9105794.0,288086.0,2018,set,0.7272156347075289
JORDAO,9100464.0,286239.0,2018,set,0.0091249530042625
LINHA DO TIRO,9114147.0,290008.0,2018,set,2.226551926968481
MACAXEIRA,9113886.0,287156.0,2018,set,1.7425000587793311
MADALENA,9109267.0,289691.0,2018,set,3.988379730811917
MANGABEIRA,9112518.0,290270.0,2018,set,0.9452681929531608
MANGUEIRA,9106721.0,288365.0,2018,set,0.5547188286578992
MONTEIRO,9112291.0,287425.0,2018,set,0.0792563654615139
MORRO DA CONCEICAO,9113078.0,288997.0,2018,set,1.0297781720614134
MUSTARDINHA,9107205.0,288581.0,2018,set,2.726661545173047
NOVA DESCOBERTA,9115154.0,287233.0,2018,set,4.063793388380176
PAISSANDU,9108269.0,290754.0,2018,set,4.907083085250648
PARNAMIRIM,9111464.0,289457.0,2018,set,0.3456605551371248
PASSARINHO,9117218.0,288021.0,2018,set,1.4942373067237615
PAU FERRO,9118853.0,282335.0,2018,set,1.59301241315939
PEIXINHOS,9113220.0,293141.0,2018,set,1.346979762697012
PINA,9104566.0,291222.0,2018,set,5.334355844759823
POCO,9111320.0,287974.0,2018,set,2.9811935382779726
PONTO DE PARADA,9111936.0,291363.0,2018,set,3.246612959866121
PORTO DA MADEIRA,9114446.0,291875.0,2018,set,1.7371906066392695
PRADO,9108586.0,289083.0,2018,set,4.063071103189568
RECIFE,9108963.5,293824.9,2018,set,1.1443894394376135
ROSARINHO,9111653.0,290839.0,2018,set,1.8129849408624932
SAN MARTIN,9107439.0,287447.0,2018,set,5.22818009247291
SANCHO,9105834.0,283826.0,2018,set,2.7444108784200303
SANTANA,9110875.0,288843.0,2018,set,0.4746341619857437
SANTO AMARO,9109594.0,292657.0,2018,set,0.7644945171320927
SANTO ANTONIO,9108074.0,293047.0,2018,set,0.6744066797629604
SAO JOSE,9107439.0,292735.0,2018,set,0.4579681738649819
SITIO DOS PINTOS,9113960.0,284132.0,2018,set,2.922864141702472
SOLEDADE,9109031.0,291653.0,2018,set,4.621217802622961
TAMARINEIRA,9111623.0,290489.0,2018,set,4.307407131463632
TEJIPIO,9105574.0,284554.0,2018,set,0.8156220008315035
TORRE,9110512.0,289784.0,2018,set,1.3951933790048654
TORREAO,9110768.0,292379.0,2018,set,0.0713320846813991
TORROES,9108525.0,286617.0,2018,set,3.314976564443452
TOTO,9106121.0,283026.0,2018,set,2.4474405525636524
