bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2016,jan,1.415779976987505
AFOGADOS,9106661.8,289910.65,2016,jan,1.4950149020870998
AGUA FRIA,9113343.0,290787.7,2016,jan,1.910469996160548
ALTO DO MANDU,9112712.9,287498.0,2016,jan,3.932821731351618
ALTO JOSE BONIFACIO,9113775.0,289181.0,2016,jan,1.1278208108512022
ALTO JOSE DO PINHO,9112846.0,289698.0,2016,jan,0.7359191658852782
ALTO SANTA TEREZINHA,9113502.0,289671.0,2016,jan,1.47118316005864
APIPUCOS,9113095.0,286390.0,2016,jan,0.7255819985940766
AREIAS,9104782.0,287566.7,2016,jan,3.4396837834329688
ARRUDA,9112449.1,291553.7,2016,jan,0.177002018227987
BARRO,9104647.9,285112.8,2016,jan,2.110891059626121
BEBERIBE,9114684.0,290898.0,2016,jan,0.6539619391532775
BOA VIAGEM,9101556.0,290274.0,2016,jan,0.8760815484552336
BOA VISTA,9108394.0,292017.0,2016,jan,2.17822955798522
BOMBA DO HEMETERIO,9112839.1,290413.0,2016,jan,2.0241145100796296
BONGI,9107910.4,288238.4,2016,jan,3.0561974166546246
BRASILIA TEIMOSA,9106073.0,292947.0,2016,jan,1.5935060048936815
BREJO DA GUABIRABA,9116097.0,287054.0,2016,jan,2.5817475449082083
BREJO DE BEBERIBE,9115386.1,287902.9,2016,jan,1.5989123856910783
CABANGA,9106392.0,290894.3,2016,jan,1.8984241749723867
CACOTE,9104023.9,287032.9,2016,jan,1.2741903878947134
CAJUEIRO,9113888.0,292172.0,2016,jan,2.4234880552344427
CAMPINA DO BARRETO,9113399.0,292574.0,2016,jan,0.195349549825559
CAMPO GRANDE,9111728.0,292874.0,2016,jan,1.3564130573010549
CASA AMARELA,9112482.0,288643.0,2016,jan,2.944822386730181
CASA FORTE,9111470.0,288586.0,2016,jan,3.0103284135133803
CAXANGA,9111832.0,285184.0,2016,jan,0.0608105128965359
CIDADE UNIVERSITARIA,9109172.0,284920.0,2016,jan,3.300210656737291
COELHOS,9107816.0,291882.0,2016,jan,0.2823026253398617
COHAB,9101433.0,284767.0,2016,jan,2.913898929963709
COQUEIRAL,9105465.0,283108.0,2016,jan,0.9936426034511572
CORDEIRO,9109547.0,287467.0,2016,jan,1.4369224072274671
CORREGO DO JENIPAPO,9114488.0,286627.0,2016,jan,0.4297914977467483
CURADO,9107651.0,283800.0,2016,jan,3.381249256694441
DERBY,9108825.0,290723.0,2016,jan,1.637838467029644
DOIS IRMAOS,9114707.0,284762.0,2016,jan,1.0173890155879075
DOIS UNIDOS,9115967.0,289395.0,2016,jan,0.2067241176154555
ENCRUZILHADA,9111158.0,291613.0,2016,jan,0.5654744050425143
ENGENHO DO MEIO,9108934.0,285940.0,2016,jan,0.9263921645892714
ESPINHEIRO,9110478.0,291571.0,2016,jan,1.130169006145232
ESTANCIA,9105647.0,287423.0,2016,jan,1.3072837947938176
FUNDAO,9113575.6,291651.2,2016,jan,1.9714357910530804
GRACAS,9110179.5,290528.0,2016,jan,1.368033860616734
GUABIRABA,9120358.0,284635.0,2016,jan,3.4443737518593487
HIPODROMO,9111621.2,292022.4,2016,jan,1.032957669279911
IBURA,9101668.1,287104.4,2016,jan,1.1754107386673562
ILHA DO LEITE,9107953.6,291260.0,2016,jan,1.0480587819839875
ILHA DO RETIRO,9108164.9,290198.2,2016,jan,0.1071833008844145
ILHA JOANA BEZERRA,9107504.0,290753.0,2016,jan,2.1240935040389384
IMBIRIBEIRA,9103837.8,289440.3,2016,jan,3.4998674552854867
IPSEP,9103015.3,288448.0,2016,jan,1.9106652692469583
IPUTINGA,9110794.2,286487.9,2016,jan,2.142834225863182
JAQUEIRA,9111235.3,290316.6,2016,jan,0.1123829005973253
JARDIM SAO PAULO,9106260.1,285989.0,2016,jan,1.1511582320083569
JIQUIA,9105794.0,288086.0,2016,jan,1.4949772244331885
JORDAO,9100464.0,286239.0,2016,jan,2.9214054855858125
LINHA DO TIRO,9114147.0,290008.0,2016,jan,2.047275873391737
MACAXEIRA,9113886.0,287156.0,2016,jan,1.6772896903463277
MADALENA,9109267.0,289691.0,2016,jan,1.542771402390153
MANGABEIRA,9112518.0,290270.0,2016,jan,3.639206262390236
MANGUEIRA,9106721.0,288365.0,2016,jan,3.906930677961876
MONTEIRO,9112291.0,287425.0,2016,jan,0.6568877204303099
MORRO DA CONCEICAO,9113078.0,288997.0,2016,jan,4.956644061612575
MUSTARDINHA,9107205.0,288581.0,2016,jan,1.6436813580380154
NOVA DESCOBERTA,9115154.0,287233.0,2016,jan,0.5518983727628562
PAISSANDU,9108269.0,290754.0,2016,jan,1.2832611375949603
PARNAMIRIM,9111464.0,289457.0,2016,jan,1.9785645869579216
PASSARINHO,9117218.0,288021.0,2016,jan,1.7623255586682551
PAU FERRO,9118853.0,282335.0,2016,jan,2.481585495976659
PEIXINHOS,9113220.0,293141.0,2016,jan,0.1809575787522157
PINA,9104566.0,291222.0,2016,jan,2.610131397961531
POCO,9111320.0,287974.0,2016,jan,0.7216229342523404
PONTO DE PARADA,9111936.0,291363.0,2016,jan,1.2118070153535458
PORTO DA MADEIRA,9114446.0,291875.0,2016,jan,2.4408497297950413
PRADO,9108586.0,289083.0,2016,jan,1.5160052505627704
RECIFE,9108963.5,293824.9,2016,jan,3.356710929087505
ROSARINHO,9111653.0,290839.0,2016,jan,3.2361899337901905
SAN MARTIN,9107439.0,287447.0,2016,jan,1.951994142133342
SANCHO,9105834.0,283826.0,2016,jan,3.3797258958312764
SANTANA,9110875.0,288843.0,2016,jan,2.284739862370912
SANTO AMARO,9109594.0,292657.0,2016,jan,2.5147315000734967
SANTO ANTONIO,9108074.0,293047.0,2016,jan,1.6601280550339248
SAO JOSE,9107439.0,292735.0,2016,jan,1.2594304282906934
SITIO DOS PINTOS,9113960.0,284132.0,2016,jan,1.1582847103177936
SOLEDADE,9109031.0,291653.0,2016,jan,5.069127096250272
TAMARINEIRA,9111623.0,290489.0,2016,jan,0.6246955987663184
TEJIPIO,9105574.0,284554.0,2016,jan,3.896350499867904
TORRE,9110512.0,289784.0,2016,jan,0.3250696264674209
TORREAO,9110768.0,292379.0,2016,jan,2.6642879910621358
TORROES,9108525.0,286617.0,2016,jan,0.0409005615408246
TOTO,9106121.0,283026.0,2016,jan,2.229143621416676
VARZEA,9110202.0,282982.0,2016,jan,1.2952033837682186
VASCO DA GAMA,9113906.0,288489.0,2016,jan,0.7265567732934811
ZUMBI,9109277.0,288621.0,2016,jan,0.1036988012539743
