bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2015,mar,1.812420553565749
AFOGADOS,9106661.8,289910.65,2015,mar,3.2128117207158686
AGUA FRIA,9113343.0,290787.7,2015,mar,1.8144651585605929
ALTO DO MANDU,9112712.9,287498.0,2015,mar,0.0090592099467934
ALTO JOSE BONIFACIO,9113775.0,289181.0,2015,mar,0.2320803954850359
ALTO JOSE DO PINHO,9112846.0,289698.0,2015,mar,1.7200390420912253
ALTO SANTA TEREZINHA,9113502.0,289671.0,2015,mar,0.7128841865789862
APIPUCOS,9113095.0,286390.0,2015,mar,1.9641777626088583
AREIAS,9104782.0,287566.7,2015,mar,0.0389773403949713
ARRUDA,9112449.1,291553.7,2015,mar,3.579593462023327
BARRO,9104647.9,285112.8,2015,mar,3.4554655351919603
BEBERIBE,9114684.0,290898.0,2015,mar,0.6918490479048349
BOA VIAGEM,9101556.0,290274.0,2015,mar,0.0870938382982036
BOA VISTA,9108394.0,292017.0,2015,mar,1.0538064913627772
BOMBA DO HEMETERIO,9112839.1,290413.0,2015,mar,1.3566597646544751
BONGI,9107910.4,288238.4,2015,mar,3.507594950314477
BRASILIA TEIMOSA,9106073.0,292947.0,2015,mar,1.1617836766627831
BREJO DA GUABIRABA,9116097.0,287054.0,2015,mar,0.1966176223408904
BREJO DE BEBERIBE,9115386.1,287902.9,2015,mar,4.406513319837059
CABANGA,9106392.0,290894.3,2015,mar,3.042168721694819
CACOTE,9104023.9,287032.9,2015,mar,3.4875785891188382
CAJUEIRO,9113888.0,292172.0,2015,mar,1.9043161636671824
CAMPINA DO BARRETO,9113399.0,292574.0,2015,mar,2.4916085922405102
CAMPO GRANDE,9111728.0,292874.0,2015,mar,2.554743667779985
CASA AMARELA,9112482.0,288643.0,2015,mar,1.8188779343402208
CASA FORTE,9111470.0,288586.0,2015,mar,3.5745890884943874
CAXANGA,9111832.0,285184.0,2015,mar,1.472234632674337
CIDADE UNIVERSITARIA,9109172.0,284920.0,2015,mar,3.6249015463184255
COELHOS,9107816.0,291882.0,2015,mar,2.4659350793278088
COHAB,9101433.0,284767.0,2015,mar,2.026389614147048
COQUEIRAL,9105465.0,283108.0,2015,mar,2.081144261331157
CORDEIRO,9109547.0,287467.0,2015,mar,0.9987924064168248
CORREGO DO JENIPAPO,9114488.0,286627.0,2015,mar,2.108905273389205
CURADO,9107651.0,283800.0,2015,mar,0.2832556342380472
DERBY,9108825.0,290723.0,2015,mar,0.7271500109506113
DOIS IRMAOS,9114707.0,284762.0,2015,mar,2.8810434097500077
DOIS UNIDOS,9115967.0,289395.0,2015,mar,3.815636326760231
ENCRUZILHADA,9111158.0,291613.0,2015,mar,0.2816736948069684
ENGENHO DO MEIO,9108934.0,285940.0,2015,mar,4.537076765065158
ESPINHEIRO,9110478.0,291571.0,2015,mar,0.1849676621827982
ESTANCIA,9105647.0,287423.0,2015,mar,1.6425100626720697
FUNDAO,9113575.6,291651.2,2015,mar,0.2437171862192735
GRACAS,9110179.5,290528.0,2015,mar,1.843452450017619
GUABIRABA,9120358.0,284635.0,2015,mar,0.1518925559664234
HIPODROMO,9111621.2,292022.4,2015,mar,0.9358048786275058
IBURA,9101668.1,287104.4,2015,mar,2.497452517909143
ILHA DO LEITE,9107953.6,291260.0,2015,mar,0.0501113128006134
ILHA DO RETIRO,9108164.9,290198.2,2015,mar,2.101983845280955
ILHA JOANA BEZERRA,9107504.0,290753.0,2015,mar,0.7213780161533043
IMBIRIBEIRA,9103837.8,289440.3,2015,mar,4.069235743200119
IPSEP,9103015.3,288448.0,2015,mar,2.381631069475679
IPUTINGA,9110794.2,286487.9,2015,mar,0.414288267993198
JAQUEIRA,9111235.3,290316.6,2015,mar,1.6157502674243405
JARDIM SAO PAULO,9106260.1,285989.0,2015,mar,1.6803059813367902
JIQUIA,9105794.0,288086.0,2015,mar,4.018979620030519
JORDAO,9100464.0,286239.0,2015,mar,1.7782967626642578
LINHA DO TIRO,9114147.0,290008.0,2015,mar,3.0425480434909824
MACAXEIRA,9113886.0,287156.0,2015,mar,1.6760602734107353
MADALENA,9109267.0,289691.0,2015,mar,2.208300289285091
MANGABEIRA,9112518.0,290270.0,2015,mar,1.0240086747293595
MANGUEIRA,9106721.0,288365.0,2015,mar,2.475657527837647
MONTEIRO,9112291.0,287425.0,2015,mar,2.095717494891339
MORRO DA CONCEICAO,9113078.0,288997.0,2015,mar,2.9243568621934117
MUSTARDINHA,9107205.0,288581.0,2015,mar,1.5746703161288216
NOVA DESCOBERTA,9115154.0,287233.0,2015,mar,3.1094808130503986
PAISSANDU,9108269.0,290754.0,2015,mar,2.840833649329997
PARNAMIRIM,9111464.0,289457.0,2015,mar,1.095339395274364
PASSARINHO,9117218.0,288021.0,2015,mar,2.498941502334356
PAU FERRO,9118853.0,282335.0,2015,mar,2.778660595582352
PEIXINHOS,9113220.0,293141.0,2015,mar,0.0270467817699702
PINA,9104566.0,291222.0,2015,mar,4.238126168196323
POCO,9111320.0,287974.0,2015,mar,2.0172998628147134
PONTO DE PARADA,9111936.0,291363.0,2015,mar,1.665112506522711
PORTO DA MADEIRA,9114446.0,291875.0,2015,mar,1.472798250776824
PRADO,9108586.0,289083.0,2015,mar,0.6950157446451315
RECIFE,9108963.5,293824.9,2015,mar,2.1333421319811765
ROSARINHO,9111653.0,290839.0,2015,mar,1.7021525859324511
SAN MARTIN,9107439.0,287447.0,2015,mar,1.3572052890572908
SANCHO,9105834.0,283826.0,2015,mar,3.9676666028925673
SANTANA,9110875.0,288843.0,2015,mar,2.099328331669505
SANTO AMARO,9109594.0,292657.0,2015,mar,3.465155392784358
SANTO ANTONIO,9108074.0,293047.0,2015,mar,1.9556537745464664
SAO JOSE,9107439.0,292735.0,2015,mar,2.462469847940168
SITIO DOS PINTOS,9113960.0,284132.0,2015,mar,0.8063285255607056
SOLEDADE,9109031.0,291653.0,2015,mar,2.612467603066171
TAMARINEIRA,9111623.0,290489.0,2015,mar,3.11850666459375
TEJIPIO,9105574.0,284554.0,2015,mar,1.1729255061923218
TORRE,9110512.0,289784.0,2015,mar,0.5612619208104478
TORREAO,9110768.0,292379.0,2015,mar,0.7971345758529613
TORROES,9108525.0,286617.0,2015,mar,0.1838692100437762
TOTO,9106121.0,283026.0,2015,mar,2.053253585451185
VARZEA,9110202.0,282982.0,2015,mar,0.3283571496432564
VASCO DA GAMA,9113906.0,288489.0,2015,mar,0.3058366973440882
ZUMBI,9109277.0,288621.0,2015,mar,3.2462545981981323
