bairro,latitude,longitude,ano,mes,vento
AFLITOS,9110884.0,290992.0,2019,abr,5.62601043702902
AFOGADOS,9106661.8,289910.65,2019,abr,1.7807637186976135
AGUA FRIA,9113343.0,290787.7,2019,abr,0.3209594080719602
ALTO DO MANDU,9112712.9,287498.0,2019,abr,3.89688840207
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,abr,0.4446952887524114
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,abr,2.830360848728229
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,abr,3.12880770429146
APIPUCOS,9113095.0,286390.0,2019,abr,0.3941596577890901
AREIAS,9104782.0,287566.7,2019,abr,1.1013862205464062
ARRUDA,9112449.1,291553.7,2019,abr,2.567384716799818
BARRO,9104647.9,285112.8,2019,abr,0.3372643522779346
BEBERIBE,9114684.0,290898.0,2019,abr,1.8319614909621251
BOA VIAGEM,9101556.0,290274.0,2019,abr,0.1908140636426797
BOA VISTA,9108394.0,292017.0,2019,abr,4.229308123659298
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,abr,0.574605478314991
BONGI,9107910.4,288238.4,2019,abr,4.353093390250932
BRASILIA TEIMOSA,9106073.0,292947.0,2019,abr,0.2635016925451025
BREJO DA GUABIRABA,9116097.0,287054.0,2019,abr,1.8176382022747344
BREJO DE BEBERIBE,9115386.1,287902.9,2019,abr,1.224825236433872
CABANGA,9106392.0,290894.3,2019,abr,0.27505302609751
CACOTE,9104023.9,287032.9,2019,abr,3.046915553728713
CAJUEIRO,9113888.0,292172.0,2019,abr,0.2085841818344297
CAMPINA DO BARRETO,9113399.0,292574.0,2019,abr,0.3605666012815319
CAMPO GRANDE,9111728.0,292874.0,2019,abr,1.3018298245834274
CASA AMARELA,9112482.0,288643.0,2019,abr,1.9271644952027451
CASA FORTE,9111470.0,288586.0,2019,abr,2.327197077208019
CAXANGA,9111832.0,285184.0,2019,abr,0.1770775927916504
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,abr,2.328560919733699
COELHOS,9107816.0,291882.0,2019,abr,0.2500137766055038
COHAB,9101433.0,284767.0,2019,abr,0.6996089901690419
COQUEIRAL,9105465.0,283108.0,2019,abr,1.0536712116403943
CORDEIRO,9109547.0,287467.0,2019,abr,2.455925473287728
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,abr,1.1994635181646864
CURADO,9107651.0,283800.0,2019,abr,0.1141993345339278
DERBY,9108825.0,290723.0,2019,abr,0.4284037574456945
DOIS IRMAOS,9114707.0,284762.0,2019,abr,0.4060283844290718
DOIS UNIDOS,9115967.0,289395.0,2019,abr,1.72251461097633
ENCRUZILHADA,9111158.0,291613.0,2019,abr,2.187586298984798
ENGENHO DO MEIO,9108934.0,285940.0,2019,abr,0.8610406166467429
ESPINHEIRO,9110478.0,291571.0,2019,abr,1.912885657622732
ESTANCIA,9105647.0,287423.0,2019,abr,1.284951194088245
FUNDAO,9113575.6,291651.2,2019,abr,2.150179038648313
GRACAS,9110179.5,290528.0,2019,abr,2.2337704685105617
GUABIRABA,9120358.0,284635.0,2019,abr,0.8943260125642255
HIPODROMO,9111621.2,292022.4,2019,abr,1.3552439538404024
IBURA,9101668.1,287104.4,2019,abr,1.006584911461622
ILHA DO LEITE,9107953.6,291260.0,2019,abr,2.018961772605938
ILHA DO RETIRO,9108164.9,290198.2,2019,abr,1.493766581409674
ILHA JOANA BEZERRA,9107504.0,290753.0,2019,abr,0.736676894505337
IMBIRIBEIRA,9103837.8,289440.3,2019,abr,0.3977132042975857
IPSEP,9103015.3,288448.0,2019,abr,1.0269977128052037
IPUTINGA,9110794.2,286487.9,2019,abr,0.8238946902633171
JAQUEIRA,9111235.3,290316.6,2019,abr,1.8494821221666649
JARDIM SAO PAULO,9106260.1,285989.0,2019,abr,0.655729883429268
JIQUIA,9105794.0,288086.0,2019,abr,0.239244125494102
JORDAO,9100464.0,286239.0,2019,abr,3.434829029013024
