bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2012,fev,4.86751964181574
SÃ£o JosÃ©,9106966.415,291028.633,2012,fev,0.0158344299421666
Recife Antigo,9109085.741,292919.623,2012,fev,1.2591054812652214
Cabanga,9106406.495,290656.46,2012,fev,3.589358500681134
Coelhos,9107760.014,291308.772,2012,fev,2.6957366805672907
Ilha do Leite,9107978.96,291077.482,2012,fev,1.823923842448024
PaissandÃº,9108194.842,290416.08,2012,fev,1.3347933131933136
Ilha Joana Bezerra,9107310.114,290425.748,2012,fev,2.0061070327460118
Boa Vista,9109077.387,290876.732,2012,fev,1.4838054575255248
Soledade,9108960.796,291276.183,2012,fev,2.5234394225858603
Santo Amaro,9109946.116,291880.247,2012,fev,0.3800636228330547
Dois Unidos,9115506.345,288388.799,2012,fev,0.9616404276727032
Beberibe,9114586.482,290525.705,2012,fev,0.7978514258203073
Linha do Tiro,9114233.62,289504.946,2012,fev,1.3677519305857344
Ãgua Fria (Plana),9113172.84,291071.501,2012,fev,0.3416650337979932
Ãgua Fria (Alta),9113472.429,290156.813,2012,fev,1.6208356758136793
Porto da Madeira,9114404.262,291240.722,2012,fev,3.881561695994361
Cajueiro,9113978.874,291787.251,2012,fev,2.914163476684953
Campina do Barreto,9113360.156,292045.138,2012,fev,1.195438809705793
Peixinhos,9113079.242,292663.795,2012,fev,2.0085961701908013
Arruda,9112577.585,290778.65,2012,fev,0.6849230296687159
Encruzilhada,9111342.984,291147.432,2012,fev,2.784659158614617
Ponto de Parada,9111944.964,291203.258,2012,fev,2.761678156712693
FundÃ£o,9113692.115,291141.885,2012,fev,2.2082180754810947
HipÃ³dromo,9111681.871,291492.858,2012,fev,0.720507324461068
Rosarinho,9111613.61,290381.157,2012,fev,0.7361390751663961
TorreÃ£o,9110784.651,292131.119,2012,fev,1.9536815011266069
Campo Grande,9111851.014,291827.584,2012,fev,0.452280545737618
Alto Santa Terezinha,9113598.2,289883.467,2012,fev,3.088576200439906
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,fev,0.7835519137247411
Derby,9108891.462,290104.934,2012,fev,2.280997891182648
GraÃ§as,9110255.798,289708.079,2012,fev,2.4611456657243678
Espinheiro,9110331.328,291132.224,2012,fev,3.0417440121157213
Aflitos,9110761.843,290578.478,2012,fev,0.5367179189132223
Jaqueira,9111017.043,289466.588,2012,fev,3.0774574596619377
Tamarineira,9111760.594,289914.716,2012,fev,2.8113950618892862
Santana,9110759.51,288467.83,2012,fev,2.5691124667600063
Parnamirim,9111469.017,288892.196,2012,fev,3.609069287562893
Casa Forte,9111477.721,288043.907,2012,fev,1.1906112839914944
PoÃ§o da Panela,9111288.519,287134.705,2012,fev,0.5497668387490797
Casa Amarela,9112326.465,287770.32,2012,fev,0.65289108754367
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,fev,1.5537879718278873
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,fev,4.054754087721809
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,fev,3.5248426057065174
Vasco da Gama,9113922.665,287550.762,2012,fev,1.5299505983503563
Monteiro,9112251.966,286935.676,2012,fev,2.96828496620168
Apipucos,9113185.175,285711.387,2012,fev,3.633362178803504
Alto do MandÃº,9112720.118,286967.594,2012,fev,0.5051983547095622
SÃ­tio dos Pintos,9113652.981,283248.377,2012,fev,1.0716655089932905
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,fev,2.21108286544064
Dois IrmÃ£os,9114316.891,283046.585,2012,fev,0.0551844445920741
Macaxeira,9113929.124,286266.928,2012,fev,1.4794573467657766
Nova Descoberta,9114374.078,285455.447,2012,fev,0.0456881966388056
Brejo de Beberibe,9115426.776,287368.207,2012,fev,3.037370086068761
Guabiraba,9118925.116,280472.66,2012,fev,3.087965300189395
Brejo de Guabiraba,9116011.252,286470.068,2012,fev,2.252077433720681
Passarinho,9117604.478,286529.856,2012,fev,1.274226342376657
Mangabeira,9112583.36,290041.311,2012,fev,2.908843641802344
VÃ¡rzea Baixo,9112566.575,286421.591,2012,fev,0.7219844673792506
VÃ¡rzea UR7,9111147.548,281788.536,2012,fev,2.6793745598373464
CaxangÃ¡,9112046.853,283641.068,2012,fev,4.995627961999504
Iputinga,9111218.811,284743.585,2012,fev,2.782995744996514
Engenho do Meio,9108934.504,284977.522,2012,fev,2.1779644001707643
TorrÃµes,9108474.182,285633.242,2012,fev,3.0827873061159434
Cordeiro,9109569.979,286498.08,2012,fev,2.7859278420449543
Zumbi,9109369.482,288172.472,2012,fev,2.1632674222562884
Torre,9110457.305,288948.15,2012,fev,4.122593818037238
Prado,9108489.273,288218.34,2012,fev,4.306424999102869
Madalena,9109260.52,288708.035,2012,fev,2.911310288191512
Ilha do Retiro,9108073.724,289620.413,2012,fev,3.572983730607944
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,fev,1.2812513085618598
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,fev,4.6240978911425765
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,fev,2.2698688288603064
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,fev,0.5096266976215775
Afogados,9106757.379,287276.756,2012,fev,0.2477205126571144
Bongi,9108001.134,287967.704,2012,fev,1.8304907167547533
San Martin,9107597.587,286249.826,2012,fev,2.729706867674685
Mustardinha,9107309.05,288019.099,2012,fev,2.7382332485993137
Mangueira,9106752.433,287877.617,2012,fev,2.7986710493019054
EstÃ¢ncia,9105779.586,286336.174,2012,fev,2.506435755606111
JiquiÃ¡,9105785.996,286821.099,2012,fev,2.2620717076091967
CaÃ§ote,9104102.268,286696.977,2012,fev,3.254990372550336
Areias,9104721.352,286348.888,2012,fev,0.7916234444372359
TejipiÃ³,9105212.347,283469.404,2012,fev,0.8366703021951731
Sancho,9105806.562,283345.513,2012,fev,3.124275021393533
Barro,9104276.244,283228.614,2012,fev,0.2561143735680977
Coqueiral,9105579.969,282521.737,2012,fev,5.40226803115896
Curado,9107299.958,282026.143,2012,fev,6.211751496184151
TotÃ³,9106028.466,282845.232,2012,fev,1.2093762634012823
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,fev,5.735267764098998
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,fev,2.4437985994374074
Pina,9104526.606,289352.098,2012,fev,2.4352505105943565
Imbiribeira,9103325.289,287372.583,2012,fev,1.898827483178319
Boa Viagem,9101159.587,286709.856,2012,fev,1.4141781897852848
Ipsep,9103041.538,287270.038,2012,fev,1.6433210339135629
Ibura,9102102.397,285143.988,2012,fev,2.1155090600754614
Ibura Vila do Sesi,9103077.514,286055.398,2012,fev,3.0566936699238028
Ibura Parque,9103162.275,285659.265,2012,fev,1.7683446483197474
JordÃ£o,9100101.151,286086.751,2012,fev,1.8277729025728928
Cohab UR5,9100700.205,285154.725,2012,fev,5.921001961877484
Cohab UR4,9100700.825,285154.722,2012,fev,1.0284429675147757
Cohab UR10,9100697.345,284430.969,2012,fev,1.083822093172245
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,fev,3.469089890705317
Cohab UR2,9101678.284,284448.852,2012,fev,3.2401847882035906
Cohab UR3,9102297.398,284375.691,2012,fev,1.1596534950507675
Cohab Monte Verde,9102393.38,283809.922,2012,fev,1.3085795591766858
UR1,9101905.325,285328.723,2012,fev,2.7454009296237256
