bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2011,dez,1.711570554454736
SÃ£o JosÃ©,9106966.415,291028.633,2011,dez,2.037492702792912
Recife Antigo,9109085.741,292919.623,2011,dez,3.250533746480328
Cabanga,9106406.495,290656.46,2011,dez,3.617657967926868
Coelhos,9107760.014,291308.772,2011,dez,4.196961267251947
Ilha do Leite,9107978.96,291077.482,2011,dez,4.745539177216528
PaissandÃº,9108194.842,290416.08,2011,dez,1.7145262041634513
Ilha Joana Bezerra,9107310.114,290425.748,2011,dez,4.277514949737971
Boa Vista,9109077.387,290876.732,2011,dez,0.4114047895040369
Soledade,9108960.796,291276.183,2011,dez,1.6390167533650395
Santo Amaro,9109946.116,291880.247,2011,dez,0.470594384567069
Dois Unidos,9115506.345,288388.799,2011,dez,1.0844106362331554
Beberibe,9114586.482,290525.705,2011,dez,1.6893224663029485
Linha do Tiro,9114233.62,289504.946,2011,dez,3.5421801061432108
Ãgua Fria (Plana),9113172.84,291071.501,2011,dez,0.0165063978306165
Ãgua Fria (Alta),9113472.429,290156.813,2011,dez,1.4309468679127324
Porto da Madeira,9114404.262,291240.722,2011,dez,0.1525371413713001
Cajueiro,9113978.874,291787.251,2011,dez,1.7626851755841435
Campina do Barreto,9113360.156,292045.138,2011,dez,1.4245731321877335
Peixinhos,9113079.242,292663.795,2011,dez,0.6912892718290649
Arruda,9112577.585,290778.65,2011,dez,1.623114586797939
Encruzilhada,9111342.984,291147.432,2011,dez,2.391626786054695
Ponto de Parada,9111944.964,291203.258,2011,dez,3.1511413929492047
FundÃ£o,9113692.115,291141.885,2011,dez,0.6656714761059863
HipÃ³dromo,9111681.871,291492.858,2011,dez,3.123160680480379
Rosarinho,9111613.61,290381.157,2011,dez,4.25296880446304
TorreÃ£o,9110784.651,292131.119,2011,dez,2.411383864409148
Campo Grande,9111851.014,291827.584,2011,dez,0.0331870854248568
Alto Santa Terezinha,9113598.2,289883.467,2011,dez,4.146055551959802
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,dez,2.924092642925189
Derby,9108891.462,290104.934,2011,dez,3.410720931909962
GraÃ§as,9110255.798,289708.079,2011,dez,2.5131564049689983
Espinheiro,9110331.328,291132.224,2011,dez,4.36454071069207
Aflitos,9110761.843,290578.478,2011,dez,0.0221763237532486
Jaqueira,9111017.043,289466.588,2011,dez,4.166620610348682
Tamarineira,9111760.594,289914.716,2011,dez,3.963039295298444
Santana,9110759.51,288467.83,2011,dez,3.304222420626549
Parnamirim,9111469.017,288892.196,2011,dez,2.226475542611319
Casa Forte,9111477.721,288043.907,2011,dez,3.687962851541725
PoÃ§o da Panela,9111288.519,287134.705,2011,dez,1.3756038972798343
Casa Amarela,9112326.465,287770.32,2011,dez,0.8637192078793063
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2011,dez,0.2611120945420522
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2011,dez,4.463643538143552
Alto JosÃ© do Pinho,9112751.629,289283.565,2011,dez,3.38668084073132
Vasco da Gama,9113922.665,287550.762,2011,dez,5.496823498490646
Monteiro,9112251.966,286935.676,2011,dez,2.423566656841941
Apipucos,9113185.175,285711.387,2011,dez,2.2575543635571984
Alto do MandÃº,9112720.118,286967.594,2011,dez,2.388078052147008
SÃ­tio dos Pintos,9113652.981,283248.377,2011,dez,4.011917808326851
CÃ³rrego do Jenipapo,9114931.748,285628.687,2011,dez,2.2059216341009225
Dois IrmÃ£os,9114316.891,283046.585,2011,dez,1.1022598075734615
Macaxeira,9113929.124,286266.928,2011,dez,1.6833694710535774
Nova Descoberta,9114374.078,285455.447,2011,dez,2.1596113377893387
Brejo de Beberibe,9115426.776,287368.207,2011,dez,0.9935939588889592
Guabiraba,9118925.116,280472.66,2011,dez,1.3506910307578492
Brejo de Guabiraba,9116011.252,286470.068,2011,dez,0.7606671796451931
Passarinho,9117604.478,286529.856,2011,dez,2.743295419374704
Mangabeira,9112583.36,290041.311,2011,dez,1.4689497137591334
VÃ¡rzea Baixo,9112566.575,286421.591,2011,dez,2.651375629059908
VÃ¡rzea UR7,9111147.548,281788.536,2011,dez,0.3984248907043322
CaxangÃ¡,9112046.853,283641.068,2011,dez,3.3471989930517165
Iputinga,9111218.811,284743.585,2011,dez,3.785003573287868
Engenho do Meio,9108934.504,284977.522,2011,dez,3.210633792938508
TorrÃµes,9108474.182,285633.242,2011,dez,1.5876178845098288
Cordeiro,9109569.979,286498.08,2011,dez,2.1533045520033878
Zumbi,9109369.482,288172.472,2011,dez,2.8066626512283817
Torre,9110457.305,288948.15,2011,dez,2.041949274401936
Prado,9108489.273,288218.34,2011,dez,2.268149637020481
Madalena,9109260.52,288708.035,2011,dez,0.9036107869893056
Ilha do Retiro,9108073.724,289620.413,2011,dez,0.7600033532209665
VÃ¡rzea Brasilit,9110245.917,284310.527,2011,dez,2.143576223931572
Cidade UniversitÃ¡ria,9109225.991,284041.371,2011,dez,2.691509698614744
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2011,dez,1.3612049001002542
Afogados (Marrom GlacÃª),9106094.768,289066.699,2011,dez,2.8819544496544345
Afogados,9106757.379,287276.756,2011,dez,1.4597775690579886
Bongi,9108001.134,287967.704,2011,dez,1.562032452212272
San Martin,9107597.587,286249.826,2011,dez,2.819899886782609
Mustardinha,9107309.05,288019.099,2011,dez,1.8868329049055077
Mangueira,9106752.433,287877.617,2011,dez,5.768604904688431
EstÃ¢ncia,9105779.586,286336.174,2011,dez,2.817384569994013
JiquiÃ¡,9105785.996,286821.099,2011,dez,3.034514384557631
CaÃ§ote,9104102.268,286696.977,2011,dez,0.3700388009378987
Areias,9104721.352,286348.888,2011,dez,2.7310179119902247
TejipiÃ³,9105212.347,283469.404,2011,dez,5.268588248608086
Sancho,9105806.562,283345.513,2011,dez,2.1032256706253234
