bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2013,abr,0.6976106867591391
SÃ£o JosÃ©,9106966.415,291028.633,2013,abr,0.3156248351613426
Recife Antigo,9109085.741,292919.623,2013,abr,0.2852284691888103
Cabanga,9106406.495,290656.46,2013,abr,1.8873300077764292
Coelhos,9107760.014,291308.772,2013,abr,2.472154164718546
Ilha do Leite,9107978.96,291077.482,2013,abr,2.5595403121021723
PaissandÃº,9108194.842,290416.08,2013,abr,2.6257287882237184
Ilha Joana Bezerra,9107310.114,290425.748,2013,abr,0.6659405911059408
Boa Vista,9109077.387,290876.732,2013,abr,2.3405413437691958
Soledade,9108960.796,291276.183,2013,abr,2.105760799636017
Santo Amaro,9109946.116,291880.247,2013,abr,2.696005799153502
Dois Unidos,9115506.345,288388.799,2013,abr,0.959697376958098
Beberibe,9114586.482,290525.705,2013,abr,1.6327695643338318
Linha do Tiro,9114233.62,289504.946,2013,abr,0.1334696858014423
Ãgua Fria (Plana),9113172.84,291071.501,2013,abr,0.7412010154993469
Ãgua Fria (Alta),9113472.429,290156.813,2013,abr,3.114066045939336
Porto da Madeira,9114404.262,291240.722,2013,abr,0.1942078047211866
Cajueiro,9113978.874,291787.251,2013,abr,0.6731813417964919
Campina do Barreto,9113360.156,292045.138,2013,abr,2.2986359534888683
Peixinhos,9113079.242,292663.795,2013,abr,3.2419525545543326
Arruda,9112577.585,290778.65,2013,abr,0.8127938769972067
Encruzilhada,9111342.984,291147.432,2013,abr,0.3390738626929419
Ponto de Parada,9111944.964,291203.258,2013,abr,0.6478370361822173
FundÃ£o,9113692.115,291141.885,2013,abr,2.289815935159901
HipÃ³dromo,9111681.871,291492.858,2013,abr,0.2431211249806228
Rosarinho,9111613.61,290381.157,2013,abr,2.85011730842232
TorreÃ£o,9110784.651,292131.119,2013,abr,1.850770164866588
Campo Grande,9111851.014,291827.584,2013,abr,1.6641351216908735
Alto Santa Terezinha,9113598.2,289883.467,2013,abr,0.4137344077029097
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,abr,0.7932185049579917
Derby,9108891.462,290104.934,2013,abr,2.665172118363647
GraÃ§as,9110255.798,289708.079,2013,abr,2.531905435722005
Espinheiro,9110331.328,291132.224,2013,abr,1.2553905507751657
Aflitos,9110761.843,290578.478,2013,abr,1.11767801507138
Jaqueira,9111017.043,289466.588,2013,abr,2.196437964532921
Tamarineira,9111760.594,289914.716,2013,abr,1.8562630487633625
Santana,9110759.51,288467.83,2013,abr,2.416065917760005
Parnamirim,9111469.017,288892.196,2013,abr,1.4773300233867166
Casa Forte,9111477.721,288043.907,2013,abr,3.4060213875551306
PoÃ§o da Panela,9111288.519,287134.705,2013,abr,1.5869495274119827
Casa Amarela,9112326.465,287770.32,2013,abr,1.7135531232742354
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,abr,0.0683882230876178
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,abr,2.549722688511613
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,abr,2.819371859643842
Vasco da Gama,9113922.665,287550.762,2013,abr,1.2462245230595466
Monteiro,9112251.966,286935.676,2013,abr,0.9385234366169144
Apipucos,9113185.175,285711.387,2013,abr,3.2657240474181983
Alto do MandÃº,9112720.118,286967.594,2013,abr,3.587793823288014
SÃ­tio dos Pintos,9113652.981,283248.377,2013,abr,0.4614455981466152
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,abr,0.0341859674701174
Dois IrmÃ£os,9114316.891,283046.585,2013,abr,1.0906613959807074
Macaxeira,9113929.124,286266.928,2013,abr,0.6202181909377509
Nova Descoberta,9114374.078,285455.447,2013,abr,0.3006268656248352
Brejo de Beberibe,9115426.776,287368.207,2013,abr,0.7320865237558373
Guabiraba,9118925.116,280472.66,2013,abr,1.1274231352834538
Brejo de Guabiraba,9116011.252,286470.068,2013,abr,4.260834138938437
Passarinho,9117604.478,286529.856,2013,abr,1.033266174810808
Mangabeira,9112583.36,290041.311,2013,abr,2.8089692263795203
VÃ¡rzea Baixo,9112566.575,286421.591,2013,abr,1.3849201108205194
VÃ¡rzea UR7,9111147.548,281788.536,2013,abr,1.030324805700168
CaxangÃ¡,9112046.853,283641.068,2013,abr,2.8535271304385645
Iputinga,9111218.811,284743.585,2013,abr,2.961142221183259
Engenho do Meio,9108934.504,284977.522,2013,abr,5.700203706188229
TorrÃµes,9108474.182,285633.242,2013,abr,1.390285892501289
Cordeiro,9109569.979,286498.08,2013,abr,3.832132494193988
Zumbi,9109369.482,288172.472,2013,abr,0.90994080635627
Torre,9110457.305,288948.15,2013,abr,2.997566019974842
Prado,9108489.273,288218.34,2013,abr,0.9730102611046784
Madalena,9109260.52,288708.035,2013,abr,1.6350526302988515
Ilha do Retiro,9108073.724,289620.413,2013,abr,0.6021711256077411
VÃ¡rzea Brasilit,9110245.917,284310.527,2013,abr,1.674477953081976
Cidade UniversitÃ¡ria,9109225.991,284041.371,2013,abr,1.5366474862354618
