bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2010,mar,2.851395902714772
SÃ£o JosÃ©,9106966.415,291028.633,2010,mar,1.211262618882573
Recife Antigo,9109085.741,292919.623,2010,mar,3.634293558177468
Cabanga,9106406.495,290656.46,2010,mar,0.1129792724641645
Coelhos,9107760.014,291308.772,2010,mar,1.345819167039923
Ilha do Leite,9107978.96,291077.482,2010,mar,2.4764722684182168
PaissandÃº,9108194.842,290416.08,2010,mar,3.924213606044789
Ilha Joana Bezerra,9107310.114,290425.748,2010,mar,2.6308063780116164
Boa Vista,9109077.387,290876.732,2010,mar,1.5152279355466125
Soledade,9108960.796,291276.183,2010,mar,2.072020083429555
Santo Amaro,9109946.116,291880.247,2010,mar,0.5853910257038673
Dois Unidos,9115506.345,288388.799,2010,mar,4.069172403068441
Beberibe,9114586.482,290525.705,2010,mar,1.3666330578228687
Linha do Tiro,9114233.62,289504.946,2010,mar,3.2035754956245976
Ãgua Fria (Plana),9113172.84,291071.501,2010,mar,0.854837042554337
Ãgua Fria (Alta),9113472.429,290156.813,2010,mar,2.8411686300107264
Porto da Madeira,9114404.262,291240.722,2010,mar,0.0720047798614815
Cajueiro,9113978.874,291787.251,2010,mar,1.366944555342473
Campina do Barreto,9113360.156,292045.138,2010,mar,1.830240459685854
Peixinhos,9113079.242,292663.795,2010,mar,2.503483153236681
Arruda,9112577.585,290778.65,2010,mar,0.6266729441487384
Encruzilhada,9111342.984,291147.432,2010,mar,1.1927084073365224
Ponto de Parada,9111944.964,291203.258,2010,mar,0.8428568785042505
FundÃ£o,9113692.115,291141.885,2010,mar,0.5625072607145593
HipÃ³dromo,9111681.871,291492.858,2010,mar,1.4184967538854794
Rosarinho,9111613.61,290381.157,2010,mar,2.785019773339405
TorreÃ£o,9110784.651,292131.119,2010,mar,0.987584558011668
Campo Grande,9111851.014,291827.584,2010,mar,1.7452164015112988
