bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2013,mai,1.1582462396456077
SÃ£o JosÃ©,9106966.415,291028.633,2013,mai,2.253078582474497
Recife Antigo,9109085.741,292919.623,2013,mai,0.0283583193749106
Cabanga,9106406.495,290656.46,2013,mai,0.3634214192788862
Coelhos,9107760.014,291308.772,2013,mai,0.5132064086142377
Ilha do Leite,9107978.96,291077.482,2013,mai,1.4697619815682723
PaissandÃº,9108194.842,290416.08,2013,mai,1.7633585003395624
Ilha Joana Bezerra,9107310.114,290425.748,2013,mai,3.8300975242981368
Boa Vista,9109077.387,290876.732,2013,mai,2.525835209180664
Soledade,9108960.796,291276.183,2013,mai,2.617022669859693
Santo Amaro,9109946.116,291880.247,2013,mai,2.019020544192816
Dois Unidos,9115506.345,288388.799,2013,mai,0.3273105531686404
Beberibe,9114586.482,290525.705,2013,mai,0.5285025045919831
Linha do Tiro,9114233.62,289504.946,2013,mai,2.7066943612706025
Ãgua Fria (Plana),9113172.84,291071.501,2013,mai,3.8240364050400055
Ãgua Fria (Alta),9113472.429,290156.813,2013,mai,0.3606509976617809
Porto da Madeira,9114404.262,291240.722,2013,mai,1.2396775709860277
Cajueiro,9113978.874,291787.251,2013,mai,3.0680311779355582
Campina do Barreto,9113360.156,292045.138,2013,mai,0.5199541655428292
Peixinhos,9113079.242,292663.795,2013,mai,0.6455536869816343
Arruda,9112577.585,290778.65,2013,mai,0.2794789009789228
Encruzilhada,9111342.984,291147.432,2013,mai,0.8027431279594428
Ponto de Parada,9111944.964,291203.258,2013,mai,1.5087870462639212
FundÃ£o,9113692.115,291141.885,2013,mai,1.3985714617172256
HipÃ³dromo,9111681.871,291492.858,2013,mai,1.037476523985598
Rosarinho,9111613.61,290381.157,2013,mai,0.9932088844068144
TorreÃ£o,9110784.651,292131.119,2013,mai,0.23079495827346
Campo Grande,9111851.014,291827.584,2013,mai,3.0256083469783683
Alto Santa Terezinha,9113598.2,289883.467,2013,mai,1.0964480589114916
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,mai,0.6658946403771369
Derby,9108891.462,290104.934,2013,mai,1.2179496167998405
GraÃ§as,9110255.798,289708.079,2013,mai,1.430535970787309
Espinheiro,9110331.328,291132.224,2013,mai,0.5314963957942416
Aflitos,9110761.843,290578.478,2013,mai,1.8548259937533436
Jaqueira,9111017.043,289466.588,2013,mai,3.128112233337827
Tamarineira,9111760.594,289914.716,2013,mai,2.1366744540584346
Santana,9110759.51,288467.83,2013,mai,2.090865395785165
Parnamirim,9111469.017,288892.196,2013,mai,2.607037397113231
Casa Forte,9111477.721,288043.907,2013,mai,1.368111557002034
PoÃ§o da Panela,9111288.519,287134.705,2013,mai,0.712475900105713
Casa Amarela,9112326.465,287770.32,2013,mai,0.8646163469319075
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,mai,1.013524110696466
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,mai,2.169214144506585
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,mai,3.468611315473953
Vasco da Gama,9113922.665,287550.762,2013,mai,1.4846738663958317
Monteiro,9112251.966,286935.676,2013,mai,1.137534311783505
Apipucos,9113185.175,285711.387,2013,mai,0.7956465902125689
Alto do MandÃº,9112720.118,286967.594,2013,mai,0.9219104283205148
SÃ­tio dos Pintos,9113652.981,283248.377,2013,mai,0.6208069861479266
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,mai,1.7108212112829455
Dois IrmÃ£os,9114316.891,283046.585,2013,mai,1.6940072452555002
Macaxeira,9113929.124,286266.928,2013,mai,0.9580274612896134
Nova Descoberta,9114374.078,285455.447,2013,mai,0.9825893392597692
