bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2017,fev,1.801438726854025
SÃ£o JosÃ©,9106966.415,291028.633,2017,fev,1.4574674678012869
Recife Antigo,9109085.741,292919.623,2017,fev,3.226805254232886
Cabanga,9106406.495,290656.46,2017,fev,3.663984032662226
Coelhos,9107760.014,291308.772,2017,fev,1.399741188777941
Ilha do Leite,9107978.96,291077.482,2017,fev,0.2210207889523709
PaissandÃº,9108194.842,290416.08,2017,fev,3.0070156649280277
Ilha Joana Bezerra,9107310.114,290425.748,2017,fev,2.584931949717468
Boa Vista,9109077.387,290876.732,2017,fev,5.048418343399125
Soledade,9108960.796,291276.183,2017,fev,1.5015830880929035
Santo Amaro,9109946.116,291880.247,2017,fev,4.115433061606598
Dois Unidos,9115506.345,288388.799,2017,fev,0.1411965081562336
Beberibe,9114586.482,290525.705,2017,fev,1.692373322733729
Linha do Tiro,9114233.62,289504.946,2017,fev,2.73575020675781
Ãgua Fria (Plana),9113172.84,291071.501,2017,fev,4.168947691059693
Ãgua Fria (Alta),9113472.429,290156.813,2017,fev,0.3011668793550497
Porto da Madeira,9114404.262,291240.722,2017,fev,3.631162289684214
Cajueiro,9113978.874,291787.251,2017,fev,3.448446370049808
Campina do Barreto,9113360.156,292045.138,2017,fev,1.7942592182887462
Peixinhos,9113079.242,292663.795,2017,fev,2.5151028586447186
Arruda,9112577.585,290778.65,2017,fev,0.0396799662365763
Encruzilhada,9111342.984,291147.432,2017,fev,1.924202545363034
Ponto de Parada,9111944.964,291203.258,2017,fev,0.6052028052308158
FundÃ£o,9113692.115,291141.885,2017,fev,0.2080613762881973
HipÃ³dromo,9111681.871,291492.858,2017,fev,3.8211411431033273
Rosarinho,9111613.61,290381.157,2017,fev,0.109740304486549
TorreÃ£o,9110784.651,292131.119,2017,fev,0.8460974660361142
Campo Grande,9111851.014,291827.584,2017,fev,0.906280133038843
Alto Santa Terezinha,9113598.2,289883.467,2017,fev,2.574299495919465
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,fev,1.1860707671390902
Derby,9108891.462,290104.934,2017,fev,0.5375385035487448
GraÃ§as,9110255.798,289708.079,2017,fev,1.595282090000044
Espinheiro,9110331.328,291132.224,2017,fev,0.3641969885859348
Aflitos,9110761.843,290578.478,2017,fev,1.6064551834554237
Jaqueira,9111017.043,289466.588,2017,fev,1.158238294228306
Tamarineira,9111760.594,289914.716,2017,fev,2.143439047216096
