bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2010,ago,0.1786275019444274
SÃ£o JosÃ©,9106966.415,291028.633,2010,ago,0.797293732138117
Recife Antigo,9109085.741,292919.623,2010,ago,3.689373641956741
Cabanga,9106406.495,290656.46,2010,ago,2.2746694423474825
Coelhos,9107760.014,291308.772,2010,ago,0.7419899643573276
Ilha do Leite,9107978.96,291077.482,2010,ago,1.1115525918901357
PaissandÃº,9108194.842,290416.08,2010,ago,4.852524824156388
Ilha Joana Bezerra,9107310.114,290425.748,2010,ago,5.652235055679403
Boa Vista,9109077.387,290876.732,2010,ago,0.5381492778261183
Soledade,9108960.796,291276.183,2010,ago,0.6002529575844866
Santo Amaro,9109946.116,291880.247,2010,ago,0.6242784950667557
Dois Unidos,9115506.345,288388.799,2010,ago,2.802007724205022
Beberibe,9114586.482,290525.705,2010,ago,3.4638805926296508
Linha do Tiro,9114233.62,289504.946,2010,ago,2.878099368838087
Ãgua Fria (Plana),9113172.84,291071.501,2010,ago,0.0203480097878263
Ãgua Fria (Alta),9113472.429,290156.813,2010,ago,6.134239265151667
Porto da Madeira,9114404.262,291240.722,2010,ago,0.6291871362556134
Cajueiro,9113978.874,291787.251,2010,ago,0.0812543012057958
Campina do Barreto,9113360.156,292045.138,2010,ago,3.3106186518855782
Peixinhos,9113079.242,292663.795,2010,ago,0.8503763268741119
Arruda,9112577.585,290778.65,2010,ago,0.6941783856707309
Encruzilhada,9111342.984,291147.432,2010,ago,2.4898863435478544
Ponto de Parada,9111944.964,291203.258,2010,ago,0.7151350156193925
FundÃ£o,9113692.115,291141.885,2010,ago,2.4443037965176053
HipÃ³dromo,9111681.871,291492.858,2010,ago,3.242165935636944
Rosarinho,9111613.61,290381.157,2010,ago,3.2010400958268264
TorreÃ£o,9110784.651,292131.119,2010,ago,2.2575484879758507
Campo Grande,9111851.014,291827.584,2010,ago,3.547502345633921
Alto Santa Terezinha,9113598.2,289883.467,2010,ago,3.199796898891856
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,ago,1.996931974187809
Derby,9108891.462,290104.934,2010,ago,0.706899472210851
GraÃ§as,9110255.798,289708.079,2010,ago,1.377272845025018
Espinheiro,9110331.328,291132.224,2010,ago,1.3440796476826482
Aflitos,9110761.843,290578.478,2010,ago,1.7818149807031922
Jaqueira,9111017.043,289466.588,2010,ago,6.829071093084936
Tamarineira,9111760.594,289914.716,2010,ago,6.571871532626295
Santana,9110759.51,288467.83,2010,ago,1.1164610945181814
Parnamirim,9111469.017,288892.196,2010,ago,3.7472675982020296
Casa Forte,9111477.721,288043.907,2010,ago,5.789902475795657
