bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2014,mar,1.9642979876615227
SÃ£o JosÃ©,9106966.415,291028.633,2014,mar,1.5560350590861485
Recife Antigo,9109085.741,292919.623,2014,mar,0.7673049247737265
Cabanga,9106406.495,290656.46,2014,mar,2.390190971335917
Coelhos,9107760.014,291308.772,2014,mar,1.2620819842817643
Ilha do Leite,9107978.96,291077.482,2014,mar,1.169430206491127
PaissandÃº,9108194.842,290416.08,2014,mar,3.3124359071521914
Ilha Joana Bezerra,9107310.114,290425.748,2014,mar,2.1654974592111813
Boa Vista,9109077.387,290876.732,2014,mar,1.3269791838707317
Soledade,9108960.796,291276.183,2014,mar,2.4143055296949925
Santo Amaro,9109946.116,291880.247,2014,mar,1.6189957338681495
Dois Unidos,9115506.345,288388.799,2014,mar,0.9540072599279236
Beberibe,9114586.482,290525.705,2014,mar,1.5703295629064806
Linha do Tiro,9114233.62,289504.946,2014,mar,1.3076218642337651
Ãgua Fria (Plana),9113172.84,291071.501,2014,mar,1.690742341728329
Ãgua Fria (Alta),9113472.429,290156.813,2014,mar,0.4515526109220802
Porto da Madeira,9114404.262,291240.722,2014,mar,0.6216892309603683
Cajueiro,9113978.874,291787.251,2014,mar,1.617221051537988
Campina do Barreto,9113360.156,292045.138,2014,mar,2.8154801869515893
Peixinhos,9113079.242,292663.795,2014,mar,0.7631891518143405
Arruda,9112577.585,290778.65,2014,mar,3.995390570111506
Encruzilhada,9111342.984,291147.432,2014,mar,1.770518161032026
Ponto de Parada,9111944.964,291203.258,2014,mar,1.0720556244164632
FundÃ£o,9113692.115,291141.885,2014,mar,1.3600302045920962
HipÃ³dromo,9111681.871,291492.858,2014,mar,0.5804944895955225
Rosarinho,9111613.61,290381.157,2014,mar,3.277492637657992
TorreÃ£o,9110784.651,292131.119,2014,mar,1.8977446380211669
Campo Grande,9111851.014,291827.584,2014,mar,1.471134855586265
Alto Santa Terezinha,9113598.2,289883.467,2014,mar,0.4513204723600447
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,mar,3.5319571203222813
Derby,9108891.462,290104.934,2014,mar,2.580251257046739
GraÃ§as,9110255.798,289708.079,2014,mar,1.0736848997368924
Espinheiro,9110331.328,291132.224,2014,mar,0.8430026678251867
Aflitos,9110761.843,290578.478,2014,mar,2.695139199683508
Jaqueira,9111017.043,289466.588,2014,mar,1.093181184445861
Tamarineira,9111760.594,289914.716,2014,mar,1.9125376419433116
Santana,9110759.51,288467.83,2014,mar,1.4319228877100243
Parnamirim,9111469.017,288892.196,2014,mar,2.76965040171483
Casa Forte,9111477.721,288043.907,2014,mar,2.835759421894422
PoÃ§o da Panela,9111288.519,287134.705,2014,mar,3.35861499933721
Casa Amarela,9112326.465,287770.32,2014,mar,2.387214327775342
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2014,mar,1.573269419565768
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2014,mar,0.9402706505549644
Alto JosÃ© do Pinho,9112751.629,289283.565,2014,mar,1.9456832028274411
Vasco da Gama,9113922.665,287550.762,2014,mar,1.256738336033005
Monteiro,9112251.966,286935.676,2014,mar,0.3018009281636367
Apipucos,9113185.175,285711.387,2014,mar,0.1327209304531216
Alto do MandÃº,9112720.118,286967.594,2014,mar,0.5124986539159135
SÃ­tio dos Pintos,9113652.981,283248.377,2014,mar,1.020874094934526
CÃ³rrego do Jenipapo,9114931.748,285628.687,2014,mar,1.4264612498881903
Dois IrmÃ£os,9114316.891,283046.585,2014,mar,0.2511874970817709
Macaxeira,9113929.124,286266.928,2014,mar,1.4880259071235555
Nova Descoberta,9114374.078,285455.447,2014,mar,1.563847072374687
Brejo de Beberibe,9115426.776,287368.207,2014,mar,0.7908613878988072
Guabiraba,9118925.116,280472.66,2014,mar,3.4625926174842
Brejo de Guabiraba,9116011.252,286470.068,2014,mar,0.7796411791987184
Passarinho,9117604.478,286529.856,2014,mar,0.4963671174008941
Mangabeira,9112583.36,290041.311,2014,mar,0.7928417869971317
VÃ¡rzea Baixo,9112566.575,286421.591,2014,mar,0.6785825090271169
VÃ¡rzea UR7,9111147.548,281788.536,2014,mar,1.8389845844286008
CaxangÃ¡,9112046.853,283641.068,2014,mar,1.3768254486734668
Iputinga,9111218.811,284743.585,2014,mar,2.6033751721085547
Engenho do Meio,9108934.504,284977.522,2014,mar,1.1419301743525434
TorrÃµes,9108474.182,285633.242,2014,mar,3.383789077478963
Cordeiro,9109569.979,286498.08,2014,mar,0.1851904108959225
Zumbi,9109369.482,288172.472,2014,mar,2.5099462931036687
Torre,9110457.305,288948.15,2014,mar,2.046455535505488
Prado,9108489.273,288218.34,2014,mar,0.8120448708919499
Madalena,9109260.52,288708.035,2014,mar,0.5563727654287588
Ilha do Retiro,9108073.724,289620.413,2014,mar,1.0411481746263955
VÃ¡rzea Brasilit,9110245.917,284310.527,2014,mar,3.51066305678182
Cidade UniversitÃ¡ria,9109225.991,284041.371,2014,mar,2.1288509815420804
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2014,mar,3.23254748362376
Afogados (Marrom GlacÃª),9106094.768,289066.699,2014,mar,3.4405688336332494
Afogados,9106757.379,287276.756,2014,mar,3.167550454430014
Bongi,9108001.134,287967.704,2014,mar,1.3093445325057762
San Martin,9107597.587,286249.826,2014,mar,0.0153361605131281
Mustardinha,9107309.05,288019.099,2014,mar,4.696946645623363
Mangueira,9106752.433,287877.617,2014,mar,0.3013556685887657
EstÃ¢ncia,9105779.586,286336.174,2014,mar,0.4684260912402076
JiquiÃ¡,9105785.996,286821.099,2014,mar,3.518659977662903
CaÃ§ote,9104102.268,286696.977,2014,mar,0.4210075174763821
Areias,9104721.352,286348.888,2014,mar,0.9137256069324396
TejipiÃ³,9105212.347,283469.404,2014,mar,2.504521050033839
Sancho,9105806.562,283345.513,2014,mar,0.5023824201751421
Barro,9104276.244,283228.614,2014,mar,2.934977797477441
Coqueiral,9105579.969,282521.737,2014,mar,1.543304609509657
Curado,9107299.958,282026.143,2014,mar,2.507893838473775
TotÃ³,9106028.466,282845.232,2014,mar,0.1114694737991117
Jardim SÃ£o Paulo,9106091.212,284789.366,2014,mar,4.196267705125852
BrasÃ­lia Teimosa,9105867.58,291910.581,2014,mar,1.141703014334833
Pina,9104526.606,289352.098,2014,mar,0.6720041328020063
Imbiribeira,9103325.289,287372.583,2014,mar,1.7841257005513502
Boa Viagem,9101159.587,286709.856,2014,mar,1.3669708762924413
Ipsep,9103041.538,287270.038,2014,mar,0.0997037762219683
Ibura,9102102.397,285143.988,2014,mar,3.0070141871524587
