bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2015,jul,0.2646246612863632
SÃ£o JosÃ©,9106966.415,291028.633,2015,jul,2.748967685262852
Recife Antigo,9109085.741,292919.623,2015,jul,3.5638670401756323
Cabanga,9106406.495,290656.46,2015,jul,1.6310318990155046
Coelhos,9107760.014,291308.772,2015,jul,3.4227209469023143
Ilha do Leite,9107978.96,291077.482,2015,jul,2.894019546025633
PaissandÃº,9108194.842,290416.08,2015,jul,3.0292464020972174
Ilha Joana Bezerra,9107310.114,290425.748,2015,jul,1.4093893203707322
Boa Vista,9109077.387,290876.732,2015,jul,2.484052907760109
Soledade,9108960.796,291276.183,2015,jul,0.411808474730558
Santo Amaro,9109946.116,291880.247,2015,jul,1.1672159000094888
Dois Unidos,9115506.345,288388.799,2015,jul,0.0208016052565227
Beberibe,9114586.482,290525.705,2015,jul,2.6154437266130346
Linha do Tiro,9114233.62,289504.946,2015,jul,0.4849225364529868
Ãgua Fria (Plana),9113172.84,291071.501,2015,jul,1.1998248065403467
Ãgua Fria (Alta),9113472.429,290156.813,2015,jul,2.0626611258625944
Porto da Madeira,9114404.262,291240.722,2015,jul,1.9386135023544624
Cajueiro,9113978.874,291787.251,2015,jul,3.3388211060355406
Campina do Barreto,9113360.156,292045.138,2015,jul,3.173560938597502
Peixinhos,9113079.242,292663.795,2015,jul,6.315927353096732
Arruda,9112577.585,290778.65,2015,jul,2.566556007297391
Encruzilhada,9111342.984,291147.432,2015,jul,1.83228684612377
Ponto de Parada,9111944.964,291203.258,2015,jul,4.182798742814208
FundÃ£o,9113692.115,291141.885,2015,jul,0.5818947596288503
HipÃ³dromo,9111681.871,291492.858,2015,jul,1.005817123189285
Rosarinho,9111613.61,290381.157,2015,jul,0.4944648149723435
TorreÃ£o,9110784.651,292131.119,2015,jul,1.178556959854421
Campo Grande,9111851.014,291827.584,2015,jul,0.2426045758419091
Alto Santa Terezinha,9113598.2,289883.467,2015,jul,0.3724741999824517
Bomba do HemetÃ©rio,9112880.579,289851.021,2015,jul,0.3352540538136843
Derby,9108891.462,290104.934,2015,jul,2.1866262404471164
GraÃ§as,9110255.798,289708.079,2015,jul,0.7100429351740525
Espinheiro,9110331.328,291132.224,2015,jul,2.441507620977885
Aflitos,9110761.843,290578.478,2015,jul,3.121829907087985
Jaqueira,9111017.043,289466.588,2015,jul,1.65387134082917
Tamarineira,9111760.594,289914.716,2015,jul,0.1661708096201819
