bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2012,set,3.470911521205471
SÃ£o JosÃ©,9106966.415,291028.633,2012,set,2.0213661447874123
Recife Antigo,9109085.741,292919.623,2012,set,3.072547944868326
Cabanga,9106406.495,290656.46,2012,set,4.446019088255381
Coelhos,9107760.014,291308.772,2012,set,2.3234117281706306
Ilha do Leite,9107978.96,291077.482,2012,set,4.441838383742807
PaissandÃº,9108194.842,290416.08,2012,set,2.145963163163747
Ilha Joana Bezerra,9107310.114,290425.748,2012,set,2.9710674673378232
Boa Vista,9109077.387,290876.732,2012,set,3.346646109481481
Soledade,9108960.796,291276.183,2012,set,3.050768400894904
Santo Amaro,9109946.116,291880.247,2012,set,3.563474062075511
Dois Unidos,9115506.345,288388.799,2012,set,3.8515546761731287
Beberibe,9114586.482,290525.705,2012,set,0.8208144127636279
Linha do Tiro,9114233.62,289504.946,2012,set,4.968342017494674
Ãgua Fria (Plana),9113172.84,291071.501,2012,set,1.40038790979176
Ãgua Fria (Alta),9113472.429,290156.813,2012,set,2.7607726302745927
Porto da Madeira,9114404.262,291240.722,2012,set,1.2338231129776165
Cajueiro,9113978.874,291787.251,2012,set,5.007737212404138
Campina do Barreto,9113360.156,292045.138,2012,set,1.0668963754203151
Peixinhos,9113079.242,292663.795,2012,set,1.936339506297319
Arruda,9112577.585,290778.65,2012,set,3.6260530174925263
Encruzilhada,9111342.984,291147.432,2012,set,1.9828254049212752
Ponto de Parada,9111944.964,291203.258,2012,set,2.7148286092425007
FundÃ£o,9113692.115,291141.885,2012,set,2.333605715922267
HipÃ³dromo,9111681.871,291492.858,2012,set,1.980117896506797
Rosarinho,9111613.61,290381.157,2012,set,5.51732281150308
TorreÃ£o,9110784.651,292131.119,2012,set,0.948417550301434
Campo Grande,9111851.014,291827.584,2012,set,3.831002657912802
Alto Santa Terezinha,9113598.2,289883.467,2012,set,1.831660534796009
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,set,2.568678475147329
Derby,9108891.462,290104.934,2012,set,0.5142569999711228
GraÃ§as,9110255.798,289708.079,2012,set,1.1901161825970905
Espinheiro,9110331.328,291132.224,2012,set,4.834094794574938
Aflitos,9110761.843,290578.478,2012,set,3.092300232480993
Jaqueira,9111017.043,289466.588,2012,set,4.055498235089681
Tamarineira,9111760.594,289914.716,2012,set,2.419313831872931
Santana,9110759.51,288467.83,2012,set,5.299574516358925
Parnamirim,9111469.017,288892.196,2012,set,1.7872498646392954
Casa Forte,9111477.721,288043.907,2012,set,3.40520463182332
PoÃ§o da Panela,9111288.519,287134.705,2012,set,5.604777049822719
Casa Amarela,9112326.465,287770.32,2012,set,3.455845963899593
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,set,0.0824019975073908
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,set,4.043875530212219
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,set,1.688838805351685
Vasco da Gama,9113922.665,287550.762,2012,set,1.8422618914408309
Monteiro,9112251.966,286935.676,2012,set,0.9913245622280822
Apipucos,9113185.175,285711.387,2012,set,1.105969737271869
Alto do MandÃº,9112720.118,286967.594,2012,set,0.3703132177321848
SÃ­tio dos Pintos,9113652.981,283248.377,2012,set,4.500791481764156
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,set,0.0483089871271165
Dois IrmÃ£os,9114316.891,283046.585,2012,set,2.308196650920773
Macaxeira,9113929.124,286266.928,2012,set,1.238083258982579
Nova Descoberta,9114374.078,285455.447,2012,set,3.030114272279227
Brejo de Beberibe,9115426.776,287368.207,2012,set,5.462871791884218
Guabiraba,9118925.116,280472.66,2012,set,0.1997243423351855
Brejo de Guabiraba,9116011.252,286470.068,2012,set,2.725550591434196
Passarinho,9117604.478,286529.856,2012,set,1.1785969015001632
Mangabeira,9112583.36,290041.311,2012,set,4.935151638022368
VÃ¡rzea Baixo,9112566.575,286421.591,2012,set,0.6445209711013538
VÃ¡rzea UR7,9111147.548,281788.536,2012,set,3.232789430462017
CaxangÃ¡,9112046.853,283641.068,2012,set,2.317290491824745
Iputinga,9111218.811,284743.585,2012,set,4.4362058077326
Engenho do Meio,9108934.504,284977.522,2012,set,1.6389537874336744
TorrÃµes,9108474.182,285633.242,2012,set,3.5485410930525454
Cordeiro,9109569.979,286498.08,2012,set,2.108906087088228
Zumbi,9109369.482,288172.472,2012,set,2.797619203106632
Torre,9110457.305,288948.15,2012,set,0.4148726020282729
Prado,9108489.273,288218.34,2012,set,3.227840698715385
Madalena,9109260.52,288708.035,2012,set,0.9878163436477432
Ilha do Retiro,9108073.724,289620.413,2012,set,0.7322601686869059
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,set,2.1782724969697838
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,set,2.332502850828033
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,set,0.2644941012300053
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,set,1.769034786751365
Afogados,9106757.379,287276.756,2012,set,2.035689259477687
Bongi,9108001.134,287967.704,2012,set,4.862606636481152
San Martin,9107597.587,286249.826,2012,set,2.447212053483142
Mustardinha,9107309.05,288019.099,2012,set,1.238098833948854
