bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2016,ago,0.1130651697036269
SÃ£o JosÃ©,9106966.415,291028.633,2016,ago,2.0986627313319115
Recife Antigo,9109085.741,292919.623,2016,ago,1.1051410253557397
Cabanga,9106406.495,290656.46,2016,ago,3.0715359719489634
Coelhos,9107760.014,291308.772,2016,ago,4.153027822876288
Ilha do Leite,9107978.96,291077.482,2016,ago,0.0835360338808128
PaissandÃº,9108194.842,290416.08,2016,ago,2.9636389992536176
Ilha Joana Bezerra,9107310.114,290425.748,2016,ago,0.1211519535296199
Boa Vista,9109077.387,290876.732,2016,ago,1.131031672601116
Soledade,9108960.796,291276.183,2016,ago,0.1283819122153517
Santo Amaro,9109946.116,291880.247,2016,ago,1.3648927167993792
Dois Unidos,9115506.345,288388.799,2016,ago,0.3660601633485447
Beberibe,9114586.482,290525.705,2016,ago,4.011163379905767
Linha do Tiro,9114233.62,289504.946,2016,ago,0.8464006608437777
Ãgua Fria (Plana),9113172.84,291071.501,2016,ago,1.9539262178273529
Ãgua Fria (Alta),9113472.429,290156.813,2016,ago,3.689202250005861
Porto da Madeira,9114404.262,291240.722,2016,ago,1.6887122396547398
Cajueiro,9113978.874,291787.251,2016,ago,1.639744950149309
Campina do Barreto,9113360.156,292045.138,2016,ago,0.319337778247081
Peixinhos,9113079.242,292663.795,2016,ago,1.0870808739709037
Arruda,9112577.585,290778.65,2016,ago,4.933207472082907
Encruzilhada,9111342.984,291147.432,2016,ago,1.6590204942460454
Ponto de Parada,9111944.964,291203.258,2016,ago,2.7636483113743098
FundÃ£o,9113692.115,291141.885,2016,ago,3.865194512073805
HipÃ³dromo,9111681.871,291492.858,2016,ago,0.4488799789541997
Rosarinho,9111613.61,290381.157,2016,ago,3.665696666394868
TorreÃ£o,9110784.651,292131.119,2016,ago,1.357136303765802
Campo Grande,9111851.014,291827.584,2016,ago,0.3082017199172546
Alto Santa Terezinha,9113598.2,289883.467,2016,ago,2.2078710560207857
Bomba do HemetÃ©rio,9112880.579,289851.021,2016,ago,0.3122583487231016
Derby,9108891.462,290104.934,2016,ago,3.839797286482616
GraÃ§as,9110255.798,289708.079,2016,ago,1.506354650941856
Espinheiro,9110331.328,291132.224,2016,ago,1.525383521761111
Aflitos,9110761.843,290578.478,2016,ago,0.8034795953475237
Jaqueira,9111017.043,289466.588,2016,ago,3.2572466382742853
Tamarineira,9111760.594,289914.716,2016,ago,0.211641315828764
Santana,9110759.51,288467.83,2016,ago,2.086328885656393
Parnamirim,9111469.017,288892.196,2016,ago,0.7219276367595303
Casa Forte,9111477.721,288043.907,2016,ago,4.727051957497222
PoÃ§o da Panela,9111288.519,287134.705,2016,ago,2.8344160993352308
Casa Amarela,9112326.465,287770.32,2016,ago,2.1657283024199088
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2016,ago,0.2716795629524955
