bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2012,nov,0.3993857275130599
SÃ£o JosÃ©,9106966.415,291028.633,2012,nov,2.4594223575301517
Recife Antigo,9109085.741,292919.623,2012,nov,0.4406427435368252
Cabanga,9106406.495,290656.46,2012,nov,0.03526993331964
Coelhos,9107760.014,291308.772,2012,nov,2.683935048701729
Ilha do Leite,9107978.96,291077.482,2012,nov,1.848821779362376
PaissandÃº,9108194.842,290416.08,2012,nov,0.1170791746565218
Ilha Joana Bezerra,9107310.114,290425.748,2012,nov,2.370453467833445
Boa Vista,9109077.387,290876.732,2012,nov,1.015970709655699
Soledade,9108960.796,291276.183,2012,nov,1.5312627570902722
Santo Amaro,9109946.116,291880.247,2012,nov,1.1154416912208691
Dois Unidos,9115506.345,288388.799,2012,nov,0.8599514894092519
Beberibe,9114586.482,290525.705,2012,nov,3.2212335218756927
Linha do Tiro,9114233.62,289504.946,2012,nov,3.1244538112773785
Ãgua Fria (Plana),9113172.84,291071.501,2012,nov,0.2845891584065267
Ãgua Fria (Alta),9113472.429,290156.813,2012,nov,3.9279864374424074
Porto da Madeira,9114404.262,291240.722,2012,nov,1.0540819097403276
Cajueiro,9113978.874,291787.251,2012,nov,0.8529304342980832
Campina do Barreto,9113360.156,292045.138,2012,nov,1.7092298512353616
Peixinhos,9113079.242,292663.795,2012,nov,3.231521586142148
Arruda,9112577.585,290778.65,2012,nov,0.4085164373517334
Encruzilhada,9111342.984,291147.432,2012,nov,2.020940571112276
Ponto de Parada,9111944.964,291203.258,2012,nov,5.08655187718943
FundÃ£o,9113692.115,291141.885,2012,nov,1.8927979999829991
HipÃ³dromo,9111681.871,291492.858,2012,nov,2.749000327167461
Rosarinho,9111613.61,290381.157,2012,nov,1.4742461625475918
TorreÃ£o,9110784.651,292131.119,2012,nov,0.075546191518842
Campo Grande,9111851.014,291827.584,2012,nov,2.393497198135224
Alto Santa Terezinha,9113598.2,289883.467,2012,nov,1.1914181874445031
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,nov,2.640052724752895
Derby,9108891.462,290104.934,2012,nov,2.1678969483936994
GraÃ§as,9110255.798,289708.079,2012,nov,1.388564869117273
Espinheiro,9110331.328,291132.224,2012,nov,0.4853855412010859
Aflitos,9110761.843,290578.478,2012,nov,3.817000597716283
Jaqueira,9111017.043,289466.588,2012,nov,2.085275637362139
Tamarineira,9111760.594,289914.716,2012,nov,1.9857442400441307
Santana,9110759.51,288467.83,2012,nov,1.930427101877236
Parnamirim,9111469.017,288892.196,2012,nov,0.7302179718046302
Casa Forte,9111477.721,288043.907,2012,nov,1.2618361123250197
PoÃ§o da Panela,9111288.519,287134.705,2012,nov,2.1475051122159288
Casa Amarela,9112326.465,287770.32,2012,nov,0.6379930247553129
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,nov,5.822953177968879
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,nov,3.389325689613176
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,nov,1.7631846683832495
Vasco da Gama,9113922.665,287550.762,2012,nov,1.7454772006658126
Monteiro,9112251.966,286935.676,2012,nov,0.5995157624947538
Apipucos,9113185.175,285711.387,2012,nov,2.1934129776650906
Alto do MandÃº,9112720.118,286967.594,2012,nov,4.009819056456392
SÃ­tio dos Pintos,9113652.981,283248.377,2012,nov,2.178040374100945
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,nov,1.97683480753572
Dois IrmÃ£os,9114316.891,283046.585,2012,nov,1.9076508739402889
Macaxeira,9113929.124,286266.928,2012,nov,1.0394834036579623
Nova Descoberta,9114374.078,285455.447,2012,nov,1.3944242087171186
Brejo de Beberibe,9115426.776,287368.207,2012,nov,0.4582929626351639
Guabiraba,9118925.116,280472.66,2012,nov,2.200051071593259
Brejo de Guabiraba,9116011.252,286470.068,2012,nov,4.528860158447961
Passarinho,9117604.478,286529.856,2012,nov,0.8482805848748962
Mangabeira,9112583.36,290041.311,2012,nov,3.934640239943232
VÃ¡rzea Baixo,9112566.575,286421.591,2012,nov,1.0263948737100397
VÃ¡rzea UR7,9111147.548,281788.536,2012,nov,0.7692509555266394
CaxangÃ¡,9112046.853,283641.068,2012,nov,3.885938076461027
Iputinga,9111218.811,284743.585,2012,nov,0.4206873487559168
Engenho do Meio,9108934.504,284977.522,2012,nov,2.838446307224483
TorrÃµes,9108474.182,285633.242,2012,nov,1.2683996048668809
Cordeiro,9109569.979,286498.08,2012,nov,1.240482523101517
Zumbi,9109369.482,288172.472,2012,nov,1.8766436904452528
Torre,9110457.305,288948.15,2012,nov,3.507266883589564
Prado,9108489.273,288218.34,2012,nov,1.5096099957318505
Madalena,9109260.52,288708.035,2012,nov,0.2613275368182501
Ilha do Retiro,9108073.724,289620.413,2012,nov,0.8784728270848803
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,nov,2.68612811809595
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,nov,2.9474928257268376
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,nov,2.408547011250153
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,nov,1.1843596219039658
Afogados,9106757.379,287276.756,2012,nov,2.0206758154021798
Bongi,9108001.134,287967.704,2012,nov,3.1152064914577124
San Martin,9107597.587,286249.826,2012,nov,2.702079303958025
Mustardinha,9107309.05,288019.099,2012,nov,1.4501391148835143
Mangueira,9106752.433,287877.617,2012,nov,0.3510250065625613
EstÃ¢ncia,9105779.586,286336.174,2012,nov,0.3097997215616426
JiquiÃ¡,9105785.996,286821.099,2012,nov,2.326593751895896
CaÃ§ote,9104102.268,286696.977,2012,nov,4.519592643456627
Areias,9104721.352,286348.888,2012,nov,4.082720686359483
TejipiÃ³,9105212.347,283469.404,2012,nov,2.274454821451282
Sancho,9105806.562,283345.513,2012,nov,1.2064248754818916
Barro,9104276.244,283228.614,2012,nov,0.2848542467463344
Coqueiral,9105579.969,282521.737,2012,nov,3.597041133080028
Curado,9107299.958,282026.143,2012,nov,2.353297659600349
TotÃ³,9106028.466,282845.232,2012,nov,2.886682219012422
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,nov,0.4056144730018318
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,nov,1.9096666034645504
Pina,9104526.606,289352.098,2012,nov,0.7356577006816507
Imbiribeira,9103325.289,287372.583,2012,nov,3.0584522616404723
Boa Viagem,9101159.587,286709.856,2012,nov,2.2099789607741056
Ipsep,9103041.538,287270.038,2012,nov,1.2483394161880024
Ibura,9102102.397,285143.988,2012,nov,5.328771145708921
Ibura Vila do Sesi,9103077.514,286055.398,2012,nov,2.833977795546356
Ibura Parque,9103162.275,285659.265,2012,nov,0.4177084920791685
JordÃ£o,9100101.151,286086.751,2012,nov,2.3079713650535614
Cohab UR5,9100700.205,285154.725,2012,nov,3.886768517174501
Cohab UR4,9100700.825,285154.722,2012,nov,2.768227227331784
Cohab UR10,9100697.345,284430.969,2012,nov,3.888560725556486
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,nov,3.1030427250487995
Cohab UR2,9101678.284,284448.852,2012,nov,4.5520266034226
Cohab UR3,9102297.398,284375.691,2012,nov,0.4634595838698143
Cohab Monte Verde,9102393.38,283809.922,2012,nov,2.660770123727255
UR1,9101905.325,285328.723,2012,nov,2.21568305768
