bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2009,dez,0.6477577237849561
SÃ£o JosÃ©,9106966.415,291028.633,2009,dez,2.09118622178658
Recife Antigo,9109085.741,292919.623,2009,dez,3.196446082015302
Cabanga,9106406.495,290656.46,2009,dez,0.1148541206307798
Coelhos,9107760.014,291308.772,2009,dez,1.210414697982085
Ilha do Leite,9107978.96,291077.482,2009,dez,1.3284993960597262
PaissandÃº,9108194.842,290416.08,2009,dez,1.9369615603538717
Ilha Joana Bezerra,9107310.114,290425.748,2009,dez,4.695285520975851
Boa Vista,9109077.387,290876.732,2009,dez,2.4562073478058792
Soledade,9108960.796,291276.183,2009,dez,1.4143820261519542
Santo Amaro,9109946.116,291880.247,2009,dez,2.812098472037545
Dois Unidos,9115506.345,288388.799,2009,dez,1.4980517096672332
Beberibe,9114586.482,290525.705,2009,dez,1.3186033556073036
Linha do Tiro,9114233.62,289504.946,2009,dez,4.793561448250506
Ãgua Fria (Plana),9113172.84,291071.501,2009,dez,2.466076364392354
Ãgua Fria (Alta),9113472.429,290156.813,2009,dez,2.005982667152133
Porto da Madeira,9114404.262,291240.722,2009,dez,1.1248789597044424
Cajueiro,9113978.874,291787.251,2009,dez,2.1078490848750446
Campina do Barreto,9113360.156,292045.138,2009,dez,1.6008958751839502
Peixinhos,9113079.242,292663.795,2009,dez,2.6979749313578765
Arruda,9112577.585,290778.65,2009,dez,4.859427286143297
Encruzilhada,9111342.984,291147.432,2009,dez,5.543509571192026
Ponto de Parada,9111944.964,291203.258,2009,dez,2.463598810116131
FundÃ£o,9113692.115,291141.885,2009,dez,1.9532666179918596
HipÃ³dromo,9111681.871,291492.858,2009,dez,5.784728983293533
Rosarinho,9111613.61,290381.157,2009,dez,3.945702469477429
TorreÃ£o,9110784.651,292131.119,2009,dez,3.1849950742799744
Campo Grande,9111851.014,291827.584,2009,dez,2.4923072523104777
Alto Santa Terezinha,9113598.2,289883.467,2009,dez,2.415824987438925
Bomba do HemetÃ©rio,9112880.579,289851.021,2009,dez,1.1438506471315275
Derby,9108891.462,290104.934,2009,dez,2.6954248551746183
GraÃ§as,9110255.798,289708.079,2009,dez,2.2598839330136657
Espinheiro,9110331.328,291132.224,2009,dez,3.7166467064755535
Aflitos,9110761.843,290578.478,2009,dez,2.9710799964877697
Jaqueira,9111017.043,289466.588,2009,dez,0.1437071843737412
Tamarineira,9111760.594,289914.716,2009,dez,0.7396038670550111
Santana,9110759.51,288467.83,2009,dez,4.088938167169319
Parnamirim,9111469.017,288892.196,2009,dez,2.2122409517816206
Casa Forte,9111477.721,288043.907,2009,dez,1.626267326643826
PoÃ§o da Panela,9111288.519,287134.705,2009,dez,3.0667175391259267
Casa Amarela,9112326.465,287770.32,2009,dez,2.398569564555671
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2009,dez,1.410058018083516
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2009,dez,3.815808522544773
Alto JosÃ© do Pinho,9112751.629,289283.565,2009,dez,3.046285967984238
Vasco da Gama,9113922.665,287550.762,2009,dez,1.4504048367316331
Monteiro,9112251.966,286935.676,2009,dez,2.9373240061225703
Apipucos,9113185.175,285711.387,2009,dez,5.039397575727093
Alto do MandÃº,9112720.118,286967.594,2009,dez,1.2901552154852625
SÃ­tio dos Pintos,9113652.981,283248.377,2009,dez,1.5303109818335732
CÃ³rrego do Jenipapo,9114931.748,285628.687,2009,dez,2.383679597012982
Dois IrmÃ£os,9114316.891,283046.585,2009,dez,2.6168864988078173
Macaxeira,9113929.124,286266.928,2009,dez,1.076352236809967
Nova Descoberta,9114374.078,285455.447,2009,dez,4.111894074794664
Brejo de Beberibe,9115426.776,287368.207,2009,dez,2.0950479122198016
Guabiraba,9118925.116,280472.66,2009,dez,0.2425993066152145
Brejo de Guabiraba,9116011.252,286470.068,2009,dez,1.41049335206246
Passarinho,9117604.478,286529.856,2009,dez,4.019154625289859
Mangabeira,9112583.36,290041.311,2009,dez,3.2963417706623703
VÃ¡rzea Baixo,9112566.575,286421.591,2009,dez,0.1784938574052255
VÃ¡rzea UR7,9111147.548,281788.536,2009,dez,2.812670344926549
CaxangÃ¡,9112046.853,283641.068,2009,dez,3.936805850966107
Iputinga,9111218.811,284743.585,2009,dez,2.422943809989882
Engenho do Meio,9108934.504,284977.522,2009,dez,0.8950354204623614
TorrÃµes,9108474.182,285633.242,2009,dez,1.5056727981670668
Cordeiro,9109569.979,286498.08,2009,dez,2.6991449921737702
Zumbi,9109369.482,288172.472,2009,dez,1.7860755310621168
Torre,9110457.305,288948.15,2009,dez,4.761630981398119
Prado,9108489.273,288218.34,2009,dez,2.6808068015097346
Madalena,9109260.52,288708.035,2009,dez,1.310680478373583
Ilha do Retiro,9108073.724,289620.413,2009,dez,1.1072061806612834
VÃ¡rzea Brasilit,9110245.917,284310.527,2009,dez,2.662687472294212
Cidade UniversitÃ¡ria,9109225.991,284041.371,2009,dez,0.0071018345566824
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2009,dez,2.9219174335203038
