bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2011,jun,0.8731304380768075
SÃ£o JosÃ©,9106966.415,291028.633,2011,jun,0.0582682644550376
Recife Antigo,9109085.741,292919.623,2011,jun,1.0897942887451069
Cabanga,9106406.495,290656.46,2011,jun,0.8087567899045217
Coelhos,9107760.014,291308.772,2011,jun,1.8104556131457223
Ilha do Leite,9107978.96,291077.482,2011,jun,1.946516005160147
PaissandÃº,9108194.842,290416.08,2011,jun,1.4026753973684414
Ilha Joana Bezerra,9107310.114,290425.748,2011,jun,2.4606518808195275
Boa Vista,9109077.387,290876.732,2011,jun,1.0141336106366774
Soledade,9108960.796,291276.183,2011,jun,1.608546715353751
Santo Amaro,9109946.116,291880.247,2011,jun,1.6962550037162971
Dois Unidos,9115506.345,288388.799,2011,jun,1.436025888487469
Beberibe,9114586.482,290525.705,2011,jun,0.880254247767243
Linha do Tiro,9114233.62,289504.946,2011,jun,2.3005478942918214
Ãgua Fria (Plana),9113172.84,291071.501,2011,jun,4.4511350755701535
Ãgua Fria (Alta),9113472.429,290156.813,2011,jun,0.0829347470784931
Porto da Madeira,9114404.262,291240.722,2011,jun,2.22351513619538
Cajueiro,9113978.874,291787.251,2011,jun,1.0719733860487737
Campina do Barreto,9113360.156,292045.138,2011,jun,0.2924382495077007
Peixinhos,9113079.242,292663.795,2011,jun,2.261057631593697
Arruda,9112577.585,290778.65,2011,jun,0.601953848562242
Encruzilhada,9111342.984,291147.432,2011,jun,2.153850212815178
Ponto de Parada,9111944.964,291203.258,2011,jun,2.8537377371263037
FundÃ£o,9113692.115,291141.885,2011,jun,0.8938368727416787
HipÃ³dromo,9111681.871,291492.858,2011,jun,4.0238129070843565
Rosarinho,9111613.61,290381.157,2011,jun,2.535129959119377
TorreÃ£o,9110784.651,292131.119,2011,jun,0.5092001982215975
Campo Grande,9111851.014,291827.584,2011,jun,0.2027801514457208
Alto Santa Terezinha,9113598.2,289883.467,2011,jun,0.6544714800999096
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,jun,1.2926259981853097
Derby,9108891.462,290104.934,2011,jun,1.5762891520930435
GraÃ§as,9110255.798,289708.079,2011,jun,1.9641716745537343
Espinheiro,9110331.328,291132.224,2011,jun,0.2511739359097971
Aflitos,9110761.843,290578.478,2011,jun,0.1001054487234924
Jaqueira,9111017.043,289466.588,2011,jun,3.015114981996444
Tamarineira,9111760.594,289914.716,2011,jun,0.746767575424715
Santana,9110759.51,288467.83,2011,jun,1.04339713093554
Parnamirim,9111469.017,288892.196,2011,jun,0.2503789352339005
Casa Forte,9111477.721,288043.907,2011,jun,1.5722773758016648
PoÃ§o da Panela,9111288.519,287134.705,2011,jun,3.932552590966624
Casa Amarela,9112326.465,287770.32,2011,jun,0.0590328623614797
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2011,jun,0.4796538244646946
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2011,jun,0.6565252641839263
Alto JosÃ© do Pinho,9112751.629,289283.565,2011,jun,4.062699995417727
Vasco da Gama,9113922.665,287550.762,2011,jun,1.9437355935556324
Monteiro,9112251.966,286935.676,2011,jun,1.7017632757600245
Apipucos,9113185.175,285711.387,2011,jun,0.5378897910844289
Alto do MandÃº,9112720.118,286967.594,2011,jun,2.756717146135069
SÃ­tio dos Pintos,9113652.981,283248.377,2011,jun,2.771205409062576
CÃ³rrego do Jenipapo,9114931.748,285628.687,2011,jun,3.9201346167536175
Dois IrmÃ£os,9114316.891,283046.585,2011,jun,2.549044158497473
Macaxeira,9113929.124,286266.928,2011,jun,3.773706776909511
Nova Descoberta,9114374.078,285455.447,2011,jun,0.5724837682507067
Brejo de Beberibe,9115426.776,287368.207,2011,jun,1.703274515491186
Guabiraba,9118925.116,280472.66,2011,jun,0.5926854863654629
Brejo de Guabiraba,9116011.252,286470.068,2011,jun,0.838184276265644
Passarinho,9117604.478,286529.856,2011,jun,2.1595113908667978
Mangabeira,9112583.36,290041.311,2011,jun,5.928552142537608
VÃ¡rzea Baixo,9112566.575,286421.591,2011,jun,2.864517265045659
VÃ¡rzea UR7,9111147.548,281788.536,2011,jun,1.935876884486308
CaxangÃ¡,9112046.853,283641.068,2011,jun,3.1332323793297867
Iputinga,9111218.811,284743.585,2011,jun,3.127280965063004
Engenho do Meio,9108934.504,284977.522,2011,jun,3.195364807462918
TorrÃµes,9108474.182,285633.242,2011,jun,2.946532897911668
Cordeiro,9109569.979,286498.08,2011,jun,1.119777621742463
Zumbi,9109369.482,288172.472,2011,jun,0.1390825652096421
Torre,9110457.305,288948.15,2011,jun,2.2892127914097635
Prado,9108489.273,288218.34,2011,jun,1.2389453699570336
Madalena,9109260.52,288708.035,2011,jun,1.607753001108574
Ilha do Retiro,9108073.724,289620.413,2011,jun,0.4342533645722797
VÃ¡rzea Brasilit,9110245.917,284310.527,2011,jun,0.0110332767794281
Cidade UniversitÃ¡ria,9109225.991,284041.371,2011,jun,1.0942194285651965
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2011,jun,0.4505786990825928
Afogados (Marrom GlacÃª),9106094.768,289066.699,2011,jun,3.018088551153176
Afogados,9106757.379,287276.756,2011,jun,3.096266782139849
Bongi,9108001.134,287967.704,2011,jun,2.776340940044867
San Martin,9107597.587,286249.826,2011,jun,3.293201917333597
Mustardinha,9107309.05,288019.099,2011,jun,0.5328245371148292
Mangueira,9106752.433,287877.617,2011,jun,2.326010648477015
EstÃ¢ncia,9105779.586,286336.174,2011,jun,2.6019124121512336
JiquiÃ¡,9105785.996,286821.099,2011,jun,0.1319261765762511
CaÃ§ote,9104102.268,286696.977,2011,jun,2.7537960467331115
Areias,9104721.352,286348.888,2011,jun,2.7571603081388014
