bairro,latitude,longitude,ano,mes,vento
Santo AntÃ´nio,9108146.872,292305.893,2013,set,3.448487470406987
SÃ£o JosÃ©,9106966.415,291028.633,2013,set,3.589418724583017
Recife Antigo,9109085.741,292919.623,2013,set,2.560725903911032
Cabanga,9106406.495,290656.46,2013,set,3.2969494822187757
Coelhos,9107760.014,291308.772,2013,set,0.2989671794300879
Ilha do Leite,9107978.96,291077.482,2013,set,3.2352320111428843
PaissandÃº,9108194.842,290416.08,2013,set,0.2079847914366686
Ilha Joana Bezerra,9107310.114,290425.748,2013,set,3.635124922074456
Boa Vista,9109077.387,290876.732,2013,set,1.243948114755705
Soledade,9108960.796,291276.183,2013,set,1.9639071304061613
Santo Amaro,9109946.116,291880.247,2013,set,0.1003642252054766
Dois Unidos,9115506.345,288388.799,2013,set,3.914971637831235
Beberibe,9114586.482,290525.705,2013,set,4.873310705636678
Linha do Tiro,9114233.62,289504.946,2013,set,0.931840255327362
Ãgua Fria (Plana),9113172.84,291071.501,2013,set,2.9499904590384003
Ãgua Fria (Alta),9113472.429,290156.813,2013,set,1.953160984986136
Porto da Madeira,9114404.262,291240.722,2013,set,2.203472404615236
Cajueiro,9113978.874,291787.251,2013,set,2.6324394940570546
Campina do Barreto,9113360.156,292045.138,2013,set,3.2432644411673435
Peixinhos,9113079.242,292663.795,2013,set,2.9989441991642307
Arruda,9112577.585,290778.65,2013,set,3.947728957073077
Encruzilhada,9111342.984,291147.432,2013,set,3.721032583316905
Ponto de Parada,9111944.964,291203.258,2013,set,0.3078261654249474
FundÃ£o,9113692.115,291141.885,2013,set,4.467920521990342
HipÃ³dromo,9111681.871,291492.858,2013,set,1.4258766189981862
Rosarinho,9111613.61,290381.157,2013,set,0.2884566495874459
TorreÃ£o,9110784.651,292131.119,2013,set,1.280629784521831
Campo Grande,9111851.014,291827.584,2013,set,1.1262070737572834
Alto Santa Terezinha,9113598.2,289883.467,2013,set,2.9034713226299576
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,set,0.4472518064936535
Derby,9108891.462,290104.934,2013,set,0.9591023753732189
GraÃ§as,9110255.798,289708.079,2013,set,0.6311749222606979
Espinheiro,9110331.328,291132.224,2013,set,0.3187539388201945
Aflitos,9110761.843,290578.478,2013,set,1.8528620445153507
Jaqueira,9111017.043,289466.588,2013,set,0.5872746631907197
Tamarineira,9111760.594,289914.716,2013,set,0.5011995024056828
Santana,9110759.51,288467.83,2013,set,3.6893459464524105
Parnamirim,9111469.017,288892.196,2013,set,0.4166267222705491
Casa Forte,9111477.721,288043.907,2013,set,2.144580466966128
PoÃ§o da Panela,9111288.519,287134.705,2013,set,4.151350605625062
Casa Amarela,9112326.465,287770.32,2013,set,0.5007644465316115
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,set,3.3476002576864734
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,set,2.622874772706127
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,set,1.3079952580217415
Vasco da Gama,9113922.665,287550.762,2013,set,1.8739918092433012
Monteiro,9112251.966,286935.676,2013,set,0.3444953429919837
Apipucos,9113185.175,285711.387,2013,set,1.070076283389656
Alto do MandÃº,9112720.118,286967.594,2013,set,0.3709447058912025
SÃ­tio dos Pintos,9113652.981,283248.377,2013,set,0.2255287638267169
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,set,3.535292113567189
Dois IrmÃ£os,9114316.891,283046.585,2013,set,2.2365043974985004
Macaxeira,9113929.124,286266.928,2013,set,2.92927169258918
Nova Descoberta,9114374.078,285455.447,2013,set,2.775037371282866
Brejo de Beberibe,9115426.776,287368.207,2013,set,3.361403378435866
