Bairro,latitude,longitude,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,predicao
Santo Antônio,-8.064006,-34.884682,8.0,27.00518449076523,25.30299833258194,53.806218344366414,380.4233894424667,1.498913808700177,2.089068876974136,75.55393005664838,84.03650493542992,7.0,25.82089851939812,23.504782474101308,403.4907240036395,240.1535379828193,0.1140284682672496,0.8731304380768075,89.02126517992585,93.16666042313648,1.0,24.177681596075672,25.3890826310046,509.64230807212215,131.20014189347867,0.1267751888954202,2.231675994077347,91.68261657708472,82.6521999444544,1.0,25.12143303692479,25.932118597122003,24.866935222328284,13.747682326992535,5.9370652036320575,0.2398416981891289,91.92669930394928,92.6405056579692,0.0,26.76309373211011,25.45123244907037,69.16476492062489,33.75631348327872,4.206498414877641,1.711570554454736,98.62202707084462,85.47534297653738,1.0,27.6683072548408,25.42397152880177,150.61014579799675,150.61014579799675,3.268422329107078,4.86751964181574,90.66089755918917,87.87386844970588,0.0
São José,-8.074624,-34.896318,3.0,28.29286051540361,26.651660324453115,75.00596753080511,376.05793366735134,3.159988224398485,0.9652300127775332,83.82328994607244,86.97948081260948,0.0,25.629998513212907,24.61603152865855,502.7857251952333,238.03220590157716,1.55217798040454,0.0582682644550376,92.26732029030858,91.05547385411764,4.0,22.982358688082773,22.606630306449752,377.4896180322861,107.81753257950214,1.0536514858793715,0.4319625617312099,89.20757372120157,87.34326291041077,1.0,25.75961590506812,24.909511737011687,23.78699426328304,13.46035261411044,0.7516569280656049,2.9797815570239568,88.89627240914864,88.17358120391671,9.0,24.93268664569569,26.7175825630769,40.72058933168242,30.214602264477776,2.1100605181055188,2.037492702792912,99.10048258273903,86.1423268314696,2.0,25.90138762735568,25.9588370871968,175.62211813251903,175.62211813251903,4.809335816067797,0.0158344299421666,90.84712660063228,89.73632498747942,7.0
Recife Antigo,-8.055544,-34.879076,8.0,27.158892207505133,26.23250155102697,45.04192675660428,413.4959181455444,1.8654599965774328,1.8377607715454964,83.58018763042648,84.25662574384657,7.0,24.79735459493244,24.15206179826401,548.9405789986874,234.73739290762552,4.8078572238973925,1.0897942887451069,93.94858676350634,87.79595517519539,1.0,23.9380756321373,23.289069498662663,440.5458625644096,152.72117243815248,0.1554175336351813,2.1302657923421817,90.83779971260604,90.52909494023932,1.0,26.6220537351316,25.696202882567857,19.391686765657127,18.85347475060441,1.7554051893347085,1.4196554780720405,87.74643963622538,95.07817790696384,0.0,25.647144106145987,27.695635448786145,57.07036622831662,30.406082808843223,2.194315467697395,3.250533746480328,98.83056296429604,88.11026337931641,1.0,24.15865231361711,25.60909871821433,153.73339314001802,153.73339314001802,4.515372542343453,1.2591054812652214,91.1297485385184,86.14879223147113,0.0
Cabanga,-8.079671,-34.899717,3.0,28.4969524776784,27.042710878972787,97.70601339593748,428.5423983047255,1.5181990473356528,2.8063809678998384,79.18048286926057,87.93753596755175,0.0,25.953978858244007,25.08109467527693,555.7618176818688,223.95073445836107,2.7835310123171486,0.8087567899045217,93.12084299728916,89.8774889732835,4.0,25.48971986481096,24.585174501784017,456.05561486558446,125.78253463083335,2.7291465182536507,0.7184566478888174,90.37503012245588,88.74950816856762,1.0,25.5707151453107,27.467707236843303,24.925246373644224,30.184598294737444,0.912643608757467,0.8247298862752702,83.40396574531239,89.45713447177377,9.0,25.421892105470896,26.30107784705782,45.24610619127867,27.44570392293125,3.992861911408181,3.617657967926868,98.73423940044748,89.55355706043038,2.0,27.24523565893533,26.61178039066081,165.63028644839454,165.63028644839454,2.060025988732767,3.589358500681134,91.43163385177496,85.42435334229823,7.0
Coelhos,-8.067462,-34.893743,1.0,27.023489101472784,24.76296360141108,66.89088065959426,525.4395778959656,2.4788740650837977,0.660906702834837,81.5200734801598,86.40433496274757,3.0,25.236326268125502,24.24033100561136,488.18462501317913,241.3210760950324,2.2879924714891544,1.8104556131457223,89.43943273764553,86.93291451355388,6.0,22.96446670809171,25.371866392031347,506.1703159453406,132.12292688789086,0.5203800898805175,0.016861391085811,90.99734877737096,90.38876548308008,6.0,24.861218872982658,26.096580454051185,27.91819846397908,13.142603719329957,5.169606060260451,1.1607779219158223,84.52060814354175,94.77709562728296,11.0,26.776477939137777,26.953203810841504,54.38165612435458,31.05769159848058,1.5758678871861025,4.196961267251947,98.70681525019046,86.41775279953467,2.0,25.24484639457292,26.984824465358844,166.75832981167648,166.75832981167648,2.723426264766605,2.6957366805672907,92.20833489838571,89.11321032170585,2.0
Ilha do Leite,-8.065473,-34.895832,1.0,27.722224249120263,26.33179652707337,60.0731866881997,411.4434729325501,2.900102584583891,0.1155342140689523,82.7645265099267,88.31425755532914,3.0,25.11563679222412,26.638741544959395,524.8276195248536,268.414702212039,0.5098958157281992,1.946516005160147,92.238496086411,87.23325618171484,6.0,24.80818463976753,24.83350110879815,431.60186959064464,129.24686143326187,0.6595222594384382,0.4801005060035557,91.85683381706414,86.13370329470467,6.0,23.959993359633856,25.39759810480197,21.43449472300038,17.51143324603529,3.2901975066230427,0.6479122792521324,83.4984346443141,89.44358605147247,11.0,28.348392261607128,27.130016861526062,46.79089998322118,31.75063679349465,0.4989608745964811,4.745539177216528,98.84378414940862,88.29851010263404,2.0,27.329782253724915,26.84643217387573,151.63447171303568,151.63447171303568,4.623408155497066,1.823923842448024,93.14616185111244,84.64819791137559,2.0
Paissandú,-8.063493,-34.901822,1.0,28.706440321282003,25.109442355351923,30.27405005167475,504.945755568006,2.501275145417634,0.2498574039548602,83.73381227532563,88.83116831185148,3.0,25.848432537617963,25.378485919929656,554.2588876196667,232.80714989719576,1.7100954961913235,1.4026753973684414,87.625554632468,83.03383246077307,6.0,23.91745372894705,23.541430722596125,412.4121470845265,106.97579615567584,1.5946393128117466,2.628159792683208,88.72882212751067,86.39228518008677,6.0,25.255947152824064,25.561138170283588,24.482093953874173,19.152610911280192,1.0442062918898445,0.6224520280761532,85.97592168282382,87.1246848880366,11.0,27.41650099710061,27.611903353940495,64.31328396424514,25.21179047558117,1.5305701910892653,1.7145262041634513,98.70936718569664,89.2776746035214,2.0,24.30732841037832,24.50222904391968,186.3187832831988,186.3187832831988,1.9732118841703568,1.3347933131933136,89.75275165448915,90.42124206282648,2.0
Ilha Joana Bezerra,-8.071492,-34.901772,5.0,28.162017227825448,25.381171318223338,61.487949761936,395.9325082315119,1.8835024818727537,2.150008596827008,79.92018591032908,83.86604506320349,2.0,24.088281498017967,24.82773608908937,506.8215651833778,253.72287380881505,0.7415860122263613,2.4606518808195275,90.81770021253068,92.68098326589292,2.0,24.53258385326536,23.310880489141816,460.99043491627447,157.27583968149207,3.767866228230634,1.7902588233978685,88.33051964792745,86.9690358385402,4.0,24.645830468062,24.56322027158501,20.815197881950308,22.59993100476348,0.5491162798295224,4.369048236791925,83.52946531262195,93.31008758391694,3.0,26.664213745097054,28.13438957879656,53.556727576585374,29.74580684091172,3.173938328072393,4.277514949737971,99.04882200598418,91.97782561905572,5.0,27.904186907104144,25.51028209183306,174.86693209208738,174.86693209208738,2.6200776369688734,2.0061070327460118,91.76309458349996,89.73652216886668,7.0
Boa Vista,-8.055534,-34.897606,4.0,28.344228221413687,25.70468650387193,44.26367379172836,441.92810188702623,0.1421113433472312,0.6117832173966261,83.41951898421857,82.50082073268511,1.0,25.70958953554831,24.7604824520204,447.71044819065287,279.3056772918045,3.587073863899837,1.0141336106366774,86.36004477054163,93.73495843935858,3.0,24.175179411787003,22.767802429811518,445.6547590873609,100.80080335427904,1.423233224756849,2.0289233306147474,88.03011836398768,87.01765456798414,0.0,24.180832872435293,25.93712773505845,21.79452203664812,13.07720712694022,0.6059543690587952,0.8943474417064028,85.21721628552075,86.68834705384565,1.0,27.46685045020936,26.66307587405523,63.14901067165202,30.68569158090044,1.5032504312243429,0.4114047895040369,98.33687474051824,90.73743955149185,1.0,25.609295860556337,26.93071733279041,156.83950850792297,156.83950850792297,1.075264812151835,1.4838054575255248,91.94909925025406,85.40793484461503,6.0
Soledade,-8.056605,-34.893988,4.0,27.400601340370923,25.006802957686794,69.39407850494594,456.1090924231228,0.0302208087859627,0.4722232956069303,83.24865656182735,88.79558523386487,1.0,24.43345928038036,26.109861951660285,450.30040928529314,254.9669126566228,3.409270634818246,1.608546715353751,91.76918983019532,91.37971655875164,3.0,23.779059075596532,21.50875652057307,431.43925883618624,144.40281737013038,2.778201259120931,3.911264407157518,86.40068975746539,88.77785108660237,0.0,23.83578118898958,26.655482755549283,19.980878386671478,9.621118601491698,0.6320297943579551,1.8826767736276528,84.66015345968175,88.43877523071214,1.0,26.834819552503895,26.2104208563376,59.45531520266923,29.476362453691088,2.3229677349165385,1.6390167533650395,99.1239418414259,90.9902478921778,1.0,26.864738625112416,27.796430685817132,189.3044099064521,189.3044099064521,1.8219431633898129,2.5234394225858603,91.526062027566,86.79347808590396,6.0
