Bairro,latitude,longitude,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,predicao
AFLITOS,-8.03921,-34.89648,0,23.996412032462214,24.989729045655626,45.34296837817399,29.952642673518543,0.058112668135084,0.3646495699524648,77.20228979135642,82.66791764419946,0,25.62698243089994,25.65026867147544,17.51635126392529,1.0731961296567372,0.360255306009835,2.535946881018896,80.22670611226147,80.57686624377324,0,27.048561460820093,27.69899760718504,17.68098824691711,37.81442661460035,2.4053537278762724,0.5434828958439633,70.53982108672633,66.58664834387409,0,26.860394044509725,27.23332523288224,46.414520332558574,46.61478752276713,3.441499219472072,2.3131861392351456,76.56457616787182,68.95688151823289,2,25.9064892632874,25.93825257934167,49.59856691681732,136.85591609107212,1.9533206331253323,5.62601043702902,77.48275164978743,81.5886696469418,2,25.755626863392926,25.1723370999734,103.59547071166554,103.59547071166554,1.0692640210808444,3.581979303723661,83.32524218748574,77.93124220368823,0
AFOGADOS,-8.07733,-34.90647,12,21.332394614422583,24.493767901877334,35.44877050705915,17.54130762310656,2.107360965099405,1.8930721960496408,82.06391432371183,75.0522308442129,13,24.01457681640936,25.489478888281717,20.004303404691157,4.7009087982204605,0.3841398212373643,0.4161310357467496,77.70585197174817,65.80954968465228,6,26.09556037808617,27.63068962686988,26.120856563126647,15.059590005531224,2.780056621465321,0.6776914305984227,70.92702171905253,64.69891671855616,15,26.919164036469788,26.058872701391618,71.37624226089368,73.17688222337395,0.4181516678066055,0.0755451300981724,70.43933823042332,82.98129601970498,13,27.714822244261608,26.475034760594763,100.9549065115156,86.13862587472758,0.8377493471362405,1.7807637186976135,79.05423260207486,82.49765909266137,51,27.56425479056173,23.96695956921032,58.45254051788193,58.45254051788193,1.4301985741267054,1.9643429100378915,80.6445005729844,76.52837307381452,40
AGUA FRIA,-8.01697,-34.89823,36,24.99876724804187,24.48054349338524,77.16019172755055,45.62076552089296,0.4274932760651071,0.2611403949854636,84.79010406375028,78.9789211986147,28,24.29152802927421,28.381126499191524,20.318596824884743,5.671058451007606,0.610794297114132,3.809507589433245,75.93361052638517,65.5372373290829,22,27.19180899433831,28.233515665532256,36.93802479115588,6.760780070872741,0.1129041384683886,2.4046416672009947,73.6594749951331,69.75577140956887,11,25.95727017043667,26.55392638434501,80.4459343177499,50.504488341979545,1.4243096866661271,2.4652476204569127,71.02281173560834,79.94223334579524,37,28.114364559647814,27.076850732784905,3.9143464879494303,81.76818757330655,0.7660244610692105,0.3209594080719602,78.88125260470072,81.15403544716564,78,25.27590221910068,27.031347998467997,89.60496425990408,89.60496425990408,0.6592677821996896,1.0284148870336147,82.86872010195026,82.14514449710107,114
ALTO DO MANDU,-8.02252,-34.9281,1,23.12665814369612,23.17423121788289,61.73876239274297,21.966076183292,0.9673972709097304,2.110572994281934,76.95258013292151,78.29526446349381,0,25.401368127506306,25.47172723849508,21.73350740052951,6.3444776590184295,1.0455220052194856,2.642643505726617,73.44331881582136,72.86866970531963,1,26.78630844944766,26.25149229621843,26.40315908947194,20.32040183855435,3.510544252995146,3.8798747589903,68.67283558102278,65.70365783135678,1,27.295178762501717,27.45454510198866,67.14532246844945,45.72711314224019,2.408906535388125,0.1934037495417133,77.2212385848436,80.12866834750352,5,28.94821665367896,25.693284595432427,56.64176596358496,87.46518112238556,0.7651689734944331,3.89688840207,77.47780518991169,77.68957166088472,10,26.5076596005534,24.30949977556508,139.62808440185253,139.62808440185253,0.798145800245281,2.686348039799027,80.88566822029317,81.08063255778116,8
ALTO JOSE BONIFACIO,-8.01299,-34.91279,28,23.877404241770787,24.29215359780766,42.91654270133984,31.716742747504867,1.494617807211622,3.826173178762772,87.78454975040466,81.50615716969418,6,25.63521766035693,26.403092933001407,27.835548322656525,4.113896280834353,2.576565977368936,0.1115895436191558,73.29233130746589,68.66502538800725,4,26.66649033214314,27.682879972702786,27.46358907062394,20.55889209678262,1.2585045615444392,1.5101675987733505,72.81915962479786,62.57280210683087,2,27.745213252418807,25.917602983904413,82.10881283210082,46.65045427111133,1.4815125154348714,0.7819876200224617,74.65862033574847,75.06551257974874,20,26.69457587859793,25.71791668798417,99.400607255197,51.281229715004514,0.0468385386391148,0.4446952887524114,76.79470242516447,80.75066622043576,21,27.81443705134149,22.96147988233174,116.29864736288476,116.29864736288476,1.5267997556244035,4.190334745371638,81.93193526448775,80.05499504795239,40
ALTO JOSE DO PINHO,-8.02141,-34.90814,4,23.47347894184277,23.263290856794438,35.37784950293406,11.339747106830767,0.6552571504069977,0.999585857814017,83.61380249906831,79.03853968365043,3,27.59131028346489,26.66297994529985,27.46695898168279,9.288761634102803,2.034132296363241,1.428108122659802,77.09580159691835,71.37399751582576,2,27.691597611491595,28.678917604225063,35.02063802247422,5.21428680514963,0.3440728410102212,1.242065279524696,69.48858221969499,66.47057685999269,2,26.12420394507885,26.61995405859996,55.49203928488952,46.54398037684456,1.8435145329552864,2.279367742922185,74.98914413998214,72.28294422001069,9,27.065913920217543,27.31045248625009,41.39185603077842,149.91676814565312,4.276665527954089,2.830360848728229,77.1709290483538,80.72409290794363,18,24.29319157563076,27.13844698387543,104.66163782770636,104.66163782770636,2.1749212939458564,1.0923503822846732,79.77529536311302,81.31527827328087,25
ALTO SANTA TEREZINHA,-8.01548,-34.90836,16,24.51917560487127,25.89451662108059,42.391350878328,32.204343579392265,3.777962172577857,0.9283482365174672,77.30756834016775,79.09155833025338,4,23.691547769630287,27.11984133254704,19.213490156931574,9.691148589854368,0.0138762683123987,2.845951415875331,70.95661538377746,64.14560460921922,3,26.573583523664503,29.13762725623662,21.45357592783032,15.306798304413071,2.052382773857522,3.3671952543772816,72.13248667018786,61.48168578332438,2,25.442550385267023,26.75051867315187,51.49637615476913,53.80162327602953,3.948027457177045,2.7500965992194684,75.47103425321723,76.96566198002036,3,28.70180788339612,24.294218760911765,86.52337296641065,141.1068745083724,0.5628866205107762,3.12880770429146,80.00579086237214,83.05667456093232,13,26.070186693915257,25.31324950385247,58.279655502356334,58.279655502356334,1.8146139980080565,0.7010046804686993,86.90457451450648,83.28527730759605,15
APIPUCOS,-8.01902,-34.93813,0,24.31616998712005,24.23343051214151,68.33451305341059,16.898669091251595,2.091418886353377,2.230409811304812,85.12011616148462,78.10736466350092,1,23.857703219790498,27.97856333566206,15.546613030719246,11.810326977992892,0.7530360362838839,0.7823217210004608,85.19115472356374,65.90244441310084,2,26.30916053803657,28.202839645812517,24.74413048545671,27.9252190770151,0.393165682872493,0.2513148846479558,69.50824461899855,66.12934598596978,0,26.747731398098,27.274013463314148,31.292052695301397,48.64945925578972,2.7589593189685,2.6979914787607098,73.38349034959354,76.0762849937323,0,26.37074044243789,27.580422788851568,39.70849988000012,165.00207496140692,0.0354814529542744,0.3941596577890901,82.90722133587464,83.39441063593893,3,26.59324692441441,24.22034443913551,50.91763265603789,50.91763265603789,0.8192999828191273,0.5533208452546228,80.49255236550886,79.61890548613435,0
AREIAS,-8.09423,-34.92781,13,23.41678831233324,24.68619632325069,50.61569115423717,30.17762349435346,1.0475507632102523,0.6798147111302941,83.5884073610733,78.82311457637327,13,23.083959376518575,25.841458964846595,28.596906763791274,0.4757487187147333,1.7770088430617277,4.060937429670617,81.07175744608509,74.63595175696116,15,28.17555428758201,27.629284525312087,22.25935808995364,34.250670322727046,0.2728161884139128,3.5239041999982,67.43083383012214,65.82370228857178,9,27.765408847335355,27.03990169815221,91.22768622113612,42.64467558732818,0.354572777241519,0.3828672745738638,75.33351717486724,81.22101381663063,20,27.73195145680436,27.684480169308205,44.73014559249158,138.52109828099594,1.4592111963961056,1.1013862205464062,73.41885426773278,82.05456068930175,39,27.281813413482254,24.83653382918292,97.96866664572772,97.96866664572772,2.029392992325773,2.011850917760944,79.77723523114582,81.67733666835625,43
ARRUDA,-8.02508,-34.89132,4,23.711892350084376,25.818989420502582,34.638432276885766,38.21465739611899,1.9521731069537889,1.717521737743607,77.09879100762663,72.77597579358687,9,24.93355997713283,28.069782610168037,6.355415368246256,1.26433415226942,1.4702110933657313,3.281229238482426,72.82004408973752,75.43701003883264,6,25.508233779388807,29.339115785918043,16.501161509140573,29.26088906741287,1.6808087742609263,0.5141737906746207,69.50204827020717,72.40256325844595,4,24.87067928644877,27.86383451677252,42.44459127654669,23.7285758283054,1.9348377801891097,2.406070902989603,74.07114867930161,73.53024350929019,10,27.901232036840632,26.467506216658908,80.84386104707131,89.31887679879131,3.1959787753203166,2.567384716799818,72.20125710752741,80.19571066596151,47,26.124160017696592,24.67404407258639,99.85408822614228,99.85408822614228,0.304737144768919,1.4898138958572926,84.17443160238822,78.23513766507257,33
