bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2017,out,26.94281936628076
SÃ£o JosÃ©,9106966.415,291028.633,2017,out,24.68053909532569
Recife Antigo,9109085.741,292919.623,2017,out,26.761675090714608
Cabanga,9106406.495,290656.46,2017,out,25.64050925218349
Coelhos,9107760.014,291308.772,2017,out,24.69544592230887
Ilha do Leite,9107978.96,291077.482,2017,out,25.381095683355788
PaissandÃº,9108194.842,290416.08,2017,out,24.75802346094638
Ilha Joana Bezerra,9107310.114,290425.748,2017,out,27.73296140820958
Boa Vista,9109077.387,290876.732,2017,out,25.192515639641687
Soledade,9108960.796,291276.183,2017,out,24.680416873759704
Santo Amaro,9109946.116,291880.247,2017,out,26.617711810880923
Dois Unidos,9115506.345,288388.799,2017,out,25.280407514032326
Beberibe,9114586.482,290525.705,2017,out,24.42905179838814
Linha do Tiro,9114233.62,289504.946,2017,out,27.80146712039349
Ãgua Fria (Plana),9113172.84,291071.501,2017,out,25.45707833128213
Ãgua Fria (Alta),9113472.429,290156.813,2017,out,26.992243698099443
Porto da Madeira,9114404.262,291240.722,2017,out,25.98713543285827
Cajueiro,9113978.874,291787.251,2017,out,26.00935709621129
Campina do Barreto,9113360.156,292045.138,2017,out,24.640116990763836
Peixinhos,9113079.242,292663.795,2017,out,26.049578436966108
Arruda,9112577.585,290778.65,2017,out,25.863490192491103
Encruzilhada,9111342.984,291147.432,2017,out,26.985984659650068
Ponto de Parada,9111944.964,291203.258,2017,out,25.285416267729328
FundÃ£o,9113692.115,291141.885,2017,out,26.26738034697634
HipÃ³dromo,9111681.871,291492.858,2017,out,26.20262267929237
Rosarinho,9111613.61,290381.157,2017,out,24.22820477680115
TorreÃ£o,9110784.651,292131.119,2017,out,25.787040329354088
Campo Grande,9111851.014,291827.584,2017,out,25.618216067167385
Alto Santa Terezinha,9113598.2,289883.467,2017,out,26.109092054885394
Bomba do HemetÃ©rio,9112880.579,289851.021,2017,out,26.117694752957384
Derby,9108891.462,290104.934,2017,out,24.745041382417337
GraÃ§as,9110255.798,289708.079,2017,out,25.928262682575763
Espinheiro,9110331.328,291132.224,2017,out,26.445267374356288
Aflitos,9110761.843,290578.478,2017,out,26.42441111507253
Jaqueira,9111017.043,289466.588,2017,out,27.68748940949693
Tamarineira,9111760.594,289914.716,2017,out,28.484593403593436
Santana,9110759.51,288467.83,2017,out,26.49413270625247
Parnamirim,9111469.017,288892.196,2017,out,24.36086800753348
Casa Forte,9111477.721,288043.907,2017,out,26.75340408549913
PoÃ§o da Panela,9111288.519,287134.705,2017,out,26.72032538346649
Casa Amarela,9112326.465,287770.32,2017,out,28.52556749253594
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2017,out,26.22096032361454
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2017,out,26.74590939093619
Alto JosÃ© do Pinho,9112751.629,289283.565,2017,out,25.388389118450583
Vasco da Gama,9113922.665,287550.762,2017,out,25.509114579074097
Monteiro,9112251.966,286935.676,2017,out,25.786266514856475
Apipucos,9113185.175,285711.387,2017,out,26.200885661364502
Alto do MandÃº,9112720.118,286967.594,2017,out,24.86356857783817
SÃ­tio dos Pintos,9113652.981,283248.377,2017,out,25.51495732199004
CÃ³rrego do Jenipapo,9114931.748,285628.687,2017,out,26.30881685771363
Dois IrmÃ£os,9114316.891,283046.585,2017,out,26.74752189506161
Macaxeira,9113929.124,286266.928,2017,out,25.76652207851244
Nova Descoberta,9114374.078,285455.447,2017,out,26.93108108881417
Brejo de Beberibe,9115426.776,287368.207,2017,out,26.794918106812645
Guabiraba,9118925.116,280472.66,2017,out,26.321595219378697
Brejo de Guabiraba,9116011.252,286470.068,2017,out,25.10598999911906
Passarinho,9117604.478,286529.856,2017,out,25.069450156162212
Mangabeira,9112583.36,290041.311,2017,out,28.34909357781552
VÃ¡rzea Baixo,9112566.575,286421.591,2017,out,25.7683723037292
VÃ¡rzea UR7,9111147.548,281788.536,2017,out,26.54368493188378
CaxangÃ¡,9112046.853,283641.068,2017,out,25.89486155306689
Iputinga,9111218.811,284743.585,2017,out,26.39570577014989
Engenho do Meio,9108934.504,284977.522,2017,out,26.17612034657517
TorrÃµes,9108474.182,285633.242,2017,out,25.020356168962536
Cordeiro,9109569.979,286498.08,2017,out,25.640440645090493
Zumbi,9109369.482,288172.472,2017,out,24.68887700263277
Torre,9110457.305,288948.15,2017,out,27.18378521780626
Prado,9108489.273,288218.34,2017,out,25.098903852842103
Madalena,9109260.52,288708.035,2017,out,25.90650619422041
Ilha do Retiro,9108073.724,289620.413,2017,out,26.804533475887386
VÃ¡rzea Brasilit,9110245.917,284310.527,2017,out,24.86700837876016
Cidade UniversitÃ¡ria,9109225.991,284041.371,2017,out,25.837118016280257
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2017,out,25.53075191610435
Afogados (Marrom GlacÃª),9106094.768,289066.699,2017,out,25.87029334254404
Afogados,9106757.379,287276.756,2017,out,25.67894894707673
Bongi,9108001.134,287967.704,2017,out,27.326303156311347
San Martin,9107597.587,286249.826,2017,out,27.032739049655373
Mustardinha,9107309.05,288019.099,2017,out,26.04498646538237
Mangueira,9106752.433,287877.617,2017,out,26.43373478139242
EstÃ¢ncia,9105779.586,286336.174,2017,out,26.713087005235813
JiquiÃ¡,9105785.996,286821.099,2017,out,25.429353241321085
CaÃ§ote,9104102.268,286696.977,2017,out,24.54526826803764
Areias,9104721.352,286348.888,2017,out,24.34152856594629
TejipiÃ³,9105212.347,283469.404,2017,out,26.5076936609003
Sancho,9105806.562,283345.513,2017,out,27.294708581049864
Barro,9104276.244,283228.614,2017,out,25.70122056480316
Coqueiral,9105579.969,282521.737,2017,out,26.805138299498225
Curado,9107299.958,282026.143,2017,out,24.56332311865238
TotÃ³,9106028.466,282845.232,2017,out,27.582712678459178
Jardim SÃ£o Paulo,9106091.212,284789.366,2017,out,25.52524092269465
BrasÃ­lia Teimosa,9105867.58,291910.581,2017,out,25.4331492894417
Pina,9104526.606,289352.098,2017,out,25.354862403741816
Imbiribeira,9103325.289,287372.583,2017,out,27.448330882476743
Boa Viagem,9101159.587,286709.856,2017,out,25.94358390768227
Ipsep,9103041.538,287270.038,2017,out,24.74343542199579
Ibura,9102102.397,285143.988,2017,out,25.47150357295898
Ibura Vila do Sesi,9103077.514,286055.398,2017,out,26.059800120635632
Ibura Parque,9103162.275,285659.265,2017,out,26.580503522951304
JordÃ£o,9100101.151,286086.751,2017,out,25.73406175560544
Cohab UR5,9100700.205,285154.725,2017,out,25.70834503019139
Cohab UR4,9100700.825,285154.722,2017,out,27.35947837159678
Cohab UR10,9100697.345,284430.969,2017,out,26.34394347295528
Cohab TrÃªs Carneiros,9101176.409,284411.063,2017,out,26.75703366448404
Cohab UR2,9101678.284,284448.852,2017,out,26.103231961786488
Cohab UR3,9102297.398,284375.691,2017,out,24.460830998420864
Cohab Monte Verde,9102393.38,283809.922,2017,out,25.205999108347477
UR1,9101905.325,285328.723,2017,out,26.49089206240045
