bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2014,jun,24.0370294555667
SÃ£o JosÃ©,9106966.415,291028.633,2014,jun,24.820535995100663
Recife Antigo,9109085.741,292919.623,2014,jun,23.516178668294494
Cabanga,9106406.495,290656.46,2014,jun,23.7786071261055
Coelhos,9107760.014,291308.772,2014,jun,24.523250563342984
Ilha do Leite,9107978.96,291077.482,2014,jun,25.325887898452915
PaissandÃº,9108194.842,290416.08,2014,jun,23.88439780116448
Ilha Joana Bezerra,9107310.114,290425.748,2014,jun,25.022547961960807
Boa Vista,9109077.387,290876.732,2014,jun,24.416380270331857
Soledade,9108960.796,291276.183,2014,jun,24.86296842300833
Santo Amaro,9109946.116,291880.247,2014,jun,25.525317759237385
Dois Unidos,9115506.345,288388.799,2014,jun,22.84471094695111
Beberibe,9114586.482,290525.705,2014,jun,25.1396519262738
Linha do Tiro,9114233.62,289504.946,2014,jun,24.295346129616668
Ãgua Fria (Plana),9113172.84,291071.501,2014,jun,25.14321953556173
Ãgua Fria (Alta),9113472.429,290156.813,2014,jun,25.035664833597096
Porto da Madeira,9114404.262,291240.722,2014,jun,24.750225537926436
Cajueiro,9113978.874,291787.251,2014,jun,23.28071586761618
Campina do Barreto,9113360.156,292045.138,2014,jun,26.07152313421329
Peixinhos,9113079.242,292663.795,2014,jun,25.80865352315072
Arruda,9112577.585,290778.65,2014,jun,24.78836961977633
Encruzilhada,9111342.984,291147.432,2014,jun,24.27082737580927
Ponto de Parada,9111944.964,291203.258,2014,jun,21.89542127926165
FundÃ£o,9113692.115,291141.885,2014,jun,26.40618275055871
HipÃ³dromo,9111681.871,291492.858,2014,jun,24.24816291826709
Rosarinho,9111613.61,290381.157,2014,jun,23.15497907277068
TorreÃ£o,9110784.651,292131.119,2014,jun,24.92582508569525
Campo Grande,9111851.014,291827.584,2014,jun,25.5894788536002
Alto Santa Terezinha,9113598.2,289883.467,2014,jun,24.82347388479553
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,jun,25.081595933802426
