bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2011,mai,25.82089851939812
SÃ£o JosÃ©,9106966.415,291028.633,2011,mai,25.629998513212907
Recife Antigo,9109085.741,292919.623,2011,mai,24.79735459493244
Cabanga,9106406.495,290656.46,2011,mai,25.953978858244007
Coelhos,9107760.014,291308.772,2011,mai,25.236326268125502
Ilha do Leite,9107978.96,291077.482,2011,mai,25.11563679222412
PaissandÃº,9108194.842,290416.08,2011,mai,25.848432537617963
Ilha Joana Bezerra,9107310.114,290425.748,2011,mai,24.088281498017967
Boa Vista,9109077.387,290876.732,2011,mai,25.70958953554831
Soledade,9108960.796,291276.183,2011,mai,24.43345928038036
Santo Amaro,9109946.116,291880.247,2011,mai,26.896939495077643
Dois Unidos,9115506.345,288388.799,2011,mai,25.75707390036428
Beberibe,9114586.482,290525.705,2011,mai,26.122286427624044
Linha do Tiro,9114233.62,289504.946,2011,mai,26.48842084360601
Ãgua Fria (Plana),9113172.84,291071.501,2011,mai,26.43313816374182
Ãgua Fria (Alta),9113472.429,290156.813,2011,mai,26.669701404156765
Porto da Madeira,9114404.262,291240.722,2011,mai,25.95171704646025
Cajueiro,9113978.874,291787.251,2011,mai,26.75342934458033
Campina do Barreto,9113360.156,292045.138,2011,mai,24.802494783296584
Peixinhos,9113079.242,292663.795,2011,mai,24.330371736883908
Arruda,9112577.585,290778.65,2011,mai,25.74475917675465
Encruzilhada,9111342.984,291147.432,2011,mai,25.617796535863807
Ponto de Parada,9111944.964,291203.258,2011,mai,23.80824355469095
FundÃ£o,9113692.115,291141.885,2011,mai,25.81915348273153
HipÃ³dromo,9111681.871,291492.858,2011,mai,25.938037473528347
Rosarinho,9111613.61,290381.157,2011,mai,26.33700517435741
TorreÃ£o,9110784.651,292131.119,2011,mai,25.415556730118787
Campo Grande,9111851.014,291827.584,2011,mai,23.745221038522544
Alto Santa Terezinha,9113598.2,289883.467,2011,mai,26.30822856502125
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,mai,25.924167054118225
Derby,9108891.462,290104.934,2011,mai,26.985034589712875
GraÃ§as,9110255.798,289708.079,2011,mai,26.60221415568501
Espinheiro,9110331.328,291132.224,2011,mai,23.760708311832424
Aflitos,9110761.843,290578.478,2011,mai,25.28158524717537
Jaqueira,9111017.043,289466.588,2011,mai,23.415155319981345
Tamarineira,9111760.594,289914.716,2011,mai,24.33826918606388
