bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2012,nov,26.94416829044966
SÃ£o JosÃ©,9106966.415,291028.633,2012,nov,27.067906679541323
Recife Antigo,9109085.741,292919.623,2012,nov,28.662971610911026
Cabanga,9106406.495,290656.46,2012,nov,25.87005198029962
Coelhos,9107760.014,291308.772,2012,nov,26.54524896906711
Ilha do Leite,9107978.96,291077.482,2012,nov,26.39009574090215
PaissandÃº,9108194.842,290416.08,2012,nov,25.843355710327675
Ilha Joana Bezerra,9107310.114,290425.748,2012,nov,25.918093917203077
Boa Vista,9109077.387,290876.732,2012,nov,26.31504425907312
Soledade,9108960.796,291276.183,2012,nov,24.75075706578452
Santo Amaro,9109946.116,291880.247,2012,nov,25.51686187826132
Dois Unidos,9115506.345,288388.799,2012,nov,27.58981716684631
Beberibe,9114586.482,290525.705,2012,nov,25.587983862179737
Linha do Tiro,9114233.62,289504.946,2012,nov,26.16042611831869
Ãgua Fria (Plana),9113172.84,291071.501,2012,nov,26.150922740889275
Ãgua Fria (Alta),9113472.429,290156.813,2012,nov,27.530343800793457
Porto da Madeira,9114404.262,291240.722,2012,nov,25.48070059678577
Cajueiro,9113978.874,291787.251,2012,nov,26.714860629573124
Campina do Barreto,9113360.156,292045.138,2012,nov,26.605093328125893
Peixinhos,9113079.242,292663.795,2012,nov,27.73720010276944
Arruda,9112577.585,290778.65,2012,nov,26.411527804735712
Encruzilhada,9111342.984,291147.432,2012,nov,28.00936299249
Ponto de Parada,9111944.964,291203.258,2012,nov,27.43804307984245
FundÃ£o,9113692.115,291141.885,2012,nov,26.867104330052744
HipÃ³dromo,9111681.871,291492.858,2012,nov,27.48061035514339
Rosarinho,9111613.61,290381.157,2012,nov,27.416389660143125
TorreÃ£o,9110784.651,292131.119,2012,nov,26.567122771239177
Campo Grande,9111851.014,291827.584,2012,nov,26.427556356378076
Alto Santa Terezinha,9113598.2,289883.467,2012,nov,26.118997177261186
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,nov,28.108039122198957
Derby,9108891.462,290104.934,2012,nov,28.92831813888095
GraÃ§as,9110255.798,289708.079,2012,nov,26.78692744521828
Espinheiro,9110331.328,291132.224,2012,nov,26.95470687599571
Aflitos,9110761.843,290578.478,2012,nov,26.092707906603767
Jaqueira,9111017.043,289466.588,2012,nov,25.898625984259244
Tamarineira,9111760.594,289914.716,2012,nov,26.999347887173137
Santana,9110759.51,288467.83,2012,nov,26.04051174762905
Parnamirim,9111469.017,288892.196,2012,nov,29.21860792919009
Casa Forte,9111477.721,288043.907,2012,nov,25.564922184093064
PoÃ§o da Panela,9111288.519,287134.705,2012,nov,25.177098629593846
Casa Amarela,9112326.465,287770.32,2012,nov,26.431721191517795
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,nov,27.215083928713074
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,nov,27.411349379706568
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,nov,27.59272151413229
Vasco da Gama,9113922.665,287550.762,2012,nov,27.674305885376278
Monteiro,9112251.966,286935.676,2012,nov,26.57706798463812
Apipucos,9113185.175,285711.387,2012,nov,26.10134899147212
Alto do MandÃº,9112720.118,286967.594,2012,nov,27.983753747573665
SÃ­tio dos Pintos,9113652.981,283248.377,2012,nov,27.00421110975019
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,nov,26.41659952163777
Dois IrmÃ£os,9114316.891,283046.585,2012,nov,28.007220494364766
Macaxeira,9113929.124,286266.928,2012,nov,28.34000627258042
Nova Descoberta,9114374.078,285455.447,2012,nov,28.189975116664687
Brejo de Beberibe,9115426.776,287368.207,2012,nov,25.88324533900079
Guabiraba,9118925.116,280472.66,2012,nov,25.940217264662408
Brejo de Guabiraba,9116011.252,286470.068,2012,nov,27.687832549886696
Passarinho,9117604.478,286529.856,2012,nov,28.320459893964067
Mangabeira,9112583.36,290041.311,2012,nov,26.451087607434356
VÃ¡rzea Baixo,9112566.575,286421.591,2012,nov,26.07286669277768
VÃ¡rzea UR7,9111147.548,281788.536,2012,nov,26.512979067783803
CaxangÃ¡,9112046.853,283641.068,2012,nov,26.54028771355769
Iputinga,9111218.811,284743.585,2012,nov,27.48205513370254
Engenho do Meio,9108934.504,284977.522,2012,nov,26.94402194641453
TorrÃµes,9108474.182,285633.242,2012,nov,26.85576431138325
Cordeiro,9109569.979,286498.08,2012,nov,24.712537388465435
Zumbi,9109369.482,288172.472,2012,nov,27.00477674846113
Torre,9110457.305,288948.15,2012,nov,27.50133170394124
Prado,9108489.273,288218.34,2012,nov,25.82441664992228
Madalena,9109260.52,288708.035,2012,nov,27.151528678643665
Ilha do Retiro,9108073.724,289620.413,2012,nov,26.20282930525708
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,nov,26.513328070431264
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,nov,25.073709160089614
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,nov,25.83385866992983
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,nov,26.817503609916045
Afogados,9106757.379,287276.756,2012,nov,28.35552023144246
Bongi,9108001.134,287967.704,2012,nov,27.66497203772116
San Martin,9107597.587,286249.826,2012,nov,27.837687744957588
Mustardinha,9107309.05,288019.099,2012,nov,26.086318190116945
Mangueira,9106752.433,287877.617,2012,nov,26.583706410594825
EstÃ¢ncia,9105779.586,286336.174,2012,nov,26.611627510050987
JiquiÃ¡,9105785.996,286821.099,2012,nov,28.268068334179
CaÃ§ote,9104102.268,286696.977,2012,nov,26.43538764226012
Areias,9104721.352,286348.888,2012,nov,28.16959181131336
TejipiÃ³,9105212.347,283469.404,2012,nov,27.247102028025324
Sancho,9105806.562,283345.513,2012,nov,26.092672011786327
Barro,9104276.244,283228.614,2012,nov,27.566097690241502
Coqueiral,9105579.969,282521.737,2012,nov,26.185351091215978
Curado,9107299.958,282026.143,2012,nov,26.60065081179255
TotÃ³,9106028.466,282845.232,2012,nov,25.788086943294868
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,nov,27.364990171269223
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,nov,26.903871606808995
Pina,9104526.606,289352.098,2012,nov,26.30139890723297
Imbiribeira,9103325.289,287372.583,2012,nov,28.72748601258037
Boa Viagem,9101159.587,286709.856,2012,nov,27.24113378738945
Ipsep,9103041.538,287270.038,2012,nov,26.482749792099483
Ibura,9102102.397,285143.988,2012,nov,25.305430554675453
Ibura Vila do Sesi,9103077.514,286055.398,2012,nov,26.76318521350225
Ibura Parque,9103162.275,285659.265,2012,nov,26.57961054692733
JordÃ£o,9100101.151,286086.751,2012,nov,26.27918350918095
Cohab UR5,9100700.205,285154.725,2012,nov,27.66910617587256
Cohab UR4,9100700.825,285154.722,2012,nov,22.624164717373294
Cohab UR10,9100697.345,284430.969,2012,nov,28.008170091335717
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,nov,26.743754415866583
Cohab UR2,9101678.284,284448.852,2012,nov,27.276092533501803
Cohab UR3,9102297.398,284375.691,2012,nov,27.75526854275351
Cohab Monte Verde,9102393.38,283809.922,2012,nov,26.48381704389237
UR1,9101905.325,285328.723,2012,nov,27.363886457152034
