bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2016,fev,28.248859802985127
SÃ£o JosÃ©,9106966.415,291028.633,2016,fev,27.347992974922555
Recife Antigo,9109085.741,292919.623,2016,fev,28.364993993049623
Cabanga,9106406.495,290656.46,2016,fev,27.95683716725775
Coelhos,9107760.014,291308.772,2016,fev,28.230649896737965
Ilha do Leite,9107978.96,291077.482,2016,fev,27.89524955850131
PaissandÃº,9108194.842,290416.08,2016,fev,26.865076780988257
Ilha Joana Bezerra,9107310.114,290425.748,2016,fev,27.6756454935799
Boa Vista,9109077.387,290876.732,2016,fev,26.82259836786229
Soledade,9108960.796,291276.183,2016,fev,26.00515190668656
Santo Amaro,9109946.116,291880.247,2016,fev,26.396029180229117
Dois Unidos,9115506.345,288388.799,2016,fev,25.247619658822067
Beberibe,9114586.482,290525.705,2016,fev,28.36005261300117
Linha do Tiro,9114233.62,289504.946,2016,fev,28.459217909133848
Ãgua Fria (Plana),9113172.84,291071.501,2016,fev,27.549350634890217
Ãgua Fria (Alta),9113472.429,290156.813,2016,fev,27.287580169095225
Porto da Madeira,9114404.262,291240.722,2016,fev,28.596631960095085
Cajueiro,9113978.874,291787.251,2016,fev,26.518396844194445
Campina do Barreto,9113360.156,292045.138,2016,fev,26.803271354103213
Peixinhos,9113079.242,292663.795,2016,fev,25.628314063989283
Arruda,9112577.585,290778.65,2016,fev,25.18787844084835
Encruzilhada,9111342.984,291147.432,2016,fev,28.1367717103408
Ponto de Parada,9111944.964,291203.258,2016,fev,27.45718262195289
FundÃ£o,9113692.115,291141.885,2016,fev,27.553650825524876
HipÃ³dromo,9111681.871,291492.858,2016,fev,27.900482097257427
Rosarinho,9111613.61,290381.157,2016,fev,24.53932827464208
TorreÃ£o,9110784.651,292131.119,2016,fev,26.60532556105066
Campo Grande,9111851.014,291827.584,2016,fev,27.31817841376146
Alto Santa Terezinha,9113598.2,289883.467,2016,fev,28.28553811000345
Bomba do HemetÃ©rio,9112880.579,289851.021,2016,fev,26.844933482729488
Derby,9108891.462,290104.934,2016,fev,26.00347142560654
GraÃ§as,9110255.798,289708.079,2016,fev,28.2347152215493
Espinheiro,9110331.328,291132.224,2016,fev,26.9313353138801
Aflitos,9110761.843,290578.478,2016,fev,27.91236399931026
Jaqueira,9111017.043,289466.588,2016,fev,26.78055881910265
Tamarineira,9111760.594,289914.716,2016,fev,27.756265877233503
Santana,9110759.51,288467.83,2016,fev,27.749517516491323
Parnamirim,9111469.017,288892.196,2016,fev,27.640705585438443
Casa Forte,9111477.721,288043.907,2016,fev,26.75871712183991
PoÃ§o da Panela,9111288.519,287134.705,2016,fev,26.965774362992324
Casa Amarela,9112326.465,287770.32,2016,fev,28.7780243774553
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2016,fev,26.14733684308309
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2016,fev,25.76881994594818
Alto JosÃ© do Pinho,9112751.629,289283.565,2016,fev,27.243581058925923
Vasco da Gama,9113922.665,287550.762,2016,fev,28.174088049457424
Monteiro,9112251.966,286935.676,2016,fev,25.644159711552536
Apipucos,9113185.175,285711.387,2016,fev,28.369521131939305
Alto do MandÃº,9112720.118,286967.594,2016,fev,26.102227177890715
SÃ­tio dos Pintos,9113652.981,283248.377,2016,fev,27.29350707188241
CÃ³rrego do Jenipapo,9114931.748,285628.687,2016,fev,30.10569340063609
Dois IrmÃ£os,9114316.891,283046.585,2016,fev,25.59947799964851
