bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2012,jan,27.6683072548408
SÃ£o JosÃ©,9106966.415,291028.633,2012,jan,25.90138762735568
Recife Antigo,9109085.741,292919.623,2012,jan,24.15865231361711
Cabanga,9106406.495,290656.46,2012,jan,27.24523565893533
Coelhos,9107760.014,291308.772,2012,jan,25.24484639457292
Ilha do Leite,9107978.96,291077.482,2012,jan,27.329782253724915
PaissandÃº,9108194.842,290416.08,2012,jan,24.30732841037832
Ilha Joana Bezerra,9107310.114,290425.748,2012,jan,27.904186907104144
Boa Vista,9109077.387,290876.732,2012,jan,25.609295860556337
Soledade,9108960.796,291276.183,2012,jan,26.864738625112416
Santo Amaro,9109946.116,291880.247,2012,jan,27.950264603182525
Dois Unidos,9115506.345,288388.799,2012,jan,27.04946284193608
Beberibe,9114586.482,290525.705,2012,jan,27.281481087262105
Linha do Tiro,9114233.62,289504.946,2012,jan,25.914433278649422
Ãgua Fria (Plana),9113172.84,291071.501,2012,jan,26.728854080309183
Ãgua Fria (Alta),9113472.429,290156.813,2012,jan,26.75580046628701
Porto da Madeira,9114404.262,291240.722,2012,jan,25.407597932307876
Cajueiro,9113978.874,291787.251,2012,jan,27.38706468136896
Campina do Barreto,9113360.156,292045.138,2012,jan,25.283795866086084
Peixinhos,9113079.242,292663.795,2012,jan,25.77842315017771
Arruda,9112577.585,290778.65,2012,jan,26.6224987118638
Encruzilhada,9111342.984,291147.432,2012,jan,26.452375768077022
Ponto de Parada,9111944.964,291203.258,2012,jan,26.429565160403115
FundÃ£o,9113692.115,291141.885,2012,jan,25.83202832271867
HipÃ³dromo,9111681.871,291492.858,2012,jan,26.11294337138501
Rosarinho,9111613.61,290381.157,2012,jan,26.883281737745104
TorreÃ£o,9110784.651,292131.119,2012,jan,25.31353418883231
Campo Grande,9111851.014,291827.584,2012,jan,26.862504680343545
Alto Santa Terezinha,9113598.2,289883.467,2012,jan,25.31976954707083
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,jan,25.28087159669508
Derby,9108891.462,290104.934,2012,jan,28.055466848617957
GraÃ§as,9110255.798,289708.079,2012,jan,25.895474066157327
Espinheiro,9110331.328,291132.224,2012,jan,25.297257137916432
Aflitos,9110761.843,290578.478,2012,jan,24.54587784243385
Jaqueira,9111017.043,289466.588,2012,jan,27.768594056677863
Tamarineira,9111760.594,289914.716,2012,jan,25.75900513222958
Santana,9110759.51,288467.83,2012,jan,26.80542875370189
Parnamirim,9111469.017,288892.196,2012,jan,25.35966459475731
Casa Forte,9111477.721,288043.907,2012,jan,27.51872245006464
PoÃ§o da Panela,9111288.519,287134.705,2012,jan,27.035264604795508
Casa Amarela,9112326.465,287770.32,2012,jan,24.95171985423064
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,jan,26.106439864686028
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,jan,28.98553715671746
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,jan,25.771216017254982
Vasco da Gama,9113922.665,287550.762,2012,jan,26.585686674202904
Monteiro,9112251.966,286935.676,2012,jan,25.73282941047793
Apipucos,9113185.175,285711.387,2012,jan,26.77591726063269
Alto do MandÃº,9112720.118,286967.594,2012,jan,25.618536861270357
SÃ­tio dos Pintos,9113652.981,283248.377,2012,jan,28.40822344392101
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,jan,26.04067030421154
Dois IrmÃ£os,9114316.891,283046.585,2012,jan,28.076392261400574
Macaxeira,9113929.124,286266.928,2012,jan,25.801022614348703
Nova Descoberta,9114374.078,285455.447,2012,jan,25.333723699022343
Brejo de Beberibe,9115426.776,287368.207,2012,jan,25.453605995120515
Guabiraba,9118925.116,280472.66,2012,jan,24.26237782764084
Brejo de Guabiraba,9116011.252,286470.068,2012,jan,25.833691954583564
Passarinho,9117604.478,286529.856,2012,jan,26.172004186631423
Mangabeira,9112583.36,290041.311,2012,jan,24.981809996186417
VÃ¡rzea Baixo,9112566.575,286421.591,2012,jan,26.706704296496184
VÃ¡rzea UR7,9111147.548,281788.536,2012,jan,25.373234189768304
CaxangÃ¡,9112046.853,283641.068,2012,jan,28.086017941356435
Iputinga,9111218.811,284743.585,2012,jan,25.741266572488023
Engenho do Meio,9108934.504,284977.522,2012,jan,27.899981323259865
TorrÃµes,9108474.182,285633.242,2012,jan,26.625124693418787
Cordeiro,9109569.979,286498.08,2012,jan,28.674644852114312
Zumbi,9109369.482,288172.472,2012,jan,27.349961454029216
Torre,9110457.305,288948.15,2012,jan,25.82923225807031
Prado,9108489.273,288218.34,2012,jan,26.117486079839093
Madalena,9109260.52,288708.035,2012,jan,26.5193683961142
Ilha do Retiro,9108073.724,289620.413,2012,jan,26.72145171107187
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,jan,24.197561946652904
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,jan,26.56616206537156
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,jan,27.72154351692101
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,jan,26.755247222228213
Afogados,9106757.379,287276.756,2012,jan,24.304243068321664
Bongi,9108001.134,287967.704,2012,jan,27.63409990646536
San Martin,9107597.587,286249.826,2012,jan,25.2372135394534
Mustardinha,9107309.05,288019.099,2012,jan,24.73665668959668
Mangueira,9106752.433,287877.617,2012,jan,25.945454395864672
EstÃ¢ncia,9105779.586,286336.174,2012,jan,24.64621307972147
JiquiÃ¡,9105785.996,286821.099,2012,jan,26.46554375170895
CaÃ§ote,9104102.268,286696.977,2012,jan,25.897681116017605
Areias,9104721.352,286348.888,2012,jan,26.548126487474704
TejipiÃ³,9105212.347,283469.404,2012,jan,27.715065507181787
Sancho,9105806.562,283345.513,2012,jan,24.89876598775216
Barro,9104276.244,283228.614,2012,jan,27.030110670499703
Coqueiral,9105579.969,282521.737,2012,jan,26.01954169286565
Curado,9107299.958,282026.143,2012,jan,26.92636494052412
TotÃ³,9106028.466,282845.232,2012,jan,23.859710732951125
Jardim SÃ£o Paulo,9106091.212,284789.366,2012,jan,25.003815380622413
BrasÃ­lia Teimosa,9105867.58,291910.581,2012,jan,27.12889302179012
Pina,9104526.606,289352.098,2012,jan,25.836631003832142
Imbiribeira,9103325.289,287372.583,2012,jan,27.386434996668275
Boa Viagem,9101159.587,286709.856,2012,jan,25.35581416717762
Ipsep,9103041.538,287270.038,2012,jan,25.00497576350837
Ibura,9102102.397,285143.988,2012,jan,27.77824369342261
Ibura Vila do Sesi,9103077.514,286055.398,2012,jan,25.65315673105388
Ibura Parque,9103162.275,285659.265,2012,jan,26.23487457383353
JordÃ£o,9100101.151,286086.751,2012,jan,25.256446588712173
Cohab UR5,9100700.205,285154.725,2012,jan,27.626779593475064
Cohab UR4,9100700.825,285154.722,2012,jan,27.212874571145345
Cohab UR10,9100697.345,284430.969,2012,jan,30.034819350708503
Cohab TrÃªs Carneiros,9101176.409,284411.063,2012,jan,26.37867193549369
Cohab UR2,9101678.284,284448.852,2012,jan,27.10319478299306
Cohab UR3,9102297.398,284375.691,2012,jan,25.67377016501213
Cohab Monte Verde,9102393.38,283809.922,2012,jan,28.217866479956857
UR1,9101905.325,285328.723,2012,jan,26.63027927787588
