bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2009,set,24.52038973446836
SÃ£o JosÃ©,9106966.415,291028.633,2009,set,25.273951619673596
Recife Antigo,9109085.741,292919.623,2009,set,25.436727794875303
Cabanga,9106406.495,290656.46,2009,set,24.38817756300768
Coelhos,9107760.014,291308.772,2009,set,26.207765382342195
Ilha do Leite,9107978.96,291077.482,2009,set,25.95904977775025
PaissandÃº,9108194.842,290416.08,2009,set,26.684973640267195
Ilha Joana Bezerra,9107310.114,290425.748,2009,set,26.438489489635504
Boa Vista,9109077.387,290876.732,2009,set,25.69433032125552
Soledade,9108960.796,291276.183,2009,set,24.56975447570835
Santo Amaro,9109946.116,291880.247,2009,set,25.134733455336857
Dois Unidos,9115506.345,288388.799,2009,set,26.264473285968005
Beberibe,9114586.482,290525.705,2009,set,24.69545329818376
Linha do Tiro,9114233.62,289504.946,2009,set,23.93251257531908
Ãgua Fria (Plana),9113172.84,291071.501,2009,set,25.981716752252712
Ãgua Fria (Alta),9113472.429,290156.813,2009,set,25.838926641135807
Porto da Madeira,9114404.262,291240.722,2009,set,23.896769435370462
Cajueiro,9113978.874,291787.251,2009,set,26.674187239720517
Campina do Barreto,9113360.156,292045.138,2009,set,25.200558483793777
Peixinhos,9113079.242,292663.795,2009,set,25.493207974983747
Arruda,9112577.585,290778.65,2009,set,26.3722861711268
Encruzilhada,9111342.984,291147.432,2009,set,26.820129111089432
Ponto de Parada,9111944.964,291203.258,2009,set,24.470794659115334
FundÃ£o,9113692.115,291141.885,2009,set,25.39187089820312
HipÃ³dromo,9111681.871,291492.858,2009,set,26.66927751608403
Rosarinho,9111613.61,290381.157,2009,set,24.8857814214762
TorreÃ£o,9110784.651,292131.119,2009,set,24.78973556074777
Campo Grande,9111851.014,291827.584,2009,set,24.594332882331955
Alto Santa Terezinha,9113598.2,289883.467,2009,set,24.88926727280529
Bomba do HemetÃ©rio,9112880.579,289851.021,2009,set,25.924581156076947
Derby,9108891.462,290104.934,2009,set,25.00615690992533
GraÃ§as,9110255.798,289708.079,2009,set,26.477885570782327
Espinheiro,9110331.328,291132.224,2009,set,26.2280666397054
Aflitos,9110761.843,290578.478,2009,set,26.623473223216557
Jaqueira,9111017.043,289466.588,2009,set,26.14496841811803
Tamarineira,9111760.594,289914.716,2009,set,25.36761013657383
Santana,9110759.51,288467.83,2009,set,25.885830979905407
Parnamirim,9111469.017,288892.196,2009,set,25.270182981720616
Casa Forte,9111477.721,288043.907,2009,set,24.14114110769181
PoÃ§o da Panela,9111288.519,287134.705,2009,set,26.31636019295457
Casa Amarela,9112326.465,287770.32,2009,set,25.384416876178005
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2009,set,26.3880691137835
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2009,set,26.20190602661413
Alto JosÃ© do Pinho,9112751.629,289283.565,2009,set,26.42147252564329
Vasco da Gama,9113922.665,287550.762,2009,set,25.863457644437496
Monteiro,9112251.966,286935.676,2009,set,26.416200639986137
Apipucos,9113185.175,285711.387,2009,set,26.010083995739283
Alto do MandÃº,9112720.118,286967.594,2009,set,24.899119661004423
SÃ­tio dos Pintos,9113652.981,283248.377,2009,set,26.21027046650053
CÃ³rrego do Jenipapo,9114931.748,285628.687,2009,set,25.953294492191063
Dois IrmÃ£os,9114316.891,283046.585,2009,set,25.21251148936877
Macaxeira,9113929.124,286266.928,2009,set,25.418990158369464
Nova Descoberta,9114374.078,285455.447,2009,set,24.626219070242406
Brejo de Beberibe,9115426.776,287368.207,2009,set,24.99134806212545
Guabiraba,9118925.116,280472.66,2009,set,26.040126643431112
Brejo de Guabiraba,9116011.252,286470.068,2009,set,24.07070679227302
Passarinho,9117604.478,286529.856,2009,set,26.203705318050467
Mangabeira,9112583.36,290041.311,2009,set,26.324296449160254
VÃ¡rzea Baixo,9112566.575,286421.591,2009,set,25.83093560776256
VÃ¡rzea UR7,9111147.548,281788.536,2009,set,24.995753577089275
CaxangÃ¡,9112046.853,283641.068,2009,set,25.314359723680745
Iputinga,9111218.811,284743.585,2009,set,25.27220602899329
Engenho do Meio,9108934.504,284977.522,2009,set,26.64511145907797
TorrÃµes,9108474.182,285633.242,2009,set,25.15286950237245
Cordeiro,9109569.979,286498.08,2009,set,25.971594310278014
Zumbi,9109369.482,288172.472,2009,set,23.95145512620481
Torre,9110457.305,288948.15,2009,set,25.122568277732125
Prado,9108489.273,288218.34,2009,set,25.89871587893287
Madalena,9109260.52,288708.035,2009,set,25.912658941743963
Ilha do Retiro,9108073.724,289620.413,2009,set,25.823869801157084
VÃ¡rzea Brasilit,9110245.917,284310.527,2009,set,26.695027795141684
Cidade UniversitÃ¡ria,9109225.991,284041.371,2009,set,26.08078006192589
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2009,set,27.52394485055212
Afogados (Marrom GlacÃª),9106094.768,289066.699,2009,set,26.089466470040986
Afogados,9106757.379,287276.756,2009,set,23.88026411936898
Bongi,9108001.134,287967.704,2009,set,24.547495595021072
San Martin,9107597.587,286249.826,2009,set,25.32335874906457
Mustardinha,9107309.05,288019.099,2009,set,25.40274058765538
Mangueira,9106752.433,287877.617,2009,set,24.821498243542443
EstÃ¢ncia,9105779.586,286336.174,2009,set,27.28181824351968
JiquiÃ¡,9105785.996,286821.099,2009,set,25.83534839372781
CaÃ§ote,9104102.268,286696.977,2009,set,25.201855697579827
Areias,9104721.352,286348.888,2009,set,25.222427782535775
TejipiÃ³,9105212.347,283469.404,2009,set,25.872364164474188
Sancho,9105806.562,283345.513,2009,set,25.058758859979463
Barro,9104276.244,283228.614,2009,set,25.333828744330575
Coqueiral,9105579.969,282521.737,2009,set,24.199448323005704
Curado,9107299.958,282026.143,2009,set,24.40927132861843
TotÃ³,9106028.466,282845.232,2009,set,25.048688394507742
Jardim SÃ£o Paulo,9106091.212,284789.366,2009,set,24.01895570686565
BrasÃ­lia Teimosa,9105867.58,291910.581,2009,set,26.894697940141626
Pina,9104526.606,289352.098,2009,set,24.269093029898407
Imbiribeira,9103325.289,287372.583,2009,set,24.874991024296904
Boa Viagem,9101159.587,286709.856,2009,set,23.26446176389938
Ipsep,9103041.538,287270.038,2009,set,24.633037591736475
Ibura,9102102.397,285143.988,2009,set,25.087994675733352
Ibura Vila do Sesi,9103077.514,286055.398,2009,set,25.222196877685047
Ibura Parque,9103162.275,285659.265,2009,set,24.97786823341458
JordÃ£o,9100101.151,286086.751,2009,set,25.98688219326479
Cohab UR5,9100700.205,285154.725,2009,set,26.0046429298106
