bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2016,jul,24.942683938979545
SÃ£o JosÃ©,9106966.415,291028.633,2016,jul,24.585208354346143
Recife Antigo,9109085.741,292919.623,2016,jul,23.511992429323577
Cabanga,9106406.495,290656.46,2016,jul,22.15931743327535
Coelhos,9107760.014,291308.772,2016,jul,23.912532857987387
Ilha do Leite,9107978.96,291077.482,2016,jul,24.63115880949423
PaissandÃº,9108194.842,290416.08,2016,jul,23.2284311630444
Ilha Joana Bezerra,9107310.114,290425.748,2016,jul,27.049857642003623
Boa Vista,9109077.387,290876.732,2016,jul,24.9861818676476
Soledade,9108960.796,291276.183,2016,jul,25.14590295553064
Santo Amaro,9109946.116,291880.247,2016,jul,25.155328284455948
Dois Unidos,9115506.345,288388.799,2016,jul,22.43224130294848
Beberibe,9114586.482,290525.705,2016,jul,22.44604087341573
Linha do Tiro,9114233.62,289504.946,2016,jul,24.298855790152924
Ãgua Fria (Plana),9113172.84,291071.501,2016,jul,24.697328724432715
Ãgua Fria (Alta),9113472.429,290156.813,2016,jul,24.104589271076065
Porto da Madeira,9114404.262,291240.722,2016,jul,23.824237198916595
Cajueiro,9113978.874,291787.251,2016,jul,23.98318107561744
Campina do Barreto,9113360.156,292045.138,2016,jul,24.016417785055403
Peixinhos,9113079.242,292663.795,2016,jul,23.74548022483936
Arruda,9112577.585,290778.65,2016,jul,24.17943301132199
Encruzilhada,9111342.984,291147.432,2016,jul,25.32031680960923
Ponto de Parada,9111944.964,291203.258,2016,jul,23.142730874436683
FundÃ£o,9113692.115,291141.885,2016,jul,25.57833091296324
HipÃ³dromo,9111681.871,291492.858,2016,jul,24.78125802243738
Rosarinho,9111613.61,290381.157,2016,jul,23.797387468125592
TorreÃ£o,9110784.651,292131.119,2016,jul,24.841196492943624
Campo Grande,9111851.014,291827.584,2016,jul,22.5729455994958
Alto Santa Terezinha,9113598.2,289883.467,2016,jul,23.251854852898628
Bomba do HemetÃ©rio,9112880.579,289851.021,2016,jul,22.803688697023706
Derby,9108891.462,290104.934,2016,jul,25.16407484546275
GraÃ§as,9110255.798,289708.079,2016,jul,24.557342397297237
Espinheiro,9110331.328,291132.224,2016,jul,22.561771639396845
Aflitos,9110761.843,290578.478,2016,jul,23.574961511207967
Jaqueira,9111017.043,289466.588,2016,jul,24.947166927723035
Tamarineira,9111760.594,289914.716,2016,jul,25.577221222171445
Santana,9110759.51,288467.83,2016,jul,24.25657696049776
Parnamirim,9111469.017,288892.196,2016,jul,25.300117518704123
Casa Forte,9111477.721,288043.907,2016,jul,22.40131018517866
PoÃ§o da Panela,9111288.519,287134.705,2016,jul,23.642974489245464
Casa Amarela,9112326.465,287770.32,2016,jul,23.61059670817749
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2016,jul,24.59320543321542
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2016,jul,25.596826130129376
Alto JosÃ© do Pinho,9112751.629,289283.565,2016,jul,22.409420048030757
Vasco da Gama,9113922.665,287550.762,2016,jul,24.95556275201348
Monteiro,9112251.966,286935.676,2016,jul,22.65481720060136
Apipucos,9113185.175,285711.387,2016,jul,23.055651131013683
Alto do MandÃº,9112720.118,286967.594,2016,jul,25.186345600473864
SÃ­tio dos Pintos,9113652.981,283248.377,2016,jul,24.4103664195308
CÃ³rrego do Jenipapo,9114931.748,285628.687,2016,jul,24.4055293382671
Dois IrmÃ£os,9114316.891,283046.585,2016,jul,24.23224575982278
Macaxeira,9113929.124,286266.928,2016,jul,23.81322853551945
Nova Descoberta,9114374.078,285455.447,2016,jul,22.361184858677305
Brejo de Beberibe,9115426.776,287368.207,2016,jul,23.801909899277035
Guabiraba,9118925.116,280472.66,2016,jul,24.20254617386151
Brejo de Guabiraba,9116011.252,286470.068,2016,jul,23.031326788689675
Passarinho,9117604.478,286529.856,2016,jul,24.40077477188885
Mangabeira,9112583.36,290041.311,2016,jul,21.38072966339404
VÃ¡rzea Baixo,9112566.575,286421.591,2016,jul,26.51888928767385
VÃ¡rzea UR7,9111147.548,281788.536,2016,jul,24.321719535026467
CaxangÃ¡,9112046.853,283641.068,2016,jul,24.28207761756964
Iputinga,9111218.811,284743.585,2016,jul,24.126352252620283
Engenho do Meio,9108934.504,284977.522,2016,jul,25.63832409409441
TorrÃµes,9108474.182,285633.242,2016,jul,22.86279706142725
Cordeiro,9109569.979,286498.08,2016,jul,23.72171920509038
Zumbi,9109369.482,288172.472,2016,jul,22.238058840753983
Torre,9110457.305,288948.15,2016,jul,25.16702912677873
Prado,9108489.273,288218.34,2016,jul,23.250179323720573
Madalena,9109260.52,288708.035,2016,jul,23.002663786090157
Ilha do Retiro,9108073.724,289620.413,2016,jul,23.159181285405005
VÃ¡rzea Brasilit,9110245.917,284310.527,2016,jul,23.03826880984871
Cidade UniversitÃ¡ria,9109225.991,284041.371,2016,jul,24.69638818991231
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2016,jul,24.23383846226021
Afogados (Marrom GlacÃª),9106094.768,289066.699,2016,jul,23.958049183767876
Afogados,9106757.379,287276.756,2016,jul,23.247205883688533
Bongi,9108001.134,287967.704,2016,jul,23.93782505096109
San Martin,9107597.587,286249.826,2016,jul,24.87716376648434
Mustardinha,9107309.05,288019.099,2016,jul,23.731787551205585
Mangueira,9106752.433,287877.617,2016,jul,24.38163739148081
EstÃ¢ncia,9105779.586,286336.174,2016,jul,25.58453003969913
JiquiÃ¡,9105785.996,286821.099,2016,jul,25.72663415491041
CaÃ§ote,9104102.268,286696.977,2016,jul,24.66963881863193
Areias,9104721.352,286348.888,2016,jul,26.05898100815777
TejipiÃ³,9105212.347,283469.404,2016,jul,24.159885748477805
Sancho,9105806.562,283345.513,2016,jul,24.606919927740933
Barro,9104276.244,283228.614,2016,jul,24.371636570196685
Coqueiral,9105579.969,282521.737,2016,jul,24.22143640458905
Curado,9107299.958,282026.143,2016,jul,24.079880697031573
TotÃ³,9106028.466,282845.232,2016,jul,22.774882674140382
Jardim SÃ£o Paulo,9106091.212,284789.366,2016,jul,24.84215458731284
BrasÃ­lia Teimosa,9105867.58,291910.581,2016,jul,25.07427332318357
Pina,9104526.606,289352.098,2016,jul,25.454087130000524
Imbiribeira,9103325.289,287372.583,2016,jul,24.28851821877097
Boa Viagem,9101159.587,286709.856,2016,jul,23.65877818638264
Ipsep,9103041.538,287270.038,2016,jul,23.469181958611056
Ibura,9102102.397,285143.988,2016,jul,25.476162309951263
Ibura Vila do Sesi,9103077.514,286055.398,2016,jul,25.26745805487603
Ibura Parque,9103162.275,285659.265,2016,jul,24.70921232712277
JordÃ£o,9100101.151,286086.751,2016,jul,23.45095604514826
Cohab UR5,9100700.205,285154.725,2016,jul,23.68821685101471
Cohab UR4,9100700.825,285154.722,2016,jul,23.882212802254056
Cohab UR10,9100697.345,284430.969,2016,jul,22.6800307896028
Cohab TrÃªs Carneiros,9101176.409,284411.063,2016,jul,25.778389212214744
Cohab UR2,9101678.284,284448.852,2016,jul,25.300835117021265
Cohab UR3,9102297.398,284375.691,2016,jul,25.27867335606281
Cohab Monte Verde,9102393.38,283809.922,2016,jul,22.6134490768454
UR1,9101905.325,285328.723,2016,jul,23.95105618682428
