bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2012,mar,26.19908980330998
SÃ£o JosÃ©,9106966.415,291028.633,2012,mar,26.33827587099515
Recife Antigo,9109085.741,292919.623,2012,mar,27.83216537722836
Cabanga,9106406.495,290656.46,2012,mar,29.577561533064845
Coelhos,9107760.014,291308.772,2012,mar,27.664969748361344
Ilha do Leite,9107978.96,291077.482,2012,mar,27.40271682817802
PaissandÃº,9108194.842,290416.08,2012,mar,26.8580492151904
Ilha Joana Bezerra,9107310.114,290425.748,2012,mar,27.47111285501354
Boa Vista,9109077.387,290876.732,2012,mar,25.867899967159783
Soledade,9108960.796,291276.183,2012,mar,26.840547223792655
Santo Amaro,9109946.116,291880.247,2012,mar,27.985816310471545
Dois Unidos,9115506.345,288388.799,2012,mar,26.3634893848811
Beberibe,9114586.482,290525.705,2012,mar,27.81665870963057
Linha do Tiro,9114233.62,289504.946,2012,mar,24.754756559534428
Ãgua Fria (Plana),9113172.84,291071.501,2012,mar,27.504712832232386
Ãgua Fria (Alta),9113472.429,290156.813,2012,mar,26.569034657012843
Porto da Madeira,9114404.262,291240.722,2012,mar,27.2072674483592
Cajueiro,9113978.874,291787.251,2012,mar,28.59431126220856
Campina do Barreto,9113360.156,292045.138,2012,mar,27.37271607058503
Peixinhos,9113079.242,292663.795,2012,mar,24.71758961201991
Arruda,9112577.585,290778.65,2012,mar,25.547347150341203
Encruzilhada,9111342.984,291147.432,2012,mar,26.48711669739277
Ponto de Parada,9111944.964,291203.258,2012,mar,27.234909501581456
FundÃ£o,9113692.115,291141.885,2012,mar,27.93998950250174
HipÃ³dromo,9111681.871,291492.858,2012,mar,26.6980756946378
Rosarinho,9111613.61,290381.157,2012,mar,25.63283273430253
TorreÃ£o,9110784.651,292131.119,2012,mar,25.793881657338524
Campo Grande,9111851.014,291827.584,2012,mar,26.171385204823977
Alto Santa Terezinha,9113598.2,289883.467,2012,mar,25.75354022826676
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,mar,25.90615834208812
Derby,9108891.462,290104.934,2012,mar,28.71875674226452
GraÃ§as,9110255.798,289708.079,2012,mar,26.812997958418585
Espinheiro,9110331.328,291132.224,2012,mar,27.37231800094987
Aflitos,9110761.843,290578.478,2012,mar,28.589332846503527
Jaqueira,9111017.043,289466.588,2012,mar,27.874469031119197
Tamarineira,9111760.594,289914.716,2012,mar,25.69375344177574
Santana,9110759.51,288467.83,2012,mar,26.16318456747525
Parnamirim,9111469.017,288892.196,2012,mar,26.91969305483092
Casa Forte,9111477.721,288043.907,2012,mar,26.78752207679812
PoÃ§o da Panela,9111288.519,287134.705,2012,mar,27.293488168332328
Casa Amarela,9112326.465,287770.32,2012,mar,25.689072009487266
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,mar,26.076530665004466
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,mar,26.194267289989856
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,mar,26.22125010516619
Vasco da Gama,9113922.665,287550.762,2012,mar,27.29408326256377
Monteiro,9112251.966,286935.676,2012,mar,27.472531798170504
Apipucos,9113185.175,285711.387,2012,mar,25.49561517659608
Alto do MandÃº,9112720.118,286967.594,2012,mar,27.09177616920381
SÃ­tio dos Pintos,9113652.981,283248.377,2012,mar,26.213451703359222
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,mar,27.207378949344417
Dois IrmÃ£os,9114316.891,283046.585,2012,mar,25.36668890080834
Macaxeira,9113929.124,286266.928,2012,mar,25.387183664306924
Nova Descoberta,9114374.078,285455.447,2012,mar,26.31161288020277
Brejo de Beberibe,9115426.776,287368.207,2012,mar,27.929444147656135
Guabiraba,9118925.116,280472.66,2012,mar,25.156620265252293
Brejo de Guabiraba,9116011.252,286470.068,2012,mar,25.76343809378712
Passarinho,9117604.478,286529.856,2012,mar,28.26020176357476
Mangabeira,9112583.36,290041.311,2012,mar,25.73508077388492
VÃ¡rzea Baixo,9112566.575,286421.591,2012,mar,28.159568253705416
VÃ¡rzea UR7,9111147.548,281788.536,2012,mar,25.256488016762464
CaxangÃ¡,9112046.853,283641.068,2012,mar,26.640913863608365
Iputinga,9111218.811,284743.585,2012,mar,26.888446882078615
Engenho do Meio,9108934.504,284977.522,2012,mar,24.916877907705143
TorrÃµes,9108474.182,285633.242,2012,mar,25.72537146963652
Cordeiro,9109569.979,286498.08,2012,mar,26.35422218891961
Zumbi,9109369.482,288172.472,2012,mar,26.602917074239283
