bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2015,ago,24.8654261969788
SÃ£o JosÃ©,9106966.415,291028.633,2015,ago,24.6699364147893
Recife Antigo,9109085.741,292919.623,2015,ago,24.45997466224849
Cabanga,9106406.495,290656.46,2015,ago,24.8906063940186
Coelhos,9107760.014,291308.772,2015,ago,24.24510195505337
Ilha do Leite,9107978.96,291077.482,2015,ago,25.74256514029161
PaissandÃº,9108194.842,290416.08,2015,ago,25.601141690554407
Ilha Joana Bezerra,9107310.114,290425.748,2015,ago,23.80859360573191
Boa Vista,9109077.387,290876.732,2015,ago,24.1352319646666
Soledade,9108960.796,291276.183,2015,ago,24.03639307655439
Santo Amaro,9109946.116,291880.247,2015,ago,24.966797307470664
Dois Unidos,9115506.345,288388.799,2015,ago,24.98087041068019
Beberibe,9114586.482,290525.705,2015,ago,24.412342885326687
Linha do Tiro,9114233.62,289504.946,2015,ago,26.55193396944921
Ãgua Fria (Plana),9113172.84,291071.501,2015,ago,23.484708253294556
Ãgua Fria (Alta),9113472.429,290156.813,2015,ago,24.03054250915268
Porto da Madeira,9114404.262,291240.722,2015,ago,24.936080873739712
Cajueiro,9113978.874,291787.251,2015,ago,24.81937861374493
Campina do Barreto,9113360.156,292045.138,2015,ago,21.19314162401793
Peixinhos,9113079.242,292663.795,2015,ago,23.24248906772539
Arruda,9112577.585,290778.65,2015,ago,22.411140580696475
Encruzilhada,9111342.984,291147.432,2015,ago,23.730543968968075
Ponto de Parada,9111944.964,291203.258,2015,ago,25.237822880593583
FundÃ£o,9113692.115,291141.885,2015,ago,22.839211282920743
HipÃ³dromo,9111681.871,291492.858,2015,ago,24.92178581254794
Rosarinho,9111613.61,290381.157,2015,ago,24.39791684258887
TorreÃ£o,9110784.651,292131.119,2015,ago,23.914605376419967
Campo Grande,9111851.014,291827.584,2015,ago,23.029691432483084
Alto Santa Terezinha,9113598.2,289883.467,2015,ago,24.88116949153045
Bomba do HemetÃ©rio,9112880.579,289851.021,2015,ago,25.1675663142187
Derby,9108891.462,290104.934,2015,ago,22.939775895362835
GraÃ§as,9110255.798,289708.079,2015,ago,22.41478509931183
Espinheiro,9110331.328,291132.224,2015,ago,25.42816492333855
Aflitos,9110761.843,290578.478,2015,ago,25.189306593197884
Jaqueira,9111017.043,289466.588,2015,ago,24.006000191789777
Tamarineira,9111760.594,289914.716,2015,ago,25.73387434148947
Santana,9110759.51,288467.83,2015,ago,24.200004013362435
Parnamirim,9111469.017,288892.196,2015,ago,25.16286477081773
Casa Forte,9111477.721,288043.907,2015,ago,24.39707231243728
PoÃ§o da Panela,9111288.519,287134.705,2015,ago,25.057234529151927
Casa Amarela,9112326.465,287770.32,2015,ago,26.32564136917784
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2015,ago,24.26944244208984
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2015,ago,27.178423492294453
Alto JosÃ© do Pinho,9112751.629,289283.565,2015,ago,25.309712935228152
Vasco da Gama,9113922.665,287550.762,2015,ago,24.44121712355573
Monteiro,9112251.966,286935.676,2015,ago,23.926275495182026
Apipucos,9113185.175,285711.387,2015,ago,24.907445995948844
Alto do MandÃº,9112720.118,286967.594,2015,ago,24.592752872385628
SÃ­tio dos Pintos,9113652.981,283248.377,2015,ago,24.73660346478755
CÃ³rrego do Jenipapo,9114931.748,285628.687,2015,ago,23.788588229424462
Dois IrmÃ£os,9114316.891,283046.585,2015,ago,25.366819625689672
Macaxeira,9113929.124,286266.928,2015,ago,24.615534019065592
Nova Descoberta,9114374.078,285455.447,2015,ago,25.11604922269079
Brejo de Beberibe,9115426.776,287368.207,2015,ago,25.626608804647557
Guabiraba,9118925.116,280472.66,2015,ago,25.26718291899805
Brejo de Guabiraba,9116011.252,286470.068,2015,ago,24.203646989496768
Passarinho,9117604.478,286529.856,2015,ago,25.376861825780857
Mangabeira,9112583.36,290041.311,2015,ago,24.1408975576378
VÃ¡rzea Baixo,9112566.575,286421.591,2015,ago,24.351253951706155
VÃ¡rzea UR7,9111147.548,281788.536,2015,ago,24.540382425258343
CaxangÃ¡,9112046.853,283641.068,2015,ago,23.335203751472708
Iputinga,9111218.811,284743.585,2015,ago,24.64138745139928
Engenho do Meio,9108934.504,284977.522,2015,ago,23.719380853163244
TorrÃµes,9108474.182,285633.242,2015,ago,24.399495233434248
Cordeiro,9109569.979,286498.08,2015,ago,25.498051858812094
Zumbi,9109369.482,288172.472,2015,ago,25.48087844274782
Torre,9110457.305,288948.15,2015,ago,23.572896538511767
