bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2011,jan,26.60525509591202
SÃ£o JosÃ©,9106966.415,291028.633,2011,jan,26.340828044274044
Recife Antigo,9109085.741,292919.623,2011,jan,26.087090797427347
Cabanga,9106406.495,290656.46,2011,jan,26.62039260463273
Coelhos,9107760.014,291308.772,2011,jan,27.7617466480754
Ilha do Leite,9107978.96,291077.482,2011,jan,25.301956164434102
PaissandÃº,9108194.842,290416.08,2011,jan,27.35215370550062
Ilha Joana Bezerra,9107310.114,290425.748,2011,jan,26.71799189506043
Boa Vista,9109077.387,290876.732,2011,jan,26.79069366454924
Soledade,9108960.796,291276.183,2011,jan,27.444282645989983
Santo Amaro,9109946.116,291880.247,2011,jan,26.588101223048326
Dois Unidos,9115506.345,288388.799,2011,jan,25.80326840667189
Beberibe,9114586.482,290525.705,2011,jan,27.70818187160509
Linha do Tiro,9114233.62,289504.946,2011,jan,25.40913683674465
Ãgua Fria (Plana),9113172.84,291071.501,2011,jan,25.468615449216124
Ãgua Fria (Alta),9113472.429,290156.813,2011,jan,24.55408758004969
Porto da Madeira,9114404.262,291240.722,2011,jan,24.85436334468926
Cajueiro,9113978.874,291787.251,2011,jan,25.755998689997
Campina do Barreto,9113360.156,292045.138,2011,jan,27.918087614535203
Peixinhos,9113079.242,292663.795,2011,jan,25.77021006867044
Arruda,9112577.585,290778.65,2011,jan,26.972118292547822
Encruzilhada,9111342.984,291147.432,2011,jan,27.76135040618591
Ponto de Parada,9111944.964,291203.258,2011,jan,26.797626216947226
FundÃ£o,9113692.115,291141.885,2011,jan,25.336780886004156
HipÃ³dromo,9111681.871,291492.858,2011,jan,26.31297709359629
Rosarinho,9111613.61,290381.157,2011,jan,27.496386314201494
TorreÃ£o,9110784.651,292131.119,2011,jan,27.215119970374808
Campo Grande,9111851.014,291827.584,2011,jan,26.275172040315194
Alto Santa Terezinha,9113598.2,289883.467,2011,jan,26.20955022390376
Bomba do HemetÃ©rio,9112880.579,289851.021,2011,jan,26.22267530117728
Derby,9108891.462,290104.934,2011,jan,26.33062750033319
GraÃ§as,9110255.798,289708.079,2011,jan,27.11579702728742
Espinheiro,9110331.328,291132.224,2011,jan,24.480243920531016
Aflitos,9110761.843,290578.478,2011,jan,27.224431852217773
Jaqueira,9111017.043,289466.588,2011,jan,25.026563981092828
Tamarineira,9111760.594,289914.716,2011,jan,27.225025996225583
Santana,9110759.51,288467.83,2011,jan,27.20654506362072
Parnamirim,9111469.017,288892.196,2011,jan,27.49811081881753
Casa Forte,9111477.721,288043.907,2011,jan,28.34862445326291
PoÃ§o da Panela,9111288.519,287134.705,2011,jan,24.765404995945737
Casa Amarela,9112326.465,287770.32,2011,jan,26.09592793713125
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2011,jan,27.054118782424084
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2011,jan,26.48791703789012
Alto JosÃ© do Pinho,9112751.629,289283.565,2011,jan,24.829398776776365
Vasco da Gama,9113922.665,287550.762,2011,jan,27.17180969954149
Monteiro,9112251.966,286935.676,2011,jan,27.44435151258473
Apipucos,9113185.175,285711.387,2011,jan,26.66486325335178
Alto do MandÃº,9112720.118,286967.594,2011,jan,26.00961542409869
SÃ­tio dos Pintos,9113652.981,283248.377,2011,jan,26.15158855170888
CÃ³rrego do Jenipapo,9114931.748,285628.687,2011,jan,26.94038319041308
Dois IrmÃ£os,9114316.891,283046.585,2011,jan,26.786744896741425
Macaxeira,9113929.124,286266.928,2011,jan,26.077187012141188
Nova Descoberta,9114374.078,285455.447,2011,jan,27.141771928812087
Brejo de Beberibe,9115426.776,287368.207,2011,jan,23.57265206034004
Guabiraba,9118925.116,280472.66,2011,jan,27.20217185564452
Brejo de Guabiraba,9116011.252,286470.068,2011,jan,24.22673162029472
Passarinho,9117604.478,286529.856,2011,jan,26.67892735869217
Mangabeira,9112583.36,290041.311,2011,jan,26.494699408366348
VÃ¡rzea Baixo,9112566.575,286421.591,2011,jan,26.95160383080941
VÃ¡rzea UR7,9111147.548,281788.536,2011,jan,27.24189323973657
CaxangÃ¡,9112046.853,283641.068,2011,jan,27.47661793372761
Iputinga,9111218.811,284743.585,2011,jan,27.266183210213057
Engenho do Meio,9108934.504,284977.522,2011,jan,26.50088206076983
TorrÃµes,9108474.182,285633.242,2011,jan,25.046573089699187
Cordeiro,9109569.979,286498.08,2011,jan,26.69484216366821
Zumbi,9109369.482,288172.472,2011,jan,27.04508578137759
Torre,9110457.305,288948.15,2011,jan,27.394829625798923
Prado,9108489.273,288218.34,2011,jan,27.14009016707921
Madalena,9109260.52,288708.035,2011,jan,26.29715883936948
Ilha do Retiro,9108073.724,289620.413,2011,jan,27.596573077400794
VÃ¡rzea Brasilit,9110245.917,284310.527,2011,jan,27.44433830944914
Cidade UniversitÃ¡ria,9109225.991,284041.371,2011,jan,27.026943355871143
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2011,jan,28.434266933584617
Afogados (Marrom GlacÃª),9106094.768,289066.699,2011,jan,27.786905414534317
Afogados,9106757.379,287276.756,2011,jan,27.85269241914551
Bongi,9108001.134,287967.704,2011,jan,25.550706393017688
San Martin,9107597.587,286249.826,2011,jan,27.683558806307776
Mustardinha,9107309.05,288019.099,2011,jan,26.03296800130752
Mangueira,9106752.433,287877.617,2011,jan,26.63959624240661
EstÃ¢ncia,9105779.586,286336.174,2011,jan,26.613802302839723
JiquiÃ¡,9105785.996,286821.099,2011,jan,26.15902106857656
CaÃ§ote,9104102.268,286696.977,2011,jan,26.059208184482788
Areias,9104721.352,286348.888,2011,jan,26.363172910069785
TejipiÃ³,9105212.347,283469.404,2011,jan,28.52861440354128
Sancho,9105806.562,283345.513,2011,jan,26.137898716495275
