bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2010,abr,25.96111315853981
SÃ£o JosÃ©,9106966.415,291028.633,2010,abr,27.948947542866097
Recife Antigo,9109085.741,292919.623,2010,abr,28.904629457125985
Cabanga,9106406.495,290656.46,2010,abr,27.658686724130725
Coelhos,9107760.014,291308.772,2010,abr,26.86399739960031
Ilha do Leite,9107978.96,291077.482,2010,abr,27.94738907732293
PaissandÃº,9108194.842,290416.08,2010,abr,26.44746211439495
Ilha Joana Bezerra,9107310.114,290425.748,2010,abr,28.63314177778556
Boa Vista,9109077.387,290876.732,2010,abr,26.19414687118852
Soledade,9108960.796,291276.183,2010,abr,27.571801448759203
Santo Amaro,9109946.116,291880.247,2010,abr,27.869213886647856
Dois Unidos,9115506.345,288388.799,2010,abr,26.260152298884734
Beberibe,9114586.482,290525.705,2010,abr,27.64546121698482
Linha do Tiro,9114233.62,289504.946,2010,abr,27.532850350095178
Ãgua Fria (Plana),9113172.84,291071.501,2010,abr,25.218697291152942
Ãgua Fria (Alta),9113472.429,290156.813,2010,abr,26.353116308850467
Porto da Madeira,9114404.262,291240.722,2010,abr,27.407331752102493
Cajueiro,9113978.874,291787.251,2010,abr,26.83692136434386
Campina do Barreto,9113360.156,292045.138,2010,abr,28.990620214766075
Peixinhos,9113079.242,292663.795,2010,abr,27.15196036981243
Arruda,9112577.585,290778.65,2010,abr,27.648613614438123
Encruzilhada,9111342.984,291147.432,2010,abr,28.105001428313763
Ponto de Parada,9111944.964,291203.258,2010,abr,27.591872344699624
FundÃ£o,9113692.115,291141.885,2010,abr,28.71447808325174
HipÃ³dromo,9111681.871,291492.858,2010,abr,26.644802727594666
Rosarinho,9111613.61,290381.157,2010,abr,27.29475556493619
TorreÃ£o,9110784.651,292131.119,2010,abr,27.386804417842697
Campo Grande,9111851.014,291827.584,2010,abr,27.999992565887613
Alto Santa Terezinha,9113598.2,289883.467,2010,abr,24.90421814578102
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,abr,27.47620344697203
Derby,9108891.462,290104.934,2010,abr,27.37619094686808
GraÃ§as,9110255.798,289708.079,2010,abr,28.084863003827078
Espinheiro,9110331.328,291132.224,2010,abr,27.645469641739663
Aflitos,9110761.843,290578.478,2010,abr,27.146904014333888
Jaqueira,9111017.043,289466.588,2010,abr,28.331562262234748
Tamarineira,9111760.594,289914.716,2010,abr,27.151896716126423
Santana,9110759.51,288467.83,2010,abr,24.60837118769188
Parnamirim,9111469.017,288892.196,2010,abr,26.755998813659712
Casa Forte,9111477.721,288043.907,2010,abr,28.69690455364766
PoÃ§o da Panela,9111288.519,287134.705,2010,abr,28.329119045496583
Casa Amarela,9112326.465,287770.32,2010,abr,26.60235031738589
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2010,abr,26.51184019765009
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2010,abr,25.38302762429891
Alto JosÃ© do Pinho,9112751.629,289283.565,2010,abr,26.198864521077763
