bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2013,mar,25.75889427113119
SÃ£o JosÃ©,9106966.415,291028.633,2013,mar,27.73003437563108
Recife Antigo,9109085.741,292919.623,2013,mar,28.19285892470423
Cabanga,9106406.495,290656.46,2013,mar,27.96666241165645
Coelhos,9107760.014,291308.772,2013,mar,29.323559677605846
Ilha do Leite,9107978.96,291077.482,2013,mar,28.46931131684896
PaissandÃº,9108194.842,290416.08,2013,mar,28.50817530884799
Ilha Joana Bezerra,9107310.114,290425.748,2013,mar,28.390266587844454
Boa Vista,9109077.387,290876.732,2013,mar,28.2997531650932
Soledade,9108960.796,291276.183,2013,mar,28.82801754839288
Santo Amaro,9109946.116,291880.247,2013,mar,26.341223586340995
Dois Unidos,9115506.345,288388.799,2013,mar,28.71218132510772
Beberibe,9114586.482,290525.705,2013,mar,27.62091749218624
Linha do Tiro,9114233.62,289504.946,2013,mar,28.456673041082496
Ãgua Fria (Plana),9113172.84,291071.501,2013,mar,28.109987528714026
Ãgua Fria (Alta),9113472.429,290156.813,2013,mar,27.605758669299576
Porto da Madeira,9114404.262,291240.722,2013,mar,28.10557786947498
Cajueiro,9113978.874,291787.251,2013,mar,27.572212137793205
Campina do Barreto,9113360.156,292045.138,2013,mar,29.1946277478717
Peixinhos,9113079.242,292663.795,2013,mar,27.441658202616217
Arruda,9112577.585,290778.65,2013,mar,27.06236433207276
Encruzilhada,9111342.984,291147.432,2013,mar,30.41733804019606
Ponto de Parada,9111944.964,291203.258,2013,mar,28.152900352904048
FundÃ£o,9113692.115,291141.885,2013,mar,27.27376544901132
HipÃ³dromo,9111681.871,291492.858,2013,mar,26.032380134593115
Rosarinho,9111613.61,290381.157,2013,mar,28.6026874377684
TorreÃ£o,9110784.651,292131.119,2013,mar,27.406713206720607
Campo Grande,9111851.014,291827.584,2013,mar,28.12444541630679
Alto Santa Terezinha,9113598.2,289883.467,2013,mar,28.849340632165745
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,mar,30.054019764042
Derby,9108891.462,290104.934,2013,mar,26.90505574362379
GraÃ§as,9110255.798,289708.079,2013,mar,26.90625461615785
Espinheiro,9110331.328,291132.224,2013,mar,28.92143179901352
Aflitos,9110761.843,290578.478,2013,mar,26.819311468097823
Jaqueira,9111017.043,289466.588,2013,mar,28.73396026374907
Tamarineira,9111760.594,289914.716,2013,mar,27.906986510789096
Santana,9110759.51,288467.83,2013,mar,28.14169906614621
Parnamirim,9111469.017,288892.196,2013,mar,28.31761292286378
Casa Forte,9111477.721,288043.907,2013,mar,27.192062234147738
PoÃ§o da Panela,9111288.519,287134.705,2013,mar,27.44749769930156
Casa Amarela,9112326.465,287770.32,2013,mar,28.12346358518215
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,mar,27.249147632947786
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,mar,25.5462920202313
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,mar,28.86588804117013
Vasco da Gama,9113922.665,287550.762,2013,mar,26.479737685143014
Monteiro,9112251.966,286935.676,2013,mar,28.46101207521743
Apipucos,9113185.175,285711.387,2013,mar,27.916418570330624
Alto do MandÃº,9112720.118,286967.594,2013,mar,28.306416784344528
SÃ­tio dos Pintos,9113652.981,283248.377,2013,mar,25.951677107730923
CÃ³rrego do Jenipapo,9114931.748,285628.687,2013,mar,25.781430745946416
Dois IrmÃ£os,9114316.891,283046.585,2013,mar,28.739515343725163
Macaxeira,9113929.124,286266.928,2013,mar,28.520759165555145
Nova Descoberta,9114374.078,285455.447,2013,mar,27.68287883811938
Brejo de Beberibe,9115426.776,287368.207,2013,mar,25.472120352158136
Guabiraba,9118925.116,280472.66,2013,mar,26.952241039915148
Brejo de Guabiraba,9116011.252,286470.068,2013,mar,26.63366116058336
Passarinho,9117604.478,286529.856,2013,mar,28.97294170141251
Mangabeira,9112583.36,290041.311,2013,mar,27.289409508099386
VÃ¡rzea Baixo,9112566.575,286421.591,2013,mar,28.18360233614268
VÃ¡rzea UR7,9111147.548,281788.536,2013,mar,28.002664410534056
CaxangÃ¡,9112046.853,283641.068,2013,mar,27.56811345761419
Iputinga,9111218.811,284743.585,2013,mar,27.134070115874373
Engenho do Meio,9108934.504,284977.522,2013,mar,26.7926823247534
TorrÃµes,9108474.182,285633.242,2013,mar,28.21067591489289
Cordeiro,9109569.979,286498.08,2013,mar,28.013001549861052
Zumbi,9109369.482,288172.472,2013,mar,27.30060745885111
Torre,9110457.305,288948.15,2013,mar,28.56237637431807
Prado,9108489.273,288218.34,2013,mar,27.302555142294857
Madalena,9109260.52,288708.035,2013,mar,26.8065085580149
Ilha do Retiro,9108073.724,289620.413,2013,mar,26.830280359306776
VÃ¡rzea Brasilit,9110245.917,284310.527,2013,mar,27.387614041073967
Cidade UniversitÃ¡ria,9109225.991,284041.371,2013,mar,28.97653615848353
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2013,mar,29.376736941147044
Afogados (Marrom GlacÃª),9106094.768,289066.699,2013,mar,26.90410402159304
Afogados,9106757.379,287276.756,2013,mar,27.32527516383833
Bongi,9108001.134,287967.704,2013,mar,26.85314227234692
San Martin,9107597.587,286249.826,2013,mar,30.41764610759489
Mustardinha,9107309.05,288019.099,2013,mar,28.434412348746896
Mangueira,9106752.433,287877.617,2013,mar,28.75725730293192
EstÃ¢ncia,9105779.586,286336.174,2013,mar,28.299138538271876
JiquiÃ¡,9105785.996,286821.099,2013,mar,29.18661705127102
CaÃ§ote,9104102.268,286696.977,2013,mar,26.89100448773198
Areias,9104721.352,286348.888,2013,mar,27.04293698393995
TejipiÃ³,9105212.347,283469.404,2013,mar,28.581057158119886
Sancho,9105806.562,283345.513,2013,mar,28.984866349924925
Barro,9104276.244,283228.614,2013,mar,28.023118408759693
Coqueiral,9105579.969,282521.737,2013,mar,26.64638793309804
Curado,9107299.958,282026.143,2013,mar,26.41375690254558
TotÃ³,9106028.466,282845.232,2013,mar,27.061973273015752
Jardim SÃ£o Paulo,9106091.212,284789.366,2013,mar,27.94944129248124
BrasÃ­lia Teimosa,9105867.58,291910.581,2013,mar,26.951729631798536
Pina,9104526.606,289352.098,2013,mar,27.425003534375108
Imbiribeira,9103325.289,287372.583,2013,mar,28.51010069027557
Boa Viagem,9101159.587,286709.856,2013,mar,27.36433016700112
Ipsep,9103041.538,287270.038,2013,mar,27.229675302847628
Ibura,9102102.397,285143.988,2013,mar,29.004562948902155
Ibura Vila do Sesi,9103077.514,286055.398,2013,mar,28.24360816338168
Ibura Parque,9103162.275,285659.265,2013,mar,25.38369697026692
JordÃ£o,9100101.151,286086.751,2013,mar,27.64699610325798
Cohab UR5,9100700.205,285154.725,2013,mar,27.34028963714319
Cohab UR4,9100700.825,285154.722,2013,mar,28.326304286514038
Cohab UR10,9100697.345,284430.969,2013,mar,28.111643299511645
Cohab TrÃªs Carneiros,9101176.409,284411.063,2013,mar,28.88185569667228
Cohab UR2,9101678.284,284448.852,2013,mar,26.48399360005825
Cohab UR3,9102297.398,284375.691,2013,mar,26.67912122168181
Cohab Monte Verde,9102393.38,283809.922,2013,mar,29.66400214935942
UR1,9101905.325,285328.723,2013,mar,27.37276460114345
