bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2010,ago,23.8545920812541
SÃ£o JosÃ©,9106966.415,291028.633,2010,ago,22.23131284163305
Recife Antigo,9109085.741,292919.623,2010,ago,23.48300101994624
Cabanga,9106406.495,290656.46,2010,ago,24.56594556249466
Coelhos,9107760.014,291308.772,2010,ago,24.243410589584123
Ilha do Leite,9107978.96,291077.482,2010,ago,24.275870870391064
PaissandÃº,9108194.842,290416.08,2010,ago,24.194136678093265
Ilha Joana Bezerra,9107310.114,290425.748,2010,ago,23.45674985425647
Boa Vista,9109077.387,290876.732,2010,ago,22.513306496825347
Soledade,9108960.796,291276.183,2010,ago,25.00360243966615
Santo Amaro,9109946.116,291880.247,2010,ago,24.319182449975155
Dois Unidos,9115506.345,288388.799,2010,ago,23.820595043975125
Beberibe,9114586.482,290525.705,2010,ago,23.566590031531337
Linha do Tiro,9114233.62,289504.946,2010,ago,23.859876427815376
Ãgua Fria (Plana),9113172.84,291071.501,2010,ago,24.239898721389324
Ãgua Fria (Alta),9113472.429,290156.813,2010,ago,25.32063728537944
Porto da Madeira,9114404.262,291240.722,2010,ago,23.009958573701404
Cajueiro,9113978.874,291787.251,2010,ago,22.293033214112413
Campina do Barreto,9113360.156,292045.138,2010,ago,24.25833456133529
Peixinhos,9113079.242,292663.795,2010,ago,23.682589643433914
Arruda,9112577.585,290778.65,2010,ago,24.8112610623956
Encruzilhada,9111342.984,291147.432,2010,ago,24.75697012564776
Ponto de Parada,9111944.964,291203.258,2010,ago,22.52533062733272
FundÃ£o,9113692.115,291141.885,2010,ago,23.96655954016164
HipÃ³dromo,9111681.871,291492.858,2010,ago,24.0747952982883
Rosarinho,9111613.61,290381.157,2010,ago,23.599852155908863
TorreÃ£o,9110784.651,292131.119,2010,ago,23.109781629421036
Campo Grande,9111851.014,291827.584,2010,ago,24.519287172147827
Alto Santa Terezinha,9113598.2,289883.467,2010,ago,23.68086832757443
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,ago,23.16272763529956
Derby,9108891.462,290104.934,2010,ago,24.244887400256932
GraÃ§as,9110255.798,289708.079,2010,ago,24.49666684561201
