bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2012,mai,25.65383357322468
SÃ£o JosÃ©,9106966.415,291028.633,2012,mai,25.07806244041717
Recife Antigo,9109085.741,292919.623,2012,mai,26.09613109545139
Cabanga,9106406.495,290656.46,2012,mai,26.338140872671254
Coelhos,9107760.014,291308.772,2012,mai,27.48623665526312
Ilha do Leite,9107978.96,291077.482,2012,mai,26.567861279389856
PaissandÃº,9108194.842,290416.08,2012,mai,24.18135617805967
Ilha Joana Bezerra,9107310.114,290425.748,2012,mai,25.87075201792172
Boa Vista,9109077.387,290876.732,2012,mai,26.564662978374574
Soledade,9108960.796,291276.183,2012,mai,27.52642745065913
Santo Amaro,9109946.116,291880.247,2012,mai,24.43793877102597
Dois Unidos,9115506.345,288388.799,2012,mai,26.104272398017272
Beberibe,9114586.482,290525.705,2012,mai,25.358931679674274
Linha do Tiro,9114233.62,289504.946,2012,mai,26.97787195468075
Ãgua Fria (Plana),9113172.84,291071.501,2012,mai,27.6358510013276
Ãgua Fria (Alta),9113472.429,290156.813,2012,mai,26.56264756672316
Porto da Madeira,9114404.262,291240.722,2012,mai,24.1482006926018
Cajueiro,9113978.874,291787.251,2012,mai,26.711462162025384
Campina do Barreto,9113360.156,292045.138,2012,mai,24.962283129892917
Peixinhos,9113079.242,292663.795,2012,mai,25.192132044007987
Arruda,9112577.585,290778.65,2012,mai,25.77799342599677
Encruzilhada,9111342.984,291147.432,2012,mai,25.7435152754542
Ponto de Parada,9111944.964,291203.258,2012,mai,25.92636299891087
FundÃ£o,9113692.115,291141.885,2012,mai,25.1666352272879
HipÃ³dromo,9111681.871,291492.858,2012,mai,24.503670767797058
Rosarinho,9111613.61,290381.157,2012,mai,26.35249521511433
TorreÃ£o,9110784.651,292131.119,2012,mai,27.288920958631948
Campo Grande,9111851.014,291827.584,2012,mai,24.39205247581122
Alto Santa Terezinha,9113598.2,289883.467,2012,mai,23.58867872029027
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,mai,24.341189435675084
Derby,9108891.462,290104.934,2012,mai,25.69855840838784
GraÃ§as,9110255.798,289708.079,2012,mai,27.48684657737547
Espinheiro,9110331.328,291132.224,2012,mai,27.13778026891392
Aflitos,9110761.843,290578.478,2012,mai,26.903645682216837
Jaqueira,9111017.043,289466.588,2012,mai,25.7433919017146
Tamarineira,9111760.594,289914.716,2012,mai,24.888538945975775
Santana,9110759.51,288467.83,2012,mai,26.838735689034863
Parnamirim,9111469.017,288892.196,2012,mai,25.183517577054868
Casa Forte,9111477.721,288043.907,2012,mai,23.505039141355656
PoÃ§o da Panela,9111288.519,287134.705,2012,mai,25.02802489205803
Casa Amarela,9112326.465,287770.32,2012,mai,27.21488591779612
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2012,mai,26.05295433826936
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2012,mai,24.40594951964304
Alto JosÃ© do Pinho,9112751.629,289283.565,2012,mai,25.287972089055494
Vasco da Gama,9113922.665,287550.762,2012,mai,23.85606579175136
Monteiro,9112251.966,286935.676,2012,mai,24.653932699644557
Apipucos,9113185.175,285711.387,2012,mai,25.803193435500148
Alto do MandÃº,9112720.118,286967.594,2012,mai,26.026107010201866
SÃ­tio dos Pintos,9113652.981,283248.377,2012,mai,25.856289156124934
CÃ³rrego do Jenipapo,9114931.748,285628.687,2012,mai,25.740436314555627
Dois IrmÃ£os,9114316.891,283046.585,2012,mai,25.114575792575327
Macaxeira,9113929.124,286266.928,2012,mai,25.959180183303435
Nova Descoberta,9114374.078,285455.447,2012,mai,25.254068374260456
Brejo de Beberibe,9115426.776,287368.207,2012,mai,24.83012552969328
Guabiraba,9118925.116,280472.66,2012,mai,25.21886412079913
Brejo de Guabiraba,9116011.252,286470.068,2012,mai,26.3948843732392
Passarinho,9117604.478,286529.856,2012,mai,24.78015093315279
Mangabeira,9112583.36,290041.311,2012,mai,25.25543519353925
VÃ¡rzea Baixo,9112566.575,286421.591,2012,mai,27.87873457123017
VÃ¡rzea UR7,9111147.548,281788.536,2012,mai,26.096286640741692
CaxangÃ¡,9112046.853,283641.068,2012,mai,25.22377958204623
Iputinga,9111218.811,284743.585,2012,mai,23.59808656138192
Engenho do Meio,9108934.504,284977.522,2012,mai,24.180126820198492
TorrÃµes,9108474.182,285633.242,2012,mai,25.97129400913568
Cordeiro,9109569.979,286498.08,2012,mai,24.276714096934366
Zumbi,9109369.482,288172.472,2012,mai,28.852215368610388
Torre,9110457.305,288948.15,2012,mai,26.104366390100115
Prado,9108489.273,288218.34,2012,mai,25.391396872728325
Madalena,9109260.52,288708.035,2012,mai,25.58854480696189
Ilha do Retiro,9108073.724,289620.413,2012,mai,26.165741520750377
VÃ¡rzea Brasilit,9110245.917,284310.527,2012,mai,26.50477615269168
Cidade UniversitÃ¡ria,9109225.991,284041.371,2012,mai,25.18416538058335
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2012,mai,26.278593395273003
Afogados (Marrom GlacÃª),9106094.768,289066.699,2012,mai,27.163167036642776
