bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2012,dez,26.277693328212617
SÃ£o JosÃ©,9106966.415,291028.633,2012,dez,26.55299420204076
Recife Antigo,9109085.741,292919.623,2012,dez,27.55245797622806
Cabanga,9106406.495,290656.46,2012,dez,27.691287584406425
Coelhos,9107760.014,291308.772,2012,dez,28.294950797173584
Ilha do Leite,9107978.96,291077.482,2012,dez,28.164855555192556
PaissandÃº,9108194.842,290416.08,2012,dez,26.85288592877761
Ilha Joana Bezerra,9107310.114,290425.748,2012,dez,26.89983421857252
Boa Vista,9109077.387,290876.732,2012,dez,26.022841422398667
Soledade,9108960.796,291276.183,2012,dez,28.765597538520577
Santo Amaro,9109946.116,291880.247,2012,dez,27.667039001737955
Dois Unidos,9115506.345,288388.799,2012,dez,27.695083344938336
Beberibe,9114586.482,290525.705,2012,dez,24.704986975553854
Linha do Tiro,9114233.62,289504.946,2012,dez,26.40094780963373
Ãgua Fria (Plana),9113172.84,291071.501,2012,dez,27.139452536620183
Ãgua Fria (Alta),9113472.429,290156.813,2012,dez,28.683105019966757
Porto da Madeira,9114404.262,291240.722,2012,dez,25.875856635163547
Cajueiro,9113978.874,291787.251,2012,dez,27.36049074115171
Campina do Barreto,9113360.156,292045.138,2012,dez,26.03327626261862
Peixinhos,9113079.242,292663.795,2012,dez,28.28234872164818
Arruda,9112577.585,290778.65,2012,dez,27.63223566279604
Encruzilhada,9111342.984,291147.432,2012,dez,26.19188196684987
Ponto de Parada,9111944.964,291203.258,2012,dez,28.10785517786011
FundÃ£o,9113692.115,291141.885,2012,dez,24.79197814700266
HipÃ³dromo,9111681.871,291492.858,2012,dez,28.42840476252165
Rosarinho,9111613.61,290381.157,2012,dez,28.418000489519383
TorreÃ£o,9110784.651,292131.119,2012,dez,28.018473171678835
Campo Grande,9111851.014,291827.584,2012,dez,26.45835223482745
Alto Santa Terezinha,9113598.2,289883.467,2012,dez,27.884128370844493
Bomba do HemetÃ©rio,9112880.579,289851.021,2012,dez,27.029600262411257
Derby,9108891.462,290104.934,2012,dez,27.36541818104594
GraÃ§as,9110255.798,289708.079,2012,dez,25.494664534082084
Espinheiro,9110331.328,291132.224,2012,dez,26.23526598157722
Aflitos,9110761.843,290578.478,2012,dez,27.366379836758863
Jaqueira,9111017.043,289466.588,2012,dez,27.255148452404317
Tamarineira,9111760.594,289914.716,2012,dez,26.429149482332196
