bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2010,fev,27.22394430015232
SÃ£o JosÃ©,9106966.415,291028.633,2010,fev,29.231688031290997
Recife Antigo,9109085.741,292919.623,2010,fev,27.88128974051662
Cabanga,9106406.495,290656.46,2010,fev,25.723544710857244
Coelhos,9107760.014,291308.772,2010,fev,27.26464212346113
Ilha do Leite,9107978.96,291077.482,2010,fev,26.847247733687723
PaissandÃº,9108194.842,290416.08,2010,fev,28.07671729742792
Ilha Joana Bezerra,9107310.114,290425.748,2010,fev,27.114243676859456
Boa Vista,9109077.387,290876.732,2010,fev,27.79372784199812
Soledade,9108960.796,291276.183,2010,fev,29.389015942926505
Santo Amaro,9109946.116,291880.247,2010,fev,27.92789461550921
Dois Unidos,9115506.345,288388.799,2010,fev,29.169892189670232
Beberibe,9114586.482,290525.705,2010,fev,28.370156113157957
Linha do Tiro,9114233.62,289504.946,2010,fev,28.363008052857275
Ãgua Fria (Plana),9113172.84,291071.501,2010,fev,26.56761148542933
Ãgua Fria (Alta),9113472.429,290156.813,2010,fev,29.660256662115923
Porto da Madeira,9114404.262,291240.722,2010,fev,26.756309831280863
Cajueiro,9113978.874,291787.251,2010,fev,29.41225346629093
Campina do Barreto,9113360.156,292045.138,2010,fev,28.92856722016117
Peixinhos,9113079.242,292663.795,2010,fev,27.9030905204814
Arruda,9112577.585,290778.65,2010,fev,28.45671303983094
Encruzilhada,9111342.984,291147.432,2010,fev,27.44329844423956
Ponto de Parada,9111944.964,291203.258,2010,fev,25.6463454458949
FundÃ£o,9113692.115,291141.885,2010,fev,28.06010417314383
HipÃ³dromo,9111681.871,291492.858,2010,fev,27.093424323896706
Rosarinho,9111613.61,290381.157,2010,fev,27.487859460058196
TorreÃ£o,9110784.651,292131.119,2010,fev,27.1446515547462
Campo Grande,9111851.014,291827.584,2010,fev,29.68825385117975
Alto Santa Terezinha,9113598.2,289883.467,2010,fev,27.508427910422235
Bomba do HemetÃ©rio,9112880.579,289851.021,2010,fev,27.36118718222169
Derby,9108891.462,290104.934,2010,fev,28.04670082612456
