bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2013,ago,25.22040895667157
SÃ£o JosÃ©,9106966.415,291028.633,2013,ago,24.67727433780107
Recife Antigo,9109085.741,292919.623,2013,ago,25.49222328728664
Cabanga,9106406.495,290656.46,2013,ago,23.147025084501745
Coelhos,9107760.014,291308.772,2013,ago,24.778770117801532
Ilha do Leite,9107978.96,291077.482,2013,ago,22.82723425221433
PaissandÃº,9108194.842,290416.08,2013,ago,23.3058978607841
Ilha Joana Bezerra,9107310.114,290425.748,2013,ago,23.61601828763997
Boa Vista,9109077.387,290876.732,2013,ago,24.735263615171128
Soledade,9108960.796,291276.183,2013,ago,24.28463874774024
Santo Amaro,9109946.116,291880.247,2013,ago,25.61433963790465
Dois Unidos,9115506.345,288388.799,2013,ago,24.52879504201632
Beberibe,9114586.482,290525.705,2013,ago,21.362180820072016
Linha do Tiro,9114233.62,289504.946,2013,ago,25.94861714894534
Ãgua Fria (Plana),9113172.84,291071.501,2013,ago,23.16626365356674
Ãgua Fria (Alta),9113472.429,290156.813,2013,ago,22.80560665534394
Porto da Madeira,9114404.262,291240.722,2013,ago,22.407899467233875
Cajueiro,9113978.874,291787.251,2013,ago,24.10970098006694
Campina do Barreto,9113360.156,292045.138,2013,ago,23.96058460510751
Peixinhos,9113079.242,292663.795,2013,ago,24.33902624770551
Arruda,9112577.585,290778.65,2013,ago,25.15320168063739
Encruzilhada,9111342.984,291147.432,2013,ago,24.422842728081147
Ponto de Parada,9111944.964,291203.258,2013,ago,23.690741338823877
FundÃ£o,9113692.115,291141.885,2013,ago,25.46612038758344
HipÃ³dromo,9111681.871,291492.858,2013,ago,23.909102370195416
Rosarinho,9111613.61,290381.157,2013,ago,24.73656908480028
TorreÃ£o,9110784.651,292131.119,2013,ago,23.506312148498303
Campo Grande,9111851.014,291827.584,2013,ago,24.801256547966226
Alto Santa Terezinha,9113598.2,289883.467,2013,ago,23.53419299706236
Bomba do HemetÃ©rio,9112880.579,289851.021,2013,ago,26.17810726195656
Derby,9108891.462,290104.934,2013,ago,23.833611112570484
GraÃ§as,9110255.798,289708.079,2013,ago,25.12198983546104
Espinheiro,9110331.328,291132.224,2013,ago,25.49925916471838
Aflitos,9110761.843,290578.478,2013,ago,23.17686131108209
Jaqueira,9111017.043,289466.588,2013,ago,24.480870610207607
Tamarineira,9111760.594,289914.716,2013,ago,22.61351531104076
Santana,9110759.51,288467.83,2013,ago,24.304842796764028
Parnamirim,9111469.017,288892.196,2013,ago,23.544704623335942
Casa Forte,9111477.721,288043.907,2013,ago,23.75948526535413
PoÃ§o da Panela,9111288.519,287134.705,2013,ago,24.30459749068546
Casa Amarela,9112326.465,287770.32,2013,ago,23.55636302236815
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2013,ago,23.616606488034957
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2013,ago,22.11709394606421
Alto JosÃ© do Pinho,9112751.629,289283.565,2013,ago,24.288077468835336
Vasco da Gama,9113922.665,287550.762,2013,ago,22.28479356816703
