bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2014,dez,26.34808347706444
SÃ£o JosÃ©,9106966.415,291028.633,2014,dez,25.95847817488629
Recife Antigo,9109085.741,292919.623,2014,dez,24.5849027610118
Cabanga,9106406.495,290656.46,2014,dez,26.25889144469793
Coelhos,9107760.014,291308.772,2014,dez,27.08298956114021
Ilha do Leite,9107978.96,291077.482,2014,dez,27.28541937214089
PaissandÃº,9108194.842,290416.08,2014,dez,25.8669447226482
Ilha Joana Bezerra,9107310.114,290425.748,2014,dez,27.872819229579527
Boa Vista,9109077.387,290876.732,2014,dez,25.69371010400357
Soledade,9108960.796,291276.183,2014,dez,25.741523125409756
Santo Amaro,9109946.116,291880.247,2014,dez,25.80776086804176
Dois Unidos,9115506.345,288388.799,2014,dez,28.06762224859694
Beberibe,9114586.482,290525.705,2014,dez,29.18223389860785
Linha do Tiro,9114233.62,289504.946,2014,dez,25.66642004702419
Ãgua Fria (Plana),9113172.84,291071.501,2014,dez,26.303203232748636
Ãgua Fria (Alta),9113472.429,290156.813,2014,dez,27.766286285588503
Porto da Madeira,9114404.262,291240.722,2014,dez,28.09679678959251
Cajueiro,9113978.874,291787.251,2014,dez,26.91738136606985
Campina do Barreto,9113360.156,292045.138,2014,dez,25.898573691848284
Peixinhos,9113079.242,292663.795,2014,dez,26.106032210481867
Arruda,9112577.585,290778.65,2014,dez,27.57568174437956
Encruzilhada,9111342.984,291147.432,2014,dez,26.23003257963453
Ponto de Parada,9111944.964,291203.258,2014,dez,27.135217098183585
FundÃ£o,9113692.115,291141.885,2014,dez,24.76914794064599
HipÃ³dromo,9111681.871,291492.858,2014,dez,27.20726029757049
Rosarinho,9111613.61,290381.157,2014,dez,26.217186092969232
TorreÃ£o,9110784.651,292131.119,2014,dez,25.5793230205107
Campo Grande,9111851.014,291827.584,2014,dez,25.918742491365062
Alto Santa Terezinha,9113598.2,289883.467,2014,dez,25.94457521445383
Bomba do HemetÃ©rio,9112880.579,289851.021,2014,dez,26.037714279578573
Derby,9108891.462,290104.934,2014,dez,25.70022342004901
GraÃ§as,9110255.798,289708.079,2014,dez,27.35995406851738
Espinheiro,9110331.328,291132.224,2014,dez,26.49255060948952
Aflitos,9110761.843,290578.478,2014,dez,28.526228866873947
Jaqueira,9111017.043,289466.588,2014,dez,26.71844342016246
Tamarineira,9111760.594,289914.716,2014,dez,28.2718939718288
Santana,9110759.51,288467.83,2014,dez,29.42994478397945
Parnamirim,9111469.017,288892.196,2014,dez,27.069699582228463
Casa Forte,9111477.721,288043.907,2014,dez,25.85498887533994
PoÃ§o da Panela,9111288.519,287134.705,2014,dez,25.031998819871003
Casa Amarela,9112326.465,287770.32,2014,dez,27.22183961353929
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2014,dez,25.61735286871301
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2014,dez,25.4340860147448
Alto JosÃ© do Pinho,9112751.629,289283.565,2014,dez,27.338929270013185
Vasco da Gama,9113922.665,287550.762,2014,dez,27.91827739166219
Monteiro,9112251.966,286935.676,2014,dez,27.81802814104542
Apipucos,9113185.175,285711.387,2014,dez,27.876476492402443
Alto do MandÃº,9112720.118,286967.594,2014,dez,25.76813815069857
SÃ­tio dos Pintos,9113652.981,283248.377,2014,dez,25.944313275628875
CÃ³rrego do Jenipapo,9114931.748,285628.687,2014,dez,26.108923102522485
Dois IrmÃ£os,9114316.891,283046.585,2014,dez,29.23734086197654
Macaxeira,9113929.124,286266.928,2014,dez,24.44241621907782
Nova Descoberta,9114374.078,285455.447,2014,dez,26.695841060812505
Brejo de Beberibe,9115426.776,287368.207,2014,dez,26.85454500545645
Guabiraba,9118925.116,280472.66,2014,dez,24.943146881419548
Brejo de Guabiraba,9116011.252,286470.068,2014,dez,28.448768456954223
Passarinho,9117604.478,286529.856,2014,dez,26.62026521282286
Mangabeira,9112583.36,290041.311,2014,dez,26.0949069274067
VÃ¡rzea Baixo,9112566.575,286421.591,2014,dez,26.81720844101571
VÃ¡rzea UR7,9111147.548,281788.536,2014,dez,26.28646736736616
CaxangÃ¡,9112046.853,283641.068,2014,dez,28.546858862726083
Iputinga,9111218.811,284743.585,2014,dez,25.879153244694997
Engenho do Meio,9108934.504,284977.522,2014,dez,27.343079579913404
