bairro,latitude,longitude,ano,mes,temperatura
Santo AntÃ´nio,9108146.872,292305.893,2016,jun,24.29655144529556
SÃ£o JosÃ©,9106966.415,291028.633,2016,jun,23.617776430071856
Recife Antigo,9109085.741,292919.623,2016,jun,23.737891514180543
Cabanga,9106406.495,290656.46,2016,jun,23.85876742785764
Coelhos,9107760.014,291308.772,2016,jun,25.08967577062362
Ilha do Leite,9107978.96,291077.482,2016,jun,24.614895438921675
PaissandÃº,9108194.842,290416.08,2016,jun,23.31185927174272
Ilha Joana Bezerra,9107310.114,290425.748,2016,jun,26.48648544897078
Boa Vista,9109077.387,290876.732,2016,jun,26.87592820626317
Soledade,9108960.796,291276.183,2016,jun,25.444742142073004
Santo Amaro,9109946.116,291880.247,2016,jun,22.925114815553187
Dois Unidos,9115506.345,288388.799,2016,jun,25.82227318832391
Beberibe,9114586.482,290525.705,2016,jun,24.37883377267412
Linha do Tiro,9114233.62,289504.946,2016,jun,23.72294644332758
Ãgua Fria (Plana),9113172.84,291071.501,2016,jun,25.1491506688722
Ãgua Fria (Alta),9113472.429,290156.813,2016,jun,24.03119762643974
Porto da Madeira,9114404.262,291240.722,2016,jun,23.913363785056955
Cajueiro,9113978.874,291787.251,2016,jun,25.961494275215536
Campina do Barreto,9113360.156,292045.138,2016,jun,23.996311199766545
Peixinhos,9113079.242,292663.795,2016,jun,25.166123138144453
Arruda,9112577.585,290778.65,2016,jun,24.43270598779755
Encruzilhada,9111342.984,291147.432,2016,jun,22.538516535565076
Ponto de Parada,9111944.964,291203.258,2016,jun,24.160241924567305
FundÃ£o,9113692.115,291141.885,2016,jun,24.42621769610325
HipÃ³dromo,9111681.871,291492.858,2016,jun,26.818720497380745
Rosarinho,9111613.61,290381.157,2016,jun,23.31904612071388
TorreÃ£o,9110784.651,292131.119,2016,jun,23.76674233738693
Campo Grande,9111851.014,291827.584,2016,jun,23.692977895169964
Alto Santa Terezinha,9113598.2,289883.467,2016,jun,26.42415292957235
Bomba do HemetÃ©rio,9112880.579,289851.021,2016,jun,23.25704262732792
Derby,9108891.462,290104.934,2016,jun,25.96287164753093
GraÃ§as,9110255.798,289708.079,2016,jun,25.342766614215584
Espinheiro,9110331.328,291132.224,2016,jun,26.544326845109698
Aflitos,9110761.843,290578.478,2016,jun,25.27047347564141
Jaqueira,9111017.043,289466.588,2016,jun,23.333826808847697
Tamarineira,9111760.594,289914.716,2016,jun,25.403029216070784
Santana,9110759.51,288467.83,2016,jun,26.207655324377328
Parnamirim,9111469.017,288892.196,2016,jun,25.978529663527663
Casa Forte,9111477.721,288043.907,2016,jun,26.51269383845834
PoÃ§o da Panela,9111288.519,287134.705,2016,jun,24.91180735805008
Casa Amarela,9112326.465,287770.32,2016,jun,25.2915183404656
Alto JosÃ© BonifÃ¡cio,9113759.53,288635.574,2016,jun,27.31829513803113
Morro da ConceiÃ§Ã£o,9112984.079,288535.632,2016,jun,24.16255042623026
Alto JosÃ© do Pinho,9112751.629,289283.565,2016,jun,25.57285597677663
Vasco da Gama,9113922.665,287550.762,2016,jun,25.302853181024904
Monteiro,9112251.966,286935.676,2016,jun,27.41282772255417
Apipucos,9113185.175,285711.387,2016,jun,23.98304051104421
Alto do MandÃº,9112720.118,286967.594,2016,jun,24.45499197131843
SÃ­tio dos Pintos,9113652.981,283248.377,2016,jun,25.45277899184604
CÃ³rrego do Jenipapo,9114931.748,285628.687,2016,jun,23.004220994885436
Dois IrmÃ£os,9114316.891,283046.585,2016,jun,23.42934360539364
Macaxeira,9113929.124,286266.928,2016,jun,24.122090548770576
Nova Descoberta,9114374.078,285455.447,2016,jun,25.036543010131123
Brejo de Beberibe,9115426.776,287368.207,2016,jun,24.87269128800276
Guabiraba,9118925.116,280472.66,2016,jun,25.333884666837275
Brejo de Guabiraba,9116011.252,286470.068,2016,jun,26.420556041943826
Passarinho,9117604.478,286529.856,2016,jun,24.22532034181529
Mangabeira,9112583.36,290041.311,2016,jun,24.50575530250956
VÃ¡rzea Baixo,9112566.575,286421.591,2016,jun,24.450993843842895
VÃ¡rzea UR7,9111147.548,281788.536,2016,jun,25.920482171499756
CaxangÃ¡,9112046.853,283641.068,2016,jun,26.44067932203738
Iputinga,9111218.811,284743.585,2016,jun,26.928245283365158
Engenho do Meio,9108934.504,284977.522,2016,jun,24.3484831407488
TorrÃµes,9108474.182,285633.242,2016,jun,22.30701732643969
Cordeiro,9109569.979,286498.08,2016,jun,24.16010921673889
Zumbi,9109369.482,288172.472,2016,jun,25.27325736760553
Torre,9110457.305,288948.15,2016,jun,24.420417703634936
Prado,9108489.273,288218.34,2016,jun,26.39403515527658
Madalena,9109260.52,288708.035,2016,jun,24.92290428893024
Ilha do Retiro,9108073.724,289620.413,2016,jun,26.511382525369864
VÃ¡rzea Brasilit,9110245.917,284310.527,2016,jun,25.076744104766824
Cidade UniversitÃ¡ria,9109225.991,284041.371,2016,jun,23.806820647824487
Afogados (Ilha de SÃ£o Miguel),9106276.438,288602.862,2016,jun,25.225920285719628
Afogados (Marrom GlacÃª),9106094.768,289066.699,2016,jun,26.273887501782195
