bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,1.4776270485262342,1.1352110463460499,2.851395902714772,1.348326089031383,1.442008178272494,1.7296033485629931,0.9565200782616574,0.17862750194442745,6.130947971206782,1.478154369286821,0.3048527243987955,3.590688672477386
São José,9106966.415,291028.633,2.2359779077822624,5.775084370837098,1.211262618882573,0.16805784016577152,0.3589975246684798,1.7856061034123683,1.4833714807898404,0.797293732138117,5.630279486612476,1.5953351042363075,4.266860771718404,2.1271440655444787
Recife Antigo,9109085.741,292919.623,2.136771792771855,1.0107176860417897,3.6342935581774682,1.119671334182549,1.4847737458876766,0.3961197926272595,2.9070451988129515,3.6893736419567413,3.5043496273158725,0.7555099794357083,1.0725853357373374,2.3937787131157795
Cabanga,9106406.495,290656.46,2.4035332305337556,0.1513092698812275,0.1129792724641645,1.4508867355262072,0.26755441385202205,1.3381503407589872,0.9075521197727912,2.2746694423474825,3.8915110057239684,3.6782454143149286,0.0001326158597354521,1.8205590282116877
Coelhos,9107760.014,291308.772,0.6947202576732756,2.0028184177707917,1.345819167039923,0.9528215046302629,2.552723330875766,5.806688698259393,2.8172687102734404,0.7419899643573276,1.3812453273784615,0.3459780520980471,2.782052883343876,1.6005588803326578
Ilha do Leite,9107978.96,291077.482,2.0388225335571715,2.3329501317267436,2.4764722684182168,0.267910118339558,0.22926686856104572,5.940754201295185,1.9722890447551926,1.1115525918901357,2.5331123699032467,1.2123850777279728,3.8634690612721245,3.897518880479523
Paissandú,9108194.842,290416.08,4.222265039088654,2.1655792101632017,3.9242136060447894,1.7589880526627786,2.8615193847704026,0.06950195219524935,0.298027693558816,4.852524824156388,1.9339054335320598,0.5165226975467303,0.6076476534859307,1.1291795623356125
Ilha Joana Bezerra,9107310.114,290425.748,0.75571207535071,1.1943738622477342,2.6308063780116164,1.9245343207545527,3.7058383476066346,1.5816082954905,0.7607598959639056,5.652235055679403,0.552301330281086,1.888272348276662,1.0986943723297156,2.9269704350606505
Boa Vista,9109077.387,290876.732,0.758285004667133,1.2385488266520075,1.5152279355466125,3.1039430828363965,1.6617141255882393,1.1612214536883776,1.712976073510119,0.5381492778261183,4.760043787048119,1.5355625422144055,2.644514128277667,4.00995353620922
Soledade,9108960.796,291276.183,1.7729630885442957,3.679263721005209,2.072020083429555,1.3919812955917759,0.11824372879402811,2.1062108971515197,3.021979741436259,0.6002529575844866,1.8417514381806945,0.20487747104240195,1.2203490997076432,3.904791087230623
Santo Amaro,9109946.116,291880.247,0.22271064612418034,0.0523065962208864,0.5853910257038673,1.5190914515155378,1.6507948094905434,5.50195162162832,2.85711458591799,0.6242784950667557,4.292987736928354,0.9356596614318943,1.6201636676638644,3.3086231596952755
Dois Unidos,9115506.345,288388.799,0.19946654118965346,4.981561362292924,4.069172403068441,3.4150468744689113,3.5369055920131056,0.4587187676046184,7.102332898209077,2.802007724205022,3.9787794276867383,3.2903415694541773,6.055843538904106,1.068551127999837
Beberibe,9114586.482,290525.705,1.79933262806431,0.2101037645071815,1.3666330578228687,0.035988108819980935,2.201152195213815,2.160745125121985,2.9623894780648827,3.4638805926296508,3.3674603483152747,2.872321893010335,1.2404801115061108,3.407507912805505
Linha do Tiro,9114233.62,289504.946,5.081888233694177,3.818596477674273,3.2035754956245976,0.6105351562762622,2.5358533744830893,0.4918454618322371,3.550804338757623,2.878099368838087,4.19777258399189,1.4807560422683719,5.355511988539822,5.36004021068562
Água Fria (Plana),9113172.84,291071.501,2.7018945538074366,0.3233568072007089,0.854837042554337,2.4097477676695997,2.2443350987974466,2.53718382934109,1.1578237809503267,0.02034800978782636,0.7974679756544472,2.5483910180961464,1.824873061268205,2.5390739195706846
Água Fria (Alta),9113472.429,290156.813,1.0236526387606848,1.295318978853476,2.8411686300107264,0.49882387934656913,1.5676935301548762,1.4230698177036631,5.55605463911162,6.134239265151667,4.125571895386239,2.212487634032838,2.059497941468243,3.7200457053201594
Porto da Madeira,9114404.262,291240.722,0.448171095789083,0.31458919070104496,0.07200477986148157,0.7868327737275003,2.896361275285737,2.0237342399985305,0.5436686812650149,0.6291871362556134,1.9752648811332179,1.4233942319447144,0.7285487781008071,0.4396793808755779
Cajueiro,9113978.874,291787.251,0.6425252120718474,2.171654645262149,1.366944555342473,0.22620232982186295,0.7130393707101047,3.346308039007761,1.2649145975367801,0.0812543012057958,2.8335914194532985,1.4287584207153128,2.3756560615634874,3.0969770485374073
Campina do Barreto,9113360.156,292045.138,1.8100423873534366,1.9640132105461439,1.830240459685854,3.401011963638938,2.1755917136470817,2.140065937467802,2.265623181790399,3.3106186518855782,0.49265737022833633,2.397602529730143,0.4681743039037083,3.3874401507729655
Peixinhos,9113079.242,292663.795,2.082033394405693,2.051736435603494,2.503483153236681,2.8083110880304685,1.444260233120493,1.3410662003114138,2.4125402979450166,0.8503763268741119,0.7679900722867394,1.394420453253808,1.0047615040256577,4.186737562514578
Arruda,9112577.585,290778.65,1.6650968157075932,2.1500304641922767,0.6266729441487384,1.407512107582069,1.5157475379435497,1.5356437607861315,3.505147078364536,0.6941783856707309,2.088521311805305,3.1874727398258393,1.66851622068932,2.7306797215128404
