bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,1.934240576019557,0.7450297266943303,2.4587217151910012,3.116826400471023,0.4136998985636804,0.3635713700522669,1.6443291843144374,2.758425280503494,1.9125029169089738,0.1656881186960788,1.3240627780745857,5.284189388453429
São José,9106966.415,291028.633,2.015761247909361,1.1223232484146144,3.030034685691025,0.9950217948019875,1.809926473298054,0.057584326081959514,1.326869434130546,2.1161464712089746,1.0852408316342095,0.1512311815507834,0.7022401461990899,1.4381123957843367
Recife Antigo,9109085.741,292919.623,1.885489622478494,1.18155980167931,3.777819987428159,0.00014770146433940035,2.0897665733897433,2.628442346954403,0.13445358198488067,2.058237993660992,0.6558406205145741,4.196681104142997,3.5112046092187414,1.3626399991913019
Cabanga,9106406.495,290656.46,1.0970238275567656,1.370499653284597,0.9062955523141135,1.1485137201465843,0.31463876795765056,2.9672115165130806,0.12832057583675516,1.0767435387645246,3.064629313319678,3.3899976507308267,2.4222501609201927,1.7440139263739
Coelhos,9107760.014,291308.772,1.2834248225693483,1.3127378857350358,0.1669273330594423,0.29338823782564893,1.9403018343780611,0.43724995753681606,0.0067987422495572325,2.208967804306901,0.3142456490312753,1.8893358155119877,0.2759210138681323,2.46517955825511
Ilha do Leite,9107978.96,291077.482,1.3108827991386838,2.8291588309700115,1.636349839046553,1.1361349320710614,0.5298334916850502,3.0480316272372834,1.557536212252962,5.623770656494578,4.256247020762555,0.7625406690502807,3.1238306776758886,2.9639317757883914
Paissandú,9108194.842,290416.08,0.7368767626062103,2.2635397507095947,1.9389526530588812,1.6325336902265957,1.3681183223985451,3.229027876649531,0.225567317205273,1.376149948845713,1.2368214028154536,4.7432707209158185,1.767829333684812,0.4961999170929283
Ilha Joana Bezerra,9107310.114,290425.748,1.1827783519523218,0.9998155232529998,0.6518538294072862,0.13474658988187704,0.5245465225527894,1.5749714226316285,3.145834861956258,0.5085451164912802,3.065631857439337,2.322126830113098,3.6929804543122,1.083910997323086
Boa Vista,9109077.387,290876.732,1.00234505802325,2.11158065449838,1.458574973535706,2.385252208438485,1.8920681922008145,1.9394342438480447,0.11900865909496838,3.544640691813134,2.6063267666914998,1.9422164867040754,1.2697277300253207,0.8917531282285326
Soledade,9108960.796,291276.183,0.962767227692865,1.0875663719653097,0.9846005888306637,0.2788989144960604,1.942423689867619,0.9550310092959751,0.8828296648323821,0.45609544630158694,1.203294932789576,1.7251827719539983,1.0728330812296971,1.6383481285127752
