bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,2.627146066039959,0.23609914553403422,0.9516145487201444,0.8102573650083813,2.741144600415294,0.5770365606436113,1.5019715546251702,0.1130651697036269,3.4906023493050338,2.1322227730861485,0.3069700574721619,4.647227595358773
São José,9106966.415,291028.633,0.4396538414508606,1.4086482254045145,1.004306665686766,0.22777300928676691,0.163287467457778,2.6893496212989882,1.3049534148763031,2.0986627313319115,1.269711303249478,3.3443884544594242,1.326362949951697,4.448805892316987
Recife Antigo,9109085.741,292919.623,1.1726810422840956,2.723710533318688,2.3502660523639545,1.6421586209096288,0.35072572834113847,0.5002496077590545,0.37479337236145316,1.1051410253557397,4.230709510211881,4.998835133913511,0.6275956118984993,3.8532773072448916
Cabanga,9106406.495,290656.46,2.985905517569363,1.108081563082756,1.2545911331325676,1.7441695713538161,2.289708945423287,0.05974984241866155,3.0181998309602625,3.0715359719489634,2.2288849213542177,1.4885493896100135,3.5150252993609064,0.7971944984439352
Coelhos,9107760.014,291308.772,2.3404265683600194,0.9651567463549895,0.9425700994238402,2.4445112283624897,0.23360521719291072,3.7312099445869222,3.0259782864314175,4.153027822876288,4.461503960497708,0.5044152709972942,3.45292529780141,0.7126495572254556
Ilha do Leite,9107978.96,291077.482,1.7960836318990148,1.3905900820256312,0.09726736197072361,0.20630157855455522,1.1539006551565139,0.8923981264040406,0.8670898697027936,0.08353603388081288,2.5900760245688854,4.705537162060737,1.543032998645839,0.38509608490804936
Paissandú,9108194.842,290416.08,0.1689800868531035,1.8821517884259105,3.317916950540514,0.4028732094937104,2.9501199332714476,1.7072977025152873,0.28856330919168305,2.9636389992536176,1.3131977762002511,0.2808573571967403,3.093210553640597,2.5226226074538514
Ilha Joana Bezerra,9107310.114,290425.748,3.1015113950274724,1.703111550957569,1.912567612987735,3.0164250432342783,1.1802864894946452,2.019494167670357,2.354500381302218,0.12115195352961994,2.964249505951682,4.412716836210182,0.35780709660573473,1.4514173368963492
Boa Vista,9109077.387,290876.732,1.9331898147795115,3.771515732504297,2.6549218331801248,0.21926050907952854,4.075473101043562,5.348353786815842,3.8046543751970496,1.131031672601116,2.5471133276951496,0.31854713378205,0.49822628448227,0.736081923073862
Soledade,9108960.796,291276.183,0.5028769272273246,1.5826484899604365,0.9103693159922838,2.612747045516081,1.0453263715114645,3.184832470884089,0.35540096155486367,0.12838191221535178,0.14777971465883177,1.9690401790258032,2.0029703732666464,0.566787095420314
Santo Amaro,9109946.116,291880.247,0.9503642930350534,1.5397129094069577,3.60277479514326,0.39620144521001244,1.7256663564752301,1.8643398409466545,0.7873320521171313,1.3648927167993792,2.8552470949492186,0.9292051017623102,3.4848768179029435,0.03878811283689143
Dois Unidos,9115506.345,288388.799,2.6730868099377534,0.014094186373827533,0.15737655185854638,0.9227949598542713,0.9439779185700194,0.6852903079829289,5.389797725407496,0.36606016334854474,0.19156400835034004,3.0729573798534733,1.0370035680615022,3.2229826287538232
Beberibe,9114586.482,290525.705,2.5365650889802263,1.6375252986691535,1.6545227487298408,2.3835004028334996,0.23329417839082045,0.30151950845382447,0.9179491595289422,4.011163379905767,3.7157752662587473,4.076912083566301,2.2178891067393036,1.7657770576661171
Linha do Tiro,9114233.62,289504.946,0.2151578699482808,3.4240483564104234,2.447978322249629,2.703252145579237,4.508650816739682,2.3907940712357707,0.5951236441311816,0.8464006608437777,3.979584790770694,1.9108442983735077,3.2253473025569637,1.9990043430541196
Água Fria (Plana),9113172.84,291071.501,1.9322607178599214,0.5699148895463727,0.6942599341987759,1.8700971792765595,0.611651313455167,0.17487457284962304,2.0331554660908537,1.9539262178273527,5.399552472105359,1.463645592533866,0.31258531533403033,1.313135001048075
Água Fria (Alta),9113472.429,290156.813,1.840986839148532,2.701093865550291,2.1759062020296973,1.1322329722494198,0.14918974690603426,0.39470269560896587,2.3036130910057464,3.689202250005861,1.420583222574895,3.8886592791792345,0.15387422454332755,0.6508537646081214
Porto da Madeira,9114404.262,291240.722,1.143130295079482,1.9834006846768764,1.7016860503655522,4.117337694291615,2.989323803222387,0.12823123509678114,1.7365179047053887,1.6887122396547398,0.677276949365444,2.6003643906723015,6.0947025334523754,0.33625702427874726
Cajueiro,9113978.874,291787.251,1.4225394722410143,4.595384710615182,0.7013695378266624,1.6455115664112356,0.07025204553710385,2.4860995456632047,1.939865960621168,1.6397449501493093,3.3721262938877166,0.03360698129011941,0.9423948006612213,1.5369576363145327
Campina do Barreto,9113360.156,292045.138,1.1761037094838311,2.5236270542205026,2.7354443124850993,3.020850117744454,1.7397194201363764,3.2370361893705666,5.522027752518933,0.319337778247081,4.1789678720821275,2.826377754819001,1.7921934866234046,0.25188843451201137
Peixinhos,9113079.242,292663.795,1.1956894901071093,0.2780489196368614,0.9931297097022155,2.23609240285544,2.15513891051265,0.7763876267112564,1.913194428170271,1.0870808739709035,2.8256284991349645,3.315104548682591,3.484587215602705,4.477814818964614
Arruda,9112577.585,290778.65,0.3407081656916042,1.9724709001401113,1.046600989611631,0.46779093224566104,1.771194960881385,3.343008769812278,2.108325157799792,4.933207472082907,0.328025394317228,5.46775909493936,0.1565603303648062,3.830744004346065
Encruzilhada,9111342.984,291147.432,1.6562316423441277,0.8563317969043027,0.014297810100766695,2.7655331542848236,1.6235114846523677,0.5517721678048089,3.1351687739628415,1.6590204942460454,2.3295945617010094,0.7782076697405791,2.5825688602307038,1.5858219203073634
Ponto de Parada,9111944.964,291203.258,1.2838626433345055,3.4906808456540777,0.15917903865081695,0.06538094150452922,4.430647877333239,1.1946606365629109,2.472608677476682,2.7636483113743098,1.9450045455817309,1.8877375862693586,1.7838013879668708,3.5380323348712577
Fundão,9113692.115,291141.885,0.2291347316174992,2.2147872677359786,1.0599102519888834,2.8926421023082396,0.3028352085765711,2.9547722110366266,2.143103651612946,3.8651945120738045,2.7021989508245894,0.32338766889428494,1.341486853962502,2.808516370349522
Hipódromo,9111681.871,291492.858,2.9550350591539987,1.9941841614861022,1.1824828367820392,0.0545992442759049,1.932214415579907,0.4329256999167548,2.8400841135083796,0.44887997895419973,2.1367585737808192,2.523641795142055,2.2836550781523046,2.961566544330118
Rosarinho,9111613.61,290381.157,1.545662670970149,0.26215276642097596,3.164955138033384,1.189571303996094,0.8468408736466857,1.083949522451451,3.6121146566154314,3.6656966663948682,1.405590344168356,1.4070282079331558,1.8419045427607752,2.255012643369576
Torreão,9110784.651,292131.119,0.7032150202505256,4.2363486158699155,1.3306469896125581,0.060544343229780306,2.7934312612524757,1.6826519463236198,0.6652904438948857,1.357136303765802,0.5561520352259726,1.3683914985700463,0.8846239317053357,4.044350424614609
Campo Grande,9111851.014,291827.584,2.091841313804201,0.07223985520377041,2.1226624423881413,1.2935681093262907,0.09039361936078016,0.5158075217151089,1.9433707410239534,0.30820171991725465,3.287876141067267,1.5265964616740721,2.617217659495318,3.471508267920545
