Bairro,latitude,longitude,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,predicao
Santo Antônio,-8.064006,-34.884682,0.0,25.02283247906077,25.96156689515739,151.39147206671743,55.91932185522106,1.9642979876615227,0.9928210633651072,69.78882276624795,70.88705663548654,0.0,25.781037987202357,24.0370294555667,204.6984923688283,67.36636068136613,2.8016192973927563,1.316521769359449,81.21901448078992,80.14686261348076,0.0,24.595153472791356,23.60482335129524,111.81228415265724,35.374894255342724,1.6960004053674202,1.8926669159349732,70.43090545510589,75.77854058495434,0.0,24.475464721918478,26.57831654977702,32.02913214133973,57.19306429915446,2.8884588131052142,1.3427903132520198,79.1708940056725,81.78730164997326,0.0,26.085511899193293,26.34808347706444,33.14622598276647,23.17339314617893,0.2845433573954488,1.0965650356651335,71.16639413305414,71.94143521195384,0.0,26.26211471240812,26.4950682815319,1.952146223448356,1.952146223448356,0.0,1.1887392296391897,70.93463956317203,69.1941518673849,2.0
São José,-8.074624,-34.896318,3.0,25.26783807242252,26.85868063104984,8.122703259657577,31.88034517161817,1.5560350590861485,3.0765160145067947,72.0265857218151,73.96424103973357,1.0,25.76112370432722,24.820535995100663,70.81898830194437,149.6211642066909,3.075221645090388,1.3856374025346687,76.93927002969512,77.91161473081034,2.0,24.311689854632032,24.33480959179919,18.519896974410983,113.12442195549242,1.949443919298364,0.4511824661968697,78.94516496721089,70.51145509935782,0.0,25.85039803707885,25.583167048602554,88.06374549929555,13.939082551651907,2.6717682818817994,3.145649817873198,80.38352703930073,79.45398786805494,0.0,26.037432018353524,25.95847817488629,39.16701986363419,36.65588648553639,0.3205865305089828,1.6584192192068627,70.50113594365986,61.820934893015696,5.0,27.83627847467725,25.43670727706806,0.2155454557728831,0.2155454557728831,0.0,2.464393015767884,74.32888218981353,74.36553585604264,3.0
Recife Antigo,-8.055544,-34.879076,0.0,26.30838440654802,27.46014765314644,48.05215255442969,82.54994534870212,0.7673049247737265,1.8588588476261576,77.16593406661491,75.34612936885851,0.0,24.148860620591424,23.516178668294494,65.52989134959606,112.00677217529427,1.0172088946311282,4.340005173431946,78.36901976331669,76.21013324044006,0.0,23.9075109672865,24.849659642758944,46.530575290514506,41.051294970834896,0.2405056610759592,0.5577650476008686,75.17178269347711,76.74734545555879,0.0,25.148209726974976,25.073413140609063,168.99005432770227,71.69945034514195,4.018558084117377,0.9278029560118656,78.39388729837091,74.30858786403729,0.0,26.57574744918813,24.5849027610118,5.168466353690226,35.287263695698805,5.775372636191679,1.6812028735881333,76.21778071123684,72.6629454676455,0.0,27.30465673692271,26.05891819642688,22.59404720817779,22.59404720817779,0.0,0.2249685933974594,70.05544141271018,71.28553981344803,2.0
Cabanga,-8.079671,-34.899717,3.0,23.896025290319976,26.696719603375534,36.95662929015049,28.79230901680498,2.390190971335917,0.1910417713372627,74.03694055176024,70.62706158124615,1.0,24.314381359231525,23.7786071261055,132.06596256107824,133.35191325758478,0.0347899915425007,3.749664793553659,76.64027361224109,77.94305508057052,2.0,22.553796550726773,23.67376971940952,159.33643719114627,22.894186926389768,2.586423921122832,2.6002018755564045,78.48928400442313,76.64411287472284,0.0,24.512078101385068,25.761231830877424,63.73389696202864,62.87112667219921,0.5985427534924992,1.251560872993279,77.28183975631167,78.6003660366992,0.0,27.5154744852048,26.25889144469793,19.628315019266505,33.19517527756332,2.059628862757974,0.2094568051943132,71.20359634634912,72.41100706026948,5.0,26.191564523159556,26.398486374068163,11.92744471342657,11.92744471342657,0.0,1.7990945577220858,71.52977614898377,73.31241489498301,3.0
Coelhos,-8.067462,-34.893743,9.0,27.883492601505942,26.68190586957469,4.026269155299836,113.66115693315156,1.2620819842817643,2.4211635645917244,72.02018392451028,74.15436093622122,3.0,26.438719986394084,24.523250563342984,47.56988086201377,151.14940496492062,0.364148165328885,3.0070595727689278,75.36345108195606,78.10200384569548,7.0,23.645517686694497,23.601400853233496,111.26926432939288,53.369736170749576,5.696881233474187,1.7181227299595816,77.51075354803594,78.2080241394048,7.0,25.92925095665144,24.49963252929519,69.73459185193104,30.957257247869794,1.446045117689077,2.579066250587212,73.4391396943477,76.3817593411082,7.0,22.957484031106556,27.08298956114021,11.2382248385804,40.193176498363925,0.5994495843564485,0.2134370019707474,72.25792681446703,66.15089802244461,15.0,27.01252413648246,26.44846117642454,26.492878840599605,26.492878840599605,0.0,1.2824808664911995,67.81898258109288,74.10507205571167,2.0
Ilha do Leite,-8.065473,-34.895832,9.0,27.849356738281266,26.20115137366857,28.62226306212296,23.67723095385314,1.169430206491127,1.505248248090067,75.23727934194574,69.06089256233238,3.0,24.0377944335479,25.325887898452915,84.14175291010412,77.82250931622454,0.9206472263282146,0.308249125802319,76.75787725222395,75.18350636024759,7.0,24.514227927878043,22.300636818516704,36.93522360080626,86.48003723137708,1.942269506662896,3.613331916482236,70.50867979628855,75.82637213412701,7.0,24.018897803312328,24.786310699754065,101.95404197735708,102.45864915588548,0.5319292205736539,1.5982016388205265,76.63932258855607,76.329546662559,7.0,25.379631750414728,27.28541937214089,30.905385954009603,41.93262208882052,0.2394154730377193,0.3853117170297109,76.23282377810767,75.21231125561576,15.0,25.43609997564809,29.213125503242157,25.77745046415417,25.77745046415417,0.0,1.5323671230903289,76.38504711321389,76.3786428731458,2.0
Paissandú,-8.063493,-34.901822,9.0,25.666141289654757,26.32067999543351,4.629301477194325,114.89050852664252,3.3124359071521914,2.3300057207260547,64.40665702130845,74.24421399105044,3.0,24.52571854771161,23.88439780116448,111.31414702482756,94.65848796087414,1.4795738026582506,0.7150394858743324,78.53805309991682,78.95517537571088,7.0,22.8893058811798,23.03491885587614,64.86606086773779,58.22742199701034,0.5599278897670561,0.6893219471967671,78.45079530376469,79.58189490632046,7.0,25.196303484713745,26.39059094610871,72.85210551515266,57.66998442810832,3.460623595758974,2.70006959180927,75.7750831555632,77.26203894937225,7.0,26.23940091740084,25.8669447226482,17.438352843844996,10.389136541952364,2.8658773299300035,0.2881742184498067,77.50359959164595,74.53615930302644,15.0,27.536066743972174,27.351952611659453,39.56916369349965,39.56916369349965,0.0,3.877587622572985,75.19519603318639,75.66636680251885,2.0
Ilha Joana Bezerra,-8.071492,-34.901772,2.0,28.37602170157054,27.300806769140724,56.046836591836,85.02336567754453,2.1654974592111813,2.106716681184399,75.5923439988543,76.53518315059077,3.0,25.935786483401195,25.022547961960807,71.54157110715067,75.11837679341663,5.0892329515867685,0.0645299930537228,82.22486984142122,72.25564403239277,2.0,25.165863436367577,24.52630030345104,90.82286561325918,94.49829849075712,2.5785341326566087,0.3470631204377212,75.09830246774582,80.68707575260518,2.0,25.176370861782136,23.18417474855279,194.2098015458741,63.26754819407644,0.5102348275334065,1.0258413195617604,77.8195740831845,87.87360906992157,2.0,27.195959793770943,27.872819229579527,32.4327909530197,29.661264307445094,0.2320838966908216,1.15552477866292,70.10967589800664,74.08823989070349,6.0,26.69757623216712,26.048282999697594,56.67552043218426,56.67552043218426,0.0,0.5787790527845506,72.96238392476614,76.61512232694342,8.0
Boa Vista,-8.055534,-34.897606,6.0,25.83548005898748,27.35993960027628,30.927374894599048,190.2149718834345,1.3269791838707317,1.3665416292126589,65.68748804194882,75.43936768698974,10.0,27.629470161680228,24.416380270331857,117.70806653493946,159.90571666326488,2.9144424152539243,0.2010736874927787,78.67636386945125,79.3035584142129,0.0,24.055331324382536,22.819215203947603,74.21003933642479,19.48137616036168,0.8198367132309308,1.692738333138843,71.46892228952414,77.1313583590034,4.0,24.127109196699443,26.186876094364116,113.20729783587817,43.79653977523533,0.1119367945212497,2.963734513491673,78.28927743260873,76.02533929324343,6.0,24.77108580952966,25.69371010400357,3.59982797971942,6.937792981275454,0.2766156323791124,1.5309433218704196,62.58332170185909,73.18299463037671,7.0,27.006122647196428,29.538080840818083,30.705887542414917,30.705887542414917,0.0,0.1766004318507503,74.97063110573377,73.90503781919143,2.0
Soledade,-8.056605,-34.893988,6.0,26.03196641404093,25.041782973960583,106.52376599731622,45.900556160106206,2.4143055296949925,1.5290160767848189,74.3483761126738,77.2323420675237,10.0,25.789351212547853,24.86296842300833,208.97044154845528,32.827176731171846,0.6504811838972664,3.2145650965345998,78.04364121407909,82.15001469693642,0.0,23.95390012969278,22.419384767427182,78.43329475830427,27.72110108412423,0.2972460506271961,0.3574173201288702,77.94477290166664,75.5880929571537,4.0,25.12280404105883,26.95611924529329,108.495942106066,10.622950562728754,1.6298405991372236,2.249355228153492,80.9552790453593,77.9806679454761,6.0,25.56503700179123,25.741523125409756,7.351899641748329,17.341231621755572,2.353939056063919,0.7442570703234385,72.66226931637004,69.97919553071786,7.0,26.61082122198608,26.63318871108629,2.7328949468133743,2.7328949468133743,0.0,2.78191165614421,63.47921836543092,69.73063849394256,2.0
