bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2015,fev,70.48598846431906
AFOGADOS,9106661.8,289910.65,2015,fev,74.19120129460988
AGUA FRIA,9113343.0,290787.7,2015,fev,71.18088186969067
ALTO DO MANDU,9112712.9,287498.0,2015,fev,72.47792185148568
ALTO JOSE BONIFACIO,9113775.0,289181.0,2015,fev,73.11560425609694
ALTO JOSE DO PINHO,9112846.0,289698.0,2015,fev,76.32224616270206
ALTO SANTA TEREZINHA,9113502.0,289671.0,2015,fev,79.30607264317918
APIPUCOS,9113095.0,286390.0,2015,fev,78.44074691934105
AREIAS,9104782.0,287566.7,2015,fev,73.83251160628548
ARRUDA,9112449.1,291553.7,2015,fev,79.51701067195722
BARRO,9104647.9,285112.8,2015,fev,70.90754119284574
BEBERIBE,9114684.0,290898.0,2015,fev,79.7733921686351
BOA VIAGEM,9101556.0,290274.0,2015,fev,64.1278863284997
BOA VISTA,9108394.0,292017.0,2015,fev,76.34292006702569
BOMBA DO HEMETERIO,9112839.1,290413.0,2015,fev,69.22463718754253
BONGI,9107910.4,288238.4,2015,fev,69.66073784374498
BRASILIA TEIMOSA,9106073.0,292947.0,2015,fev,66.96580034808026
BREJO DA GUABIRABA,9116097.0,287054.0,2015,fev,72.69507723414033
BREJO DE BEBERIBE,9115386.1,287902.9,2015,fev,73.70516113081543
CABANGA,9106392.0,290894.3,2015,fev,77.63417455050629
CACOTE,9104023.9,287032.9,2015,fev,74.63058763609102
CAJUEIRO,9113888.0,292172.0,2015,fev,61.6458893726482
CAMPINA DO BARRETO,9113399.0,292574.0,2015,fev,62.066084748856255
CAMPO GRANDE,9111728.0,292874.0,2015,fev,67.51652253205825
CASA AMARELA,9112482.0,288643.0,2015,fev,74.05893235855629
CASA FORTE,9111470.0,288586.0,2015,fev,75.2581224561884
CAXANGA,9111832.0,285184.0,2015,fev,69.18512532764046
CIDADE UNIVERSITARIA,9109172.0,284920.0,2015,fev,76.17715755688027
COELHOS,9107816.0,291882.0,2015,fev,71.9141166889916
COHAB,9101433.0,284767.0,2015,fev,72.3844452857953
COQUEIRAL,9105465.0,283108.0,2015,fev,76.8005511077451
CORDEIRO,9109547.0,287467.0,2015,fev,70.26336236717937
CORREGO DO JENIPAPO,9114488.0,286627.0,2015,fev,71.23819383166297
CURADO,9107651.0,283800.0,2015,fev,76.15721380540518
DERBY,9108825.0,290723.0,2015,fev,71.73361014536188
DOIS IRMAOS,9114707.0,284762.0,2015,fev,78.27083963322552
DOIS UNIDOS,9115967.0,289395.0,2015,fev,72.90128510337297
ENCRUZILHADA,9111158.0,291613.0,2015,fev,75.94468348996463
ENGENHO DO MEIO,9108934.0,285940.0,2015,fev,66.93876325534423
ESPINHEIRO,9110478.0,291571.0,2015,fev,76.46238924672222
ESTANCIA,9105647.0,287423.0,2015,fev,73.65123882629116
FUNDAO,9113575.6,291651.2,2015,fev,82.4128425426667
GRACAS,9110179.5,290528.0,2015,fev,72.7016027284705
GUABIRABA,9120358.0,284635.0,2015,fev,75.40849035988401
HIPODROMO,9111621.2,292022.4,2015,fev,77.32681446774518
IBURA,9101668.1,287104.4,2015,fev,67.46882116289025
ILHA DO LEITE,9107953.6,291260.0,2015,fev,63.39130261387885
ILHA DO RETIRO,9108164.9,290198.2,2015,fev,79.98804858147203
ILHA JOANA BEZERRA,9107504.0,290753.0,2015,fev,73.81403349399982
IMBIRIBEIRA,9103837.8,289440.3,2015,fev,69.09344267828905
IPSEP,9103015.3,288448.0,2015,fev,72.68558361796701
IPUTINGA,9110794.2,286487.9,2015,fev,70.09574779663147
JAQUEIRA,9111235.3,290316.6,2015,fev,73.92991594422018
JARDIM SAO PAULO,9106260.1,285989.0,2015,fev,73.11220996825028
JIQUIA,9105794.0,288086.0,2015,fev,72.13470548106677
JORDAO,9100464.0,286239.0,2015,fev,70.37576077927497
LINHA DO TIRO,9114147.0,290008.0,2015,fev,73.87337823688553
MACAXEIRA,9113886.0,287156.0,2015,fev,67.01385955165742
MADALENA,9109267.0,289691.0,2015,fev,63.7858475528393
MANGABEIRA,9112518.0,290270.0,2015,fev,73.21153535544407
MANGUEIRA,9106721.0,288365.0,2015,fev,73.80494033949198
MONTEIRO,9112291.0,287425.0,2015,fev,78.21311115556452
MORRO DA CONCEICAO,9113078.0,288997.0,2015,fev,69.25944541976308
MUSTARDINHA,9107205.0,288581.0,2015,fev,77.09946677599659
NOVA DESCOBERTA,9115154.0,287233.0,2015,fev,72.33676446938708
PAISSANDU,9108269.0,290754.0,2015,fev,61.92703928111955
PARNAMIRIM,9111464.0,289457.0,2015,fev,68.07394095506454
PASSARINHO,9117218.0,288021.0,2015,fev,66.23225331637745
PAU FERRO,9118853.0,282335.0,2015,fev,80.56382130182317
PEIXINHOS,9113220.0,293141.0,2015,fev,62.428383692411145
PINA,9104566.0,291222.0,2015,fev,70.20836926093247
POCO,9111320.0,287974.0,2015,fev,76.01274618960903
PONTO DE PARADA,9111936.0,291363.0,2015,fev,62.36921580373197
PORTO DA MADEIRA,9114446.0,291875.0,2015,fev,70.24603595055311
PRADO,9108586.0,289083.0,2015,fev,69.66959039493574
RECIFE,9108963.5,293824.9,2015,fev,72.62524937142122
ROSARINHO,9111653.0,290839.0,2015,fev,69.67358981452529
SAN MARTIN,9107439.0,287447.0,2015,fev,74.1375819792458
SANCHO,9105834.0,283826.0,2015,fev,67.93501981841766
SANTANA,9110875.0,288843.0,2015,fev,68.64890604174443
SANTO AMARO,9109594.0,292657.0,2015,fev,83.48542059657359
SANTO ANTONIO,9108074.0,293047.0,2015,fev,71.90622295670124
SAO JOSE,9107439.0,292735.0,2015,fev,64.0949027265259
SITIO DOS PINTOS,9113960.0,284132.0,2015,fev,81.27945890008749
SOLEDADE,9109031.0,291653.0,2015,fev,84.32112618530869
TAMARINEIRA,9111623.0,290489.0,2015,fev,62.98783065040704
TEJIPIO,9105574.0,284554.0,2015,fev,71.55294314975117
TORRE,9110512.0,289784.0,2015,fev,68.68949560857679
TORREAO,9110768.0,292379.0,2015,fev,74.39363565139551
TORROES,9108525.0,286617.0,2015,fev,66.09264352923219
TOTO,9106121.0,283026.0,2015,fev,68.9866626698243
VARZEA,9110202.0,282982.0,2015,fev,63.06147047774452
VASCO DA GAMA,9113906.0,288489.0,2015,fev,66.4837929839545
ZUMBI,9109277.0,288621.0,2015,fev,76.37007959713699
