bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2020,mar,83.87884307240057
AFOGADOS,9106661.8,289910.65,2020,mar,79.06893482293832
AGUA FRIA,9113343.0,290787.7,2020,mar,77.36336040420035
ALTO DO MANDU,9112712.9,287498.0,2020,mar,71.89793710437088
ALTO JOSE BONIFACIO,9113775.0,289181.0,2020,mar,78.25824591165974
ALTO JOSE DO PINHO,9112846.0,289698.0,2020,mar,78.79428577008669
ALTO SANTA TEREZINHA,9113502.0,289671.0,2020,mar,78.05335977881143
APIPUCOS,9113095.0,286390.0,2020,mar,76.85530997121197
AREIAS,9104782.0,287566.7,2020,mar,79.94758962860352
ARRUDA,9112449.1,291553.7,2020,mar,76.10312972219056
BARRO,9104647.9,285112.8,2020,mar,80.03472027050125
BEBERIBE,9114684.0,290898.0,2020,mar,86.00500280707396
BOA VIAGEM,9101556.0,290274.0,2020,mar,74.51981209979114
BOA VISTA,9108394.0,292017.0,2020,mar,75.0337510202897
BOMBA DO HEMETERIO,9112839.1,290413.0,2020,mar,80.64275218868325
BONGI,9107910.4,288238.4,2020,mar,76.6944849076162
BRASILIA TEIMOSA,9106073.0,292947.0,2020,mar,76.76981257461816
BREJO DA GUABIRABA,9116097.0,287054.0,2020,mar,74.14887033994586
BREJO DE BEBERIBE,9115386.1,287902.9,2020,mar,83.03273357173188
CABANGA,9106392.0,290894.3,2020,mar,73.15315726386754
CACOTE,9104023.9,287032.9,2020,mar,80.3491437942451
CAJUEIRO,9113888.0,292172.0,2020,mar,72.1920417063441
CAMPINA DO BARRETO,9113399.0,292574.0,2020,mar,75.76888942240218
CAMPO GRANDE,9111728.0,292874.0,2020,mar,75.70316223516707
CASA AMARELA,9112482.0,288643.0,2020,mar,78.88117939257017
CASA FORTE,9111470.0,288586.0,2020,mar,76.1892684362999
CAXANGA,9111832.0,285184.0,2020,mar,71.56315409190493
CIDADE UNIVERSITARIA,9109172.0,284920.0,2020,mar,80.36532872617289
COELHOS,9107816.0,291882.0,2020,mar,80.14552000666016
COHAB,9101433.0,284767.0,2020,mar,74.87195981278322
COQUEIRAL,9105465.0,283108.0,2020,mar,75.26232521940337
CORDEIRO,9109547.0,287467.0,2020,mar,80.25373842511858
CORREGO DO JENIPAPO,9114488.0,286627.0,2020,mar,76.93128976488222
