bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2021,dez,94.58164930568992
AFOGADOS,9106661.8,289910.65,2021,dez,94.14270763229936
AGUA FRIA,9113343.0,290787.7,2021,dez,93.81898347618248
ALTO DO MANDU,9112712.9,287498.0,2021,dez,95.21785884389564
ALTO JOSE BONIFACIO,9113775.0,289181.0,2021,dez,94.047297550826
ALTO JOSE DO PINHO,9112846.0,289698.0,2021,dez,95.1218481068294
ALTO SANTA TEREZINHA,9113502.0,289671.0,2021,dez,96.33578494889136
APIPUCOS,9113095.0,286390.0,2021,dez,94.36418078779376
AREIAS,9104782.0,287566.7,2021,dez,95.25759251337392
ARRUDA,9112449.1,291553.7,2021,dez,95.3136501388134
BARRO,9104647.9,285112.8,2021,dez,91.5469338797028
BEBERIBE,9114684.0,290898.0,2021,dez,94.8042144788082
BOA VIAGEM,9101556.0,290274.0,2021,dez,96.27485207432991
BOA VISTA,9108394.0,292017.0,2021,dez,96.86381600721715
BOMBA DO HEMETERIO,9112839.1,290413.0,2021,dez,92.97448690991614
BONGI,9107910.4,288238.4,2021,dez,94.05021810959173
BRASILIA TEIMOSA,9106073.0,292947.0,2021,dez,94.7775374882047
BREJO DA GUABIRABA,9116097.0,287054.0,2021,dez,94.40721847417988
BREJO DE BEBERIBE,9115386.1,287902.9,2021,dez,96.13128051928668
CABANGA,9106392.0,290894.3,2021,dez,95.92442911346896
CACOTE,9104023.9,287032.9,2021,dez,95.59063981855434
CAJUEIRO,9113888.0,292172.0,2021,dez,98.40202411021995
CAMPINA DO BARRETO,9113399.0,292574.0,2021,dez,96.37157806935078
CAMPO GRANDE,9111728.0,292874.0,2021,dez,94.02835837022666
CASA AMARELA,9112482.0,288643.0,2021,dez,93.85563677413924
CASA FORTE,9111470.0,288586.0,2021,dez,95.93057559041488
CAXANGA,9111832.0,285184.0,2021,dez,96.79821391009776
CIDADE UNIVERSITARIA,9109172.0,284920.0,2021,dez,96.03055387146522
COELHOS,9107816.0,291882.0,2021,dez,94.19507593206816
COHAB,9101433.0,284767.0,2021,dez,95.91503817992644
COQUEIRAL,9105465.0,283108.0,2021,dez,94.89660120930328
CORDEIRO,9109547.0,287467.0,2021,dez,94.74102167300325
CORREGO DO JENIPAPO,9114488.0,286627.0,2021,dez,94.68270590716568
CURADO,9107651.0,283800.0,2021,dez,95.2933427559765
DERBY,9108825.0,290723.0,2021,dez,92.80730113265474
DOIS IRMAOS,9114707.0,284762.0,2021,dez,93.97660071440345
DOIS UNIDOS,9115967.0,289395.0,2021,dez,94.9170843150962
ENCRUZILHADA,9111158.0,291613.0,2021,dez,95.61950028103269
ENGENHO DO MEIO,9108934.0,285940.0,2021,dez,96.09750064651185
ESPINHEIRO,9110478.0,291571.0,2021,dez,95.175139623895
ESTANCIA,9105647.0,287423.0,2021,dez,97.47891971098166
FUNDAO,9113575.6,291651.2,2021,dez,94.14247736296548
GRACAS,9110179.5,290528.0,2021,dez,96.30041768450276
GUABIRABA,9120358.0,284635.0,2021,dez,94.2811411196306
HIPODROMO,9111621.2,292022.4,2021,dez,92.1707462069991
IBURA,9101668.1,287104.4,2021,dez,93.24443450396949
ILHA DO LEITE,9107953.6,291260.0,2021,dez,96.8558966582506
ILHA DO RETIRO,9108164.9,290198.2,2021,dez,93.54110571456523
ILHA JOANA BEZERRA,9107504.0,290753.0,2021,dez,94.64885171794786
IMBIRIBEIRA,9103837.8,289440.3,2021,dez,95.9631007635496
IPSEP,9103015.3,288448.0,2021,dez,95.29380761901234
IPUTINGA,9110794.2,286487.9,2021,dez,97.14542389745566
JAQUEIRA,9111235.3,290316.6,2021,dez,94.20682046518354
JARDIM SAO PAULO,9106260.1,285989.0,2021,dez,93.25201927894726
JIQUIA,9105794.0,288086.0,2021,dez,96.58338161293496
JORDAO,9100464.0,286239.0,2021,dez,96.70327465748868
LINHA DO TIRO,9114147.0,290008.0,2021,dez,94.61342385762195
MACAXEIRA,9113886.0,287156.0,2021,dez,95.7337065599976
MADALENA,9109267.0,289691.0,2021,dez,95.53588117242516
MANGABEIRA,9112518.0,290270.0,2021,dez,93.85198832230613
MANGUEIRA,9106721.0,288365.0,2021,dez,95.21830467085748
MONTEIRO,9112291.0,287425.0,2021,dez,96.67263186325192
MORRO DA CONCEICAO,9113078.0,288997.0,2021,dez,93.5789463959687
MUSTARDINHA,9107205.0,288581.0,2021,dez,95.1103567837221
NOVA DESCOBERTA,9115154.0,287233.0,2021,dez,96.63832292516358
PAISSANDU,9108269.0,290754.0,2021,dez,95.35725885389095
PARNAMIRIM,9111464.0,289457.0,2021,dez,94.58488812604432
PASSARINHO,9117218.0,288021.0,2021,dez,92.68701937118334
PAU FERRO,9118853.0,282335.0,2021,dez,95.1628256542626
PEIXINHOS,9113220.0,293141.0,2021,dez,94.85093647421976
PINA,9104566.0,291222.0,2021,dez,94.8678278127987
POCO,9111320.0,287974.0,2021,dez,95.71783505710948
PONTO DE PARADA,9111936.0,291363.0,2021,dez,96.55677969357886
PORTO DA MADEIRA,9114446.0,291875.0,2021,dez,96.6088038291852
PRADO,9108586.0,289083.0,2021,dez,95.22231886083075
RECIFE,9108963.5,293824.9,2021,dez,93.52780172557732
ROSARINHO,9111653.0,290839.0,2021,dez,94.59524058634892
SAN MARTIN,9107439.0,287447.0,2021,dez,94.85207046456608
SANCHO,9105834.0,283826.0,2021,dez,95.39758180296172
SANTANA,9110875.0,288843.0,2021,dez,95.6772565075335
SANTO AMARO,9109594.0,292657.0,2021,dez,96.18486372969453
SANTO ANTONIO,9108074.0,293047.0,2021,dez,94.2447172083428
SAO JOSE,9107439.0,292735.0,2021,dez,96.02916597851898
SITIO DOS PINTOS,9113960.0,284132.0,2021,dez,96.02011402335349
SOLEDADE,9109031.0,291653.0,2021,dez,94.74057585791098
TAMARINEIRA,9111623.0,290489.0,2021,dez,94.57462417297536
TEJIPIO,9105574.0,284554.0,2021,dez,93.12041429654604
TORRE,9110512.0,289784.0,2021,dez,97.01643016371608
TORREAO,9110768.0,292379.0,2021,dez,97.24143972608032
TORROES,9108525.0,286617.0,2021,dez,91.40985928105783
TOTO,9106121.0,283026.0,2021,dez,94.50496985771096
VARZEA,9110202.0,282982.0,2021,dez,93.8994722209475
VASCO DA GAMA,9113906.0,288489.0,2021,dez,96.83164528728848
ZUMBI,9109277.0,288621.0,2021,dez,94.24499533892092
