bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2013,jul,86.81088043359935
AFOGADOS,9106661.8,289910.65,2013,jul,82.26403606103139
AGUA FRIA,9113343.0,290787.7,2013,jul,84.83334593026638
ALTO DO MANDU,9112712.9,287498.0,2013,jul,84.36236346123403
ALTO JOSE BONIFACIO,9113775.0,289181.0,2013,jul,86.15766532479795
ALTO JOSE DO PINHO,9112846.0,289698.0,2013,jul,87.75017151659544
ALTO SANTA TEREZINHA,9113502.0,289671.0,2013,jul,83.40383948623446
APIPUCOS,9113095.0,286390.0,2013,jul,86.25603516200908
AREIAS,9104782.0,287566.7,2013,jul,89.6179767872125
ARRUDA,9112449.1,291553.7,2013,jul,85.9854984734874
BARRO,9104647.9,285112.8,2013,jul,84.83301322193579
BEBERIBE,9114684.0,290898.0,2013,jul,87.11352291720121
BOA VIAGEM,9101556.0,290274.0,2013,jul,92.22667105982188
BOA VISTA,9108394.0,292017.0,2013,jul,85.91811193604488
BOMBA DO HEMETERIO,9112839.1,290413.0,2013,jul,84.36416564754882
BONGI,9107910.4,288238.4,2013,jul,85.4739189004631
BRASILIA TEIMOSA,9106073.0,292947.0,2013,jul,87.57942608167903
BREJO DA GUABIRABA,9116097.0,287054.0,2013,jul,82.65115264518248
BREJO DE BEBERIBE,9115386.1,287902.9,2013,jul,84.52099076033305
CABANGA,9106392.0,290894.3,2013,jul,83.66364462444132
CACOTE,9104023.9,287032.9,2013,jul,91.66962960282872
CAJUEIRO,9113888.0,292172.0,2013,jul,85.40037807870739
CAMPINA DO BARRETO,9113399.0,292574.0,2013,jul,85.42872593661173
CAMPO GRANDE,9111728.0,292874.0,2013,jul,84.04771943537442
CASA AMARELA,9112482.0,288643.0,2013,jul,85.57539148449582
CASA FORTE,9111470.0,288586.0,2013,jul,87.80160307209444
CAXANGA,9111832.0,285184.0,2013,jul,87.56235177536632
CIDADE UNIVERSITARIA,9109172.0,284920.0,2013,jul,84.81747745759901
COELHOS,9107816.0,291882.0,2013,jul,88.3464043554585
COHAB,9101433.0,284767.0,2013,jul,86.42578667564202
COQUEIRAL,9105465.0,283108.0,2013,jul,87.85370951962196
CORDEIRO,9109547.0,287467.0,2013,jul,88.14244594897403
CORREGO DO JENIPAPO,9114488.0,286627.0,2013,jul,86.9861455482615
CURADO,9107651.0,283800.0,2013,jul,86.41545655751062
DERBY,9108825.0,290723.0,2013,jul,85.38576361101094
DOIS IRMAOS,9114707.0,284762.0,2013,jul,84.98187172424704
DOIS UNIDOS,9115967.0,289395.0,2013,jul,85.74962771998862
ENCRUZILHADA,9111158.0,291613.0,2013,jul,86.1863971208932
ENGENHO DO MEIO,9108934.0,285940.0,2013,jul,89.42842135764998
ESPINHEIRO,9110478.0,291571.0,2013,jul,85.72258073063875
ESTANCIA,9105647.0,287423.0,2013,jul,86.16977368193298
FUNDAO,9113575.6,291651.2,2013,jul,83.97013417423328
GRACAS,9110179.5,290528.0,2013,jul,87.55891209876835
GUABIRABA,9120358.0,284635.0,2013,jul,88.53427960555501
HIPODROMO,9111621.2,292022.4,2013,jul,84.90454321662502
IBURA,9101668.1,287104.4,2013,jul,89.44442426492743
ILHA DO LEITE,9107953.6,291260.0,2013,jul,83.74175937515933
ILHA DO RETIRO,9108164.9,290198.2,2013,jul,85.57861547188485
ILHA JOANA BEZERRA,9107504.0,290753.0,2013,jul,87.02048327504889
IMBIRIBEIRA,9103837.8,289440.3,2013,jul,84.59100520147453
IPSEP,9103015.3,288448.0,2013,jul,84.55623728576182
IPUTINGA,9110794.2,286487.9,2013,jul,85.70723029861664
JAQUEIRA,9111235.3,290316.6,2013,jul,92.24574629878242
JARDIM SAO PAULO,9106260.1,285989.0,2013,jul,81.53442997365156
JIQUIA,9105794.0,288086.0,2013,jul,84.65908408991783
JORDAO,9100464.0,286239.0,2013,jul,80.66240914790623
LINHA DO TIRO,9114147.0,290008.0,2013,jul,87.81861060647638
MACAXEIRA,9113886.0,287156.0,2013,jul,85.86899829580311
MADALENA,9109267.0,289691.0,2013,jul,85.40893280953291
MANGABEIRA,9112518.0,290270.0,2013,jul,86.0249508345252
MANGUEIRA,9106721.0,288365.0,2013,jul,89.85538369814095
MONTEIRO,9112291.0,287425.0,2013,jul,83.88545236445492
MORRO DA CONCEICAO,9113078.0,288997.0,2013,jul,87.319076704849
MUSTARDINHA,9107205.0,288581.0,2013,jul,86.78365445304486
NOVA DESCOBERTA,9115154.0,287233.0,2013,jul,86.14902066098816
PAISSANDU,9108269.0,290754.0,2013,jul,85.93109383042358
PARNAMIRIM,9111464.0,289457.0,2013,jul,88.45376055238036
PASSARINHO,9117218.0,288021.0,2013,jul,89.64822360745801
PAU FERRO,9118853.0,282335.0,2013,jul,89.16981072373929
PEIXINHOS,9113220.0,293141.0,2013,jul,80.74987349237186
PINA,9104566.0,291222.0,2013,jul,81.48164990452959
POCO,9111320.0,287974.0,2013,jul,79.77973619966862
PONTO DE PARADA,9111936.0,291363.0,2013,jul,88.79264540409429
PORTO DA MADEIRA,9114446.0,291875.0,2013,jul,84.3126208048792
PRADO,9108586.0,289083.0,2013,jul,88.89070171171517
RECIFE,9108963.5,293824.9,2013,jul,88.52173516665829
ROSARINHO,9111653.0,290839.0,2013,jul,84.62461016563256
SAN MARTIN,9107439.0,287447.0,2013,jul,86.85047127991851
SANCHO,9105834.0,283826.0,2013,jul,83.63702507201603
SANTANA,9110875.0,288843.0,2013,jul,85.51733895185265
SANTO AMARO,9109594.0,292657.0,2013,jul,91.43403673525113
SANTO ANTONIO,9108074.0,293047.0,2013,jul,81.85173072747602
SAO JOSE,9107439.0,292735.0,2013,jul,86.07775096155432
SITIO DOS PINTOS,9113960.0,284132.0,2013,jul,86.80851659680336
SOLEDADE,9109031.0,291653.0,2013,jul,82.73200766925343
TAMARINEIRA,9111623.0,290489.0,2013,jul,87.38231322463962
TEJIPIO,9105574.0,284554.0,2013,jul,87.24566282853795
TORRE,9110512.0,289784.0,2013,jul,89.76378317030377
TORREAO,9110768.0,292379.0,2013,jul,89.72717420595757
TORROES,9108525.0,286617.0,2013,jul,84.14536963771442
TOTO,9106121.0,283026.0,2013,jul,87.62826130067779
VARZEA,9110202.0,282982.0,2013,jul,90.5058772359794
VASCO DA GAMA,9113906.0,288489.0,2013,jul,84.18341973685624
ZUMBI,9109277.0,288621.0,2013,jul,89.45505405790672
