bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2016,set,82.23795708333078
AFOGADOS,9106661.8,289910.65,2016,set,81.73283500367252
AGUA FRIA,9113343.0,290787.7,2016,set,75.23010143137869
ALTO DO MANDU,9112712.9,287498.0,2016,set,81.33821001801037
ALTO JOSE BONIFACIO,9113775.0,289181.0,2016,set,70.55989127592382
ALTO JOSE DO PINHO,9112846.0,289698.0,2016,set,71.86137402885548
ALTO SANTA TEREZINHA,9113502.0,289671.0,2016,set,71.75888436318024
APIPUCOS,9113095.0,286390.0,2016,set,81.82369088443404
AREIAS,9104782.0,287566.7,2016,set,83.06968359199233
ARRUDA,9112449.1,291553.7,2016,set,81.94587805022398
BARRO,9104647.9,285112.8,2016,set,75.2890578190939
BEBERIBE,9114684.0,290898.0,2016,set,70.99445880427025
BOA VIAGEM,9101556.0,290274.0,2016,set,71.22520235735756
BOA VISTA,9108394.0,292017.0,2016,set,73.48933455313724
BOMBA DO HEMETERIO,9112839.1,290413.0,2016,set,82.55733423047664
BONGI,9107910.4,288238.4,2016,set,74.78523473573071
BRASILIA TEIMOSA,9106073.0,292947.0,2016,set,84.41769924285997
BREJO DA GUABIRABA,9116097.0,287054.0,2016,set,87.50431574090402
BREJO DE BEBERIBE,9115386.1,287902.9,2016,set,79.15215723860494
CABANGA,9106392.0,290894.3,2016,set,81.74123928178075
CACOTE,9104023.9,287032.9,2016,set,78.3265852658157
CAJUEIRO,9113888.0,292172.0,2016,set,73.76753160163905
CAMPINA DO BARRETO,9113399.0,292574.0,2016,set,77.53844371982422
CAMPO GRANDE,9111728.0,292874.0,2016,set,76.40536345628054
CASA AMARELA,9112482.0,288643.0,2016,set,75.73353049957213
CASA FORTE,9111470.0,288586.0,2016,set,81.31939017925849
CAXANGA,9111832.0,285184.0,2016,set,80.80558101518209
CIDADE UNIVERSITARIA,9109172.0,284920.0,2016,set,74.18288680712568
COELHOS,9107816.0,291882.0,2016,set,78.99666985302082
COHAB,9101433.0,284767.0,2016,set,84.07562417018443
COQUEIRAL,9105465.0,283108.0,2016,set,79.76093760493958
CORDEIRO,9109547.0,287467.0,2016,set,78.63730374093811
CORREGO DO JENIPAPO,9114488.0,286627.0,2016,set,77.4928230103034
CURADO,9107651.0,283800.0,2016,set,73.99592294422379
DERBY,9108825.0,290723.0,2016,set,73.59682717103705
DOIS IRMAOS,9114707.0,284762.0,2016,set,78.07946527062816
DOIS UNIDOS,9115967.0,289395.0,2016,set,74.7821637776991
ENCRUZILHADA,9111158.0,291613.0,2016,set,81.83030733891876
ENGENHO DO MEIO,9108934.0,285940.0,2016,set,73.8760528635757
ESPINHEIRO,9110478.0,291571.0,2016,set,76.98577918685157
ESTANCIA,9105647.0,287423.0,2016,set,75.73840898396443
FUNDAO,9113575.6,291651.2,2016,set,75.72274436938514
GRACAS,9110179.5,290528.0,2016,set,80.51731478036025
GUABIRABA,9120358.0,284635.0,2016,set,74.82254431931514
HIPODROMO,9111621.2,292022.4,2016,set,77.33946638677087
IBURA,9101668.1,287104.4,2016,set,78.16521702619
ILHA DO LEITE,9107953.6,291260.0,2016,set,81.76923170511976
