bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2020,ago,76.25547326808548
AFOGADOS,9106661.8,289910.65,2020,ago,82.82737192956318
AGUA FRIA,9113343.0,290787.7,2020,ago,75.50916269002887
ALTO DO MANDU,9112712.9,287498.0,2020,ago,73.43535232538102
ALTO JOSE BONIFACIO,9113775.0,289181.0,2020,ago,80.17790234860104
ALTO JOSE DO PINHO,9112846.0,289698.0,2020,ago,74.47271105380267
ALTO SANTA TEREZINHA,9113502.0,289671.0,2020,ago,80.87674401677597
APIPUCOS,9113095.0,286390.0,2020,ago,77.54670802820776
AREIAS,9104782.0,287566.7,2020,ago,77.1315367479982
ARRUDA,9112449.1,291553.7,2020,ago,78.14392026407236
BARRO,9104647.9,285112.8,2020,ago,82.0627027217233
BEBERIBE,9114684.0,290898.0,2020,ago,78.33598532248993
BOA VIAGEM,9101556.0,290274.0,2020,ago,80.82126997743961
BOA VISTA,9108394.0,292017.0,2020,ago,84.34356497026135
BOMBA DO HEMETERIO,9112839.1,290413.0,2020,ago,73.75654511914405
BONGI,9107910.4,288238.4,2020,ago,77.12301585799072
BRASILIA TEIMOSA,9106073.0,292947.0,2020,ago,78.53911944249012
BREJO DA GUABIRABA,9116097.0,287054.0,2020,ago,76.76900312655044
BREJO DE BEBERIBE,9115386.1,287902.9,2020,ago,75.06766136107056
CABANGA,9106392.0,290894.3,2020,ago,74.09965276865944
CACOTE,9104023.9,287032.9,2020,ago,77.10145945345036
CAJUEIRO,9113888.0,292172.0,2020,ago,81.9367051524111
CAMPINA DO BARRETO,9113399.0,292574.0,2020,ago,72.33951218224043
CAMPO GRANDE,9111728.0,292874.0,2020,ago,79.78114011286502
CASA AMARELA,9112482.0,288643.0,2020,ago,77.76966257493275
CASA FORTE,9111470.0,288586.0,2020,ago,85.99486235183898
CAXANGA,9111832.0,285184.0,2020,ago,80.9212320698875
CIDADE UNIVERSITARIA,9109172.0,284920.0,2020,ago,80.14486329115641
COELHOS,9107816.0,291882.0,2020,ago,80.77450784961223
COHAB,9101433.0,284767.0,2020,ago,77.26353173787759
COQUEIRAL,9105465.0,283108.0,2020,ago,83.57097176061366
CORDEIRO,9109547.0,287467.0,2020,ago,79.1091152965747
CORREGO DO JENIPAPO,9114488.0,286627.0,2020,ago,78.18202545926819
CURADO,9107651.0,283800.0,2020,ago,73.43622359930689
DERBY,9108825.0,290723.0,2020,ago,82.0388381376261
DOIS IRMAOS,9114707.0,284762.0,2020,ago,82.56711557929172
DOIS UNIDOS,9115967.0,289395.0,2020,ago,75.83396493781594
ENCRUZILHADA,9111158.0,291613.0,2020,ago,73.45440117623201
ENGENHO DO MEIO,9108934.0,285940.0,2020,ago,75.06899983300895
ESPINHEIRO,9110478.0,291571.0,2020,ago,79.0381212173446
ESTANCIA,9105647.0,287423.0,2020,ago,75.42638782384803
FUNDAO,9113575.6,291651.2,2020,ago,79.12307038135509
GRACAS,9110179.5,290528.0,2020,ago,81.94636219587127
GUABIRABA,9120358.0,284635.0,2020,ago,79.86061815561432
HIPODROMO,9111621.2,292022.4,2020,ago,75.83256097024345
IBURA,9101668.1,287104.4,2020,ago,78.09032898745568
ILHA DO LEITE,9107953.6,291260.0,2020,ago,78.36715879303232
ILHA DO RETIRO,9108164.9,290198.2,2020,ago,80.61717531995338
ILHA JOANA BEZERRA,9107504.0,290753.0,2020,ago,79.52165241635853
IMBIRIBEIRA,9103837.8,289440.3,2020,ago,80.80716733406004
IPSEP,9103015.3,288448.0,2020,ago,80.95497973083079
IPUTINGA,9110794.2,286487.9,2020,ago,75.56738969418602
JAQUEIRA,9111235.3,290316.6,2020,ago,77.2640133780573
JARDIM SAO PAULO,9106260.1,285989.0,2020,ago,76.61663189395496
JIQUIA,9105794.0,288086.0,2020,ago,71.01651972949105
JORDAO,9100464.0,286239.0,2020,ago,84.16923061910725
LINHA DO TIRO,9114147.0,290008.0,2020,ago,73.79806231866547
MACAXEIRA,9113886.0,287156.0,2020,ago,73.63394092500778
MADALENA,9109267.0,289691.0,2020,ago,78.96251969806927
MANGABEIRA,9112518.0,290270.0,2020,ago,75.00188234311491
MANGUEIRA,9106721.0,288365.0,2020,ago,78.42084825952163
MONTEIRO,9112291.0,287425.0,2020,ago,82.34584172975303
MORRO DA CONCEICAO,9113078.0,288997.0,2020,ago,73.75939683850179
MUSTARDINHA,9107205.0,288581.0,2020,ago,81.62015124553095
NOVA DESCOBERTA,9115154.0,287233.0,2020,ago,78.25042571635285
PAISSANDU,9108269.0,290754.0,2020,ago,80.25891964443089
PARNAMIRIM,9111464.0,289457.0,2020,ago,78.37274135304808
PASSARINHO,9117218.0,288021.0,2020,ago,79.43122665238268
PAU FERRO,9118853.0,282335.0,2020,ago,75.85378402646275
PEIXINHOS,9113220.0,293141.0,2020,ago,77.35382434371175
PINA,9104566.0,291222.0,2020,ago,75.66527974454849
POCO,9111320.0,287974.0,2020,ago,79.66509234837075
PONTO DE PARADA,9111936.0,291363.0,2020,ago,72.03401443171458
PORTO DA MADEIRA,9114446.0,291875.0,2020,ago,75.58954992485229
PRADO,9108586.0,289083.0,2020,ago,75.55754237592895
RECIFE,9108963.5,293824.9,2020,ago,79.49921979443766
ROSARINHO,9111653.0,290839.0,2020,ago,79.79551566808286
SAN MARTIN,9107439.0,287447.0,2020,ago,78.38576843480824
SANCHO,9105834.0,283826.0,2020,ago,83.23643920298932
SANTANA,9110875.0,288843.0,2020,ago,77.35289607418846
SANTO AMARO,9109594.0,292657.0,2020,ago,84.21372534952481
SANTO ANTONIO,9108074.0,293047.0,2020,ago,71.47957482523834
SAO JOSE,9107439.0,292735.0,2020,ago,81.57528459359285
SITIO DOS PINTOS,9113960.0,284132.0,2020,ago,83.89963205209854
SOLEDADE,9109031.0,291653.0,2020,ago,76.06028627858227
TAMARINEIRA,9111623.0,290489.0,2020,ago,69.91760556949166
TEJIPIO,9105574.0,284554.0,2020,ago,74.9045432183996
TORRE,9110512.0,289784.0,2020,ago,77.49526855996905
TORREAO,9110768.0,292379.0,2020,ago,76.70548182376533
TORROES,9108525.0,286617.0,2020,ago,76.74156483929153
TOTO,9106121.0,283026.0,2020,ago,81.39455596276187
VARZEA,9110202.0,282982.0,2020,ago,80.65920648242016
VASCO DA GAMA,9113906.0,288489.0,2020,ago,74.34358137581027
ZUMBI,9109277.0,288621.0,2020,ago,76.73194131076173
