bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2020,nov,74.50316279978419
AFOGADOS,9106661.8,289910.65,2020,nov,71.9774804780303
AGUA FRIA,9113343.0,290787.7,2020,nov,68.59913677339937
ALTO DO MANDU,9112712.9,287498.0,2020,nov,76.86237765557328
ALTO JOSE BONIFACIO,9113775.0,289181.0,2020,nov,75.2523736476297
ALTO JOSE DO PINHO,9112846.0,289698.0,2020,nov,65.80931756775175
ALTO SANTA TEREZINHA,9113502.0,289671.0,2020,nov,73.55551352902428
APIPUCOS,9113095.0,286390.0,2020,nov,67.81395551386103
AREIAS,9104782.0,287566.7,2020,nov,70.15159549469469
ARRUDA,9112449.1,291553.7,2020,nov,78.4236359063118
BARRO,9104647.9,285112.8,2020,nov,67.42569490602754
BEBERIBE,9114684.0,290898.0,2020,nov,70.99841743090433
BOA VIAGEM,9101556.0,290274.0,2020,nov,74.21059905593658
BOA VISTA,9108394.0,292017.0,2020,nov,65.65307568715036
BOMBA DO HEMETERIO,9112839.1,290413.0,2020,nov,74.80419904887817
BONGI,9107910.4,288238.4,2020,nov,71.03175924218293
BRASILIA TEIMOSA,9106073.0,292947.0,2020,nov,74.45850571825706
BREJO DA GUABIRABA,9116097.0,287054.0,2020,nov,68.99494130694069
BREJO DE BEBERIBE,9115386.1,287902.9,2020,nov,71.6894136466646
CABANGA,9106392.0,290894.3,2020,nov,71.53596766769851
CACOTE,9104023.9,287032.9,2020,nov,71.40610388431043
CAJUEIRO,9113888.0,292172.0,2020,nov,66.25383200725237
CAMPINA DO BARRETO,9113399.0,292574.0,2020,nov,72.4781872680139
CAMPO GRANDE,9111728.0,292874.0,2020,nov,62.50509205244252
CASA AMARELA,9112482.0,288643.0,2020,nov,67.03302588495434
CASA FORTE,9111470.0,288586.0,2020,nov,76.65797192376769
CAXANGA,9111832.0,285184.0,2020,nov,73.59179808452535
CIDADE UNIVERSITARIA,9109172.0,284920.0,2020,nov,69.76051904422827
COELHOS,9107816.0,291882.0,2020,nov,65.71046078941208
COHAB,9101433.0,284767.0,2020,nov,73.28064982434748
COQUEIRAL,9105465.0,283108.0,2020,nov,72.75804428095252
CORDEIRO,9109547.0,287467.0,2020,nov,74.0986591649987
CORREGO DO JENIPAPO,9114488.0,286627.0,2020,nov,59.29624049572002
CURADO,9107651.0,283800.0,2020,nov,70.51636267001972
DERBY,9108825.0,290723.0,2020,nov,72.29128094001035
DOIS IRMAOS,9114707.0,284762.0,2020,nov,64.53553094753988
DOIS UNIDOS,9115967.0,289395.0,2020,nov,80.88236728749733
ENCRUZILHADA,9111158.0,291613.0,2020,nov,74.32042167802385
ENGENHO DO MEIO,9108934.0,285940.0,2020,nov,64.33565990907412
ESPINHEIRO,9110478.0,291571.0,2020,nov,79.52370959892113
ESTANCIA,9105647.0,287423.0,2020,nov,73.56246846542362
FUNDAO,9113575.6,291651.2,2020,nov,73.73924375895504
GRACAS,9110179.5,290528.0,2020,nov,78.13733368184594
GUABIRABA,9120358.0,284635.0,2020,nov,69.23641333767354
HIPODROMO,9111621.2,292022.4,2020,nov,68.20020782455646
IBURA,9101668.1,287104.4,2020,nov,71.95851133702723
ILHA DO LEITE,9107953.6,291260.0,2020,nov,59.88665770517177
ILHA DO RETIRO,9108164.9,290198.2,2020,nov,69.88047519696649
ILHA JOANA BEZERRA,9107504.0,290753.0,2020,nov,67.93812547716841
IMBIRIBEIRA,9103837.8,289440.3,2020,nov,72.40604152135833
IPSEP,9103015.3,288448.0,2020,nov,71.48571143560427
IPUTINGA,9110794.2,286487.9,2020,nov,64.58025396536546
JAQUEIRA,9111235.3,290316.6,2020,nov,72.53171928491231
JARDIM SAO PAULO,9106260.1,285989.0,2020,nov,70.03199771009399
JIQUIA,9105794.0,288086.0,2020,nov,66.40926229532641
JORDAO,9100464.0,286239.0,2020,nov,73.87465566394779
LINHA DO TIRO,9114147.0,290008.0,2020,nov,66.78124854451458
MACAXEIRA,9113886.0,287156.0,2020,nov,65.56341680669973
MADALENA,9109267.0,289691.0,2020,nov,74.45528301117966
MANGABEIRA,9112518.0,290270.0,2020,nov,78.07374369246443
MANGUEIRA,9106721.0,288365.0,2020,nov,75.75615217916318
MONTEIRO,9112291.0,287425.0,2020,nov,73.96773473701533
MORRO DA CONCEICAO,9113078.0,288997.0,2020,nov,67.36330109369163
MUSTARDINHA,9107205.0,288581.0,2020,nov,83.19268879684881
NOVA DESCOBERTA,9115154.0,287233.0,2020,nov,67.48633778986105
PAISSANDU,9108269.0,290754.0,2020,nov,71.00562008980309
PARNAMIRIM,9111464.0,289457.0,2020,nov,76.00773000868148
PASSARINHO,9117218.0,288021.0,2020,nov,67.62941920175386
PAU FERRO,9118853.0,282335.0,2020,nov,67.02951466731155
PEIXINHOS,9113220.0,293141.0,2020,nov,73.77742417552902
PINA,9104566.0,291222.0,2020,nov,80.30966654150996
POCO,9111320.0,287974.0,2020,nov,64.71392231233429
PONTO DE PARADA,9111936.0,291363.0,2020,nov,72.78628080358042
PORTO DA MADEIRA,9114446.0,291875.0,2020,nov,72.32288508600418
PRADO,9108586.0,289083.0,2020,nov,64.70042540768866
RECIFE,9108963.5,293824.9,2020,nov,79.1714834014831
ROSARINHO,9111653.0,290839.0,2020,nov,66.18558936891715
SAN MARTIN,9107439.0,287447.0,2020,nov,68.88158428177053
SANCHO,9105834.0,283826.0,2020,nov,73.49264940338917
SANTANA,9110875.0,288843.0,2020,nov,65.04036975161537
SANTO AMARO,9109594.0,292657.0,2020,nov,71.70374030798648
SANTO ANTONIO,9108074.0,293047.0,2020,nov,75.42502887296592
SAO JOSE,9107439.0,292735.0,2020,nov,74.92696258262916
SITIO DOS PINTOS,9113960.0,284132.0,2020,nov,71.19417570135295
SOLEDADE,9109031.0,291653.0,2020,nov,71.32744306653794
TAMARINEIRA,9111623.0,290489.0,2020,nov,66.86728490903657
TEJIPIO,9105574.0,284554.0,2020,nov,70.14908437459796
TORRE,9110512.0,289784.0,2020,nov,63.5694856592076
TORREAO,9110768.0,292379.0,2020,nov,71.12212969690698
TORROES,9108525.0,286617.0,2020,nov,63.28317956904253
TOTO,9106121.0,283026.0,2020,nov,74.33657835655914
VARZEA,9110202.0,282982.0,2020,nov,72.2289874370296
VASCO DA GAMA,9113906.0,288489.0,2020,nov,72.24869338099153
ZUMBI,9109277.0,288621.0,2020,nov,71.04317849786385
