bairro,latitude,longitude,ano,mes,umidade
AFLITOS,9110884.0,290992.0,2014,set,78.25991161030733
AFOGADOS,9106661.8,289910.65,2014,set,77.83411627002769
AGUA FRIA,9113343.0,290787.7,2014,set,78.17476098966534
ALTO DO MANDU,9112712.9,287498.0,2014,set,75.68993978058135
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,set,77.60277598086786
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,set,77.07624990653001
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,set,74.1167490746048
APIPUCOS,9113095.0,286390.0,2014,set,77.2196472044964
AREIAS,9104782.0,287566.7,2014,set,77.68093553410567
ARRUDA,9112449.1,291553.7,2014,set,81.4455996968691
BARRO,9104647.9,285112.8,2014,set,81.72176429672646
BEBERIBE,9114684.0,290898.0,2014,set,77.09109250539679
BOA VIAGEM,9101556.0,290274.0,2014,set,79.6127026893379
BOA VISTA,9108394.0,292017.0,2014,set,79.24872134802717
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,set,77.7039309494948
BONGI,9107910.4,288238.4,2014,set,76.77453099772693
BRASILIA TEIMOSA,9106073.0,292947.0,2014,set,81.27607941800258
BREJO DA GUABIRABA,9116097.0,287054.0,2014,set,75.89842214070863
BREJO DE BEBERIBE,9115386.1,287902.9,2014,set,74.67362255258826
CABANGA,9106392.0,290894.3,2014,set,79.23517373240323
CACOTE,9104023.9,287032.9,2014,set,74.67943929392632
CAJUEIRO,9113888.0,292172.0,2014,set,84.09057751181767
CAMPINA DO BARRETO,9113399.0,292574.0,2014,set,82.89630914976351
CAMPO GRANDE,9111728.0,292874.0,2014,set,81.15145150986423
CASA AMARELA,9112482.0,288643.0,2014,set,79.94522883394954
CASA FORTE,9111470.0,288586.0,2014,set,77.05970758116564
CAXANGA,9111832.0,285184.0,2014,set,78.68025513826146
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,set,77.44533690373125
COELHOS,9107816.0,291882.0,2014,set,77.12138290831662
COHAB,9101433.0,284767.0,2014,set,79.91879642805911
COQUEIRAL,9105465.0,283108.0,2014,set,76.36869763129675
CORDEIRO,9109547.0,287467.0,2014,set,79.41483074518906
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,set,77.7329700093515
CURADO,9107651.0,283800.0,2014,set,79.55815526925468
DERBY,9108825.0,290723.0,2014,set,76.2159027440076
DOIS IRMAOS,9114707.0,284762.0,2014,set,83.11335112818766
DOIS UNIDOS,9115967.0,289395.0,2014,set,72.31807949296086
ENCRUZILHADA,9111158.0,291613.0,2014,set,75.15305746294821
ENGENHO DO MEIO,9108934.0,285940.0,2014,set,76.86135503922357
ESPINHEIRO,9110478.0,291571.0,2014,set,78.31820300749706
