bairro,latitude,longitude,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez
Santo Antônio,9108146.872,292305.893,29.435486142699894,27.570362780510308,27.884772857383357,27.121652965801083,24.25714001645529,23.59020538569681,24.855554306456508,25.03515417838058,24.736695647485497,25.335725605558338,24.545016072536107,26.22935236622827
São José,9106966.415,291028.633,27.85893311239761,28.88153303149322,29.88550440736639,27.331722308690317,25.432881875162426,23.646493814595154,24.4376394807127,25.954693772859176,25.1229009279849,27.61723750204671,27.802903833135495,26.358719132229094
Recife Antigo,9109085.741,292919.623,27.124511729849907,27.308230145893795,27.143098808662206,26.58309614549725,27.41188744919818,25.252024234327276,23.56676293148711,22.25964402081366,22.846234486814687,25.817261727347496,26.23426194533597,26.220313199404238
Cabanga,9106406.495,290656.46,25.822935786780977,28.861638111489974,28.56011684550366,27.07530552036815,25.830357209377848,24.396046651510495,22.468449102728016,23.013595115802204,22.938137658661816,26.2281998624157,26.465856536725067,27.140356528840773
Coelhos,9107760.014,291308.772,26.348517887252125,30.317467287780122,26.666569664061175,27.849236098720194,27.454882568546335,24.873379594189533,23.45277788745592,23.85381072705906,24.136879573094195,24.95202969376334,25.933982063995987,25.554458390312096
Ilha do Leite,9107978.96,291077.482,26.456973955989042,28.34315050194297,25.158829740838218,28.275984498246004,26.092621578619564,24.012466666611516,25.47448778596724,23.614323875270905,25.357005306637166,27.53401391322851,25.90965000146142,27.80443393980153
Paissandú,9108194.842,290416.08,26.35137720998201,27.54568821302449,25.513941526899778,26.61296757245438,26.392761100707602,24.960650972096968,25.63882336038167,24.693246317254086,23.78568009877078,24.576860369538398,26.94975345139784,26.54270175310625
Ilha Joana Bezerra,9107310.114,290425.748,28.472128185754638,26.384701713265187,28.115631225282183,27.383382340489682,25.652850889299327,25.68227773476452,22.37358743998756,22.19848995485927,24.4776971507371,25.361782886270777,24.960700056290445,27.220959442788505
Boa Vista,9109077.387,290876.732,28.182750316008917,28.612353296786306,26.748569106420156,27.777224819777878,25.616346879477533,25.131038305887206,25.245532395744526,23.469989448382258,26.276136847181213,26.69912754097872,26.655417800517522,26.226370041378452
Soledade,9108960.796,291276.183,28.21188306680454,29.23084132457096,25.786199622499197,24.286669166120554,22.35676720858551,25.005557559266688,22.751146346926333,23.25369529012541,25.459760089023536,26.927692440942057,26.96023132731322,28.543436305759926
Santo Amaro,9109946.116,291880.247,28.47988802243386,29.261921353154744,29.403215614122768,24.904073197418192,25.489434299005843,25.951382852617392,22.64925165820951,23.499063549135677,23.629032405050168,26.269503172829975,29.25724000428412,27.79304474330793
Dois Unidos,9115506.345,288388.799,29.144652546565737,27.509686037025077,27.584815769534927,26.73328574103123,25.650451053893246,23.24534873426334,23.20152812274017,22.61794981527958,24.89049413205442,26.160792280351828,26.767319194692288,25.04497952026955
Beberibe,9114586.482,290525.705,26.77610315390678,28.40150422236979,26.31177848852222,26.347728608477816,25.817915109646393,25.28342978870609,23.700106231220744,24.21478947769754,25.618081224974407,27.638612507290834,26.78293146115686,27.392463781493984
Linha do Tiro,9114233.62,289504.946,26.71317115152324,29.33572491960262,29.178269043465388,27.146649252718614,26.141798451247187,24.57151615017335,24.874334204353303,24.035742850579243,24.905303510543977,26.486815232007785,27.477078677170972,26.463141182395567
Água Fria (Plana),9113172.84,291071.501,27.454143086199377,28.12882395603713,27.574330663174184,27.30879472722099,26.060028933617552,24.12344241348212,23.918354126345676,24.282249097086595,24.280580233423308,26.27638913259131,27.552971116558194,27.316061341084765
Água Fria (Alta),9113472.429,290156.813,28.88405335726742,29.648139656385375,26.684010216898898,26.256961632955374,26.375605179943218,24.053934771991752,25.645935321670795,25.060741027666076,27.042831616383392,24.416940949973974,27.931491612360457,26.41079049381729
Porto da Madeira,9114404.262,291240.722,28.064831270033892,29.29226150644872,27.453757196362343,26.77562830543786,27.43005680966343,24.09456603279545,24.324917243572752,22.574854536932204,24.017036281058346,24.958460282905747,25.085143668421935,27.038413359111548
Cajueiro,9113978.874,291787.251,26.87784809896262,28.077455194065067,27.26087714786262,26.80750449903824,26.528218625108796,24.04640794744691,23.970225271566843,24.671046315376095,23.923949472041805,27.49848047506847,25.516389479127735,27.683886653218597
Campina do Barreto,9113360.156,292045.138,28.116174810594234,27.454043610824765,29.08911518087384,27.20295599734669,25.716382516567926,24.009370729487518,24.543311890180714,25.553185758724148,25.4636144422044,25.952105688391,25.782618558400657,25.805052018280254
Peixinhos,9113079.242,292663.795,27.651773034826395,29.965372515881626,29.557622320910003,26.14801349143729,25.147801601814297,26.287208225940294,22.910465582470085,24.08443811903843,24.102665232059596,25.803502089099386,25.75908376447436,27.46848117354326
Arruda,9112577.585,290778.65,26.18599931041224,27.3145148350896,26.706172318410566,27.226911786235444,25.35676829682368,25.60340396206736,23.13884628829951,24.140174059472752,25.555386088837004,25.220918293506713,28.25423609528393,27.717231169896447
Encruzilhada,9111342.984,291147.432,29.474024302417675,28.56147541306316,28.299869609946953,27.737290649321295,24.22922507707051,25.464784685238172,23.040255806943552,22.267841598343658,26.72124155667624,24.998937752019916,26.37037439774468,26.444730769276774
Ponto de Parada,9111944.964,291203.258,27.005367732096342,29.20508493704544,28.228290162815785,25.105418186270878,24.583760210054677,25.542102981162042,22.37511472508525,25.245323948617752,25.48288093396029,25.025133458811485,25.092712592874506,25.67646894649549
